school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
New York University,26418,25347,New York,Large City,NA,100.0,100.0,100.0,23,12,48,12,6,24,35,18,72,5.715311184539726,28.996765507544964
Newberry College,1177,1158,South CaroliNA,Town,private,83.81,49.21,98.57,1,0,3,1,0,1,2,0,4,1.4852685652125763,0.33361281933136017
Newman University,2811,1013,Kansas,Large City,private,61.49,30.3,91.5,1,0,2,0,0,1,1,0,3,0.11189824583905998,0.8405987798619706
Niagara University,2998,2827,New York,Suburb,private,90.35,75.13,98.63,2,1,3,1,0,1,3,1,4,1.9646382196855312,0.37201361098460095
Nicholls State University,5684,4662,LouisiaNA,Small City,public,99.78,93.14,100.0,4,2,10,2,1,5,6,3,15,5.60051595840522,0.5285295218928162
Nichols College,1339,1232,Massachusetts,Suburb,private,78.28,55.46,95.2,1,1,2,1,0,1,2,1,3,1.0730013428160698,0.452539084016877
Norfolk State University,4684,4011,Virginia,Midsize City,NA,99.77,87.15,100.0,4,1,8,2,1,4,6,2,12,5.225173313948629,0.8540480459631528
North CaroliNA A & T State University,10339,9347,North CaroliNA,Large City,NA,97.72,84.0,99.97,3,1,5,1,1,3,4,2,8,2.254808393737609,1.523133897287871
North CaroliNA Central University,6355,5363,North CaroliNA,Large City,NA,90.14,68.33,99.17,2,1,3,1,0,2,3,1,5,1.3374269569665778,0.9779339548373366
North CaroliNA State University,24149,21384,North CaroliNA,Large City,NA,99.98,98.59,100.0,6,3,12,3,1,6,9,4,18,5.511360944477946,3.1022018443013266
North CaroliNA Wesleyan College,2090,1754,North CaroliNA,Small City,NA,79.75,49.64,96.64,1,0,2,1,0,1,2,0,3,0.3119399984615153,1.2832563474332022
North Central College,2772,2634,Illinois,Midsize City,NA,63.73,52.1,80.8,1,0,1,0,0,1,1,0,2,0.8932179955395764,0.12067257755014198
North Central University,1081,912,Minnesota,Large City,NA,26.61,15.11,48.52,0,0,0,0,0,0,0,0,0,0.06768159120658161,0.24151198432953713
North Dakota State University - Main Campus,11981,10782,North Dakota,Midsize City,NA,99.92,87.09,100.0,5,1,17,2,1,9,7,2,26,5.531079965499621,1.5982148336130761
North Greenville University,2359,2080,South CaroliNA,Rural,NA,96.14,68.1,99.96,2,1,5,1,0,3,3,1,8,2.8564043434825455,0.3955971762345853
North Park University,2033,1812,Illinois,Large City,NA,66.16,48.58,87.14,1,0,1,0,0,1,1,0,2,0.4446771460295335,0.6379146400368914
Northcentral University,90,14,California,Large City,NA,10.75,5.21,23.96,0,0,0,0,0,0,0,0,0,0.0,0.11347028972955844
Northeastern Illinois University,7113,4164,Illinois,Large City,NA,91.79,84.47,98.06,2,1,3,1,1,1,3,2,4,2.495952448409056,0.0030742394788600587
Northeastern State University,6830,4753,Oklahoma,Town,NA,98.17,80.85,99.99,3,1,7,1,1,3,4,2,10,3.2101357849970134,0.7864754154630125
Northeastern University,13824,13786,Massachusetts,Large City,private,100.0,99.97,100.0,10,5,21,5,3,11,15,8,32,5.63616228807719,9.953960450685816
Northern ArizoNA University,27092,21990,ArizoNA,Small City,NA,100.0,100.0,100.0,33,20,61,16,10,30,49,30,91,32.392295748211446,16.746425061026116
Northern Illinois University,13456,11788,Illinois,Suburb,public,99.3,97.28,99.97,3,2,5,2,1,3,5,3,8,4.585864785593673,0.37100415354968375
Northern Kentucky University,12326,8962,Kentucky,Suburb,public,99.7,92.43,100.0,4,2,9,2,1,4,6,3,13,4.358468879514631,1.4381928110863722
Northern Michigan University,7018,6207,Michigan,Town,NA,98.92,92.36,99.99,3,2,6,1,1,3,4,3,9,3.7860401486373805,0.7381076177104904
Northern State University,3164,1346,South Dakota,Town,NA,80.03,52.28,99.09,1,1,3,1,0,2,2,1,5,0.7576170635416761,0.8519490082233487
Northland College,631,594,Wisconsin,Town,private,23.04,14.03,40.44,0,0,0,0,0,0,0,0,0,0.037071309313534535,0.22460670944314462
Northwest Christian University,604,444,Oregon,Midsize City,NA,42.62,23.85,70.81,0,0,1,0,0,0,0,0,1,0.2257892399251377,0.3291978208537188
Northwest Missouri State University,5478,4806,Missouri,Town,NA,75.1,49.19,96.46,1,0,2,0,0,1,1,0,3,0.9804896854265305,0.4092972176741737
Northwest Nazarene University,1482,1125,Idaho,Suburb,NA,78.87,36.6,99.95,1,0,5,1,0,3,2,0,8,0.6067550086611252,0.9463878808337951
Northwest University,946,929,Washington,Suburb,NA,68.57,37.88,99.79,1,0,4,0,0,2,1,0,6,0.6787244737789568,0.47718190514494585
Northwestern College - 2,1039,997,Iowa,Town,private,45.6,25.18,76.48,0,0,1,0,0,0,0,0,1,0.1713450243892169,0.4368604935382075
University of Northwestern - St Paul,3325,2033,Minnesota,Suburb,NA,56.8,35.55,94.48,1,0,2,0,0,1,1,0,3,0.2593321575524911,0.5791487882476882
Northwestern Oklahoma State University,1881,1329,Oklahoma,Town,NA,81.17,49.34,98.46,1,0,3,1,0,1,2,0,4,0.7253790906261517,0.9418886633526238
Northwestern State University of LouisiaNA,9440,5471,LouisiaNA,Town,public,100.0,99.62,100.0,9,4,21,4,2,11,13,6,32,8.640679378771743,4.572241944995878
Northwestern University,8699,8205,Illinois,Small City,NA,99.99,99.4,100.0,7,3,14,3,2,7,10,5,21,0.8644158423212337,8.928488221728175
Norwich University,3229,2542,Vermont,Town,private,96.36,80.71,99.91,2,1,5,1,1,2,3,2,7,0.00013800887824150113,3.3076981269857426
Notre Dame College,1736,1216,Ohio,Suburb,NA,43.65,25.21,69.72,0,0,1,0,0,0,0,0,1,0.5322223257951464,0.04116606161220522
Notre Dame de Namur University,922,718,California,Suburb,private,86.45,68.09,98.08,1,1,3,1,0,1,2,1,4,1.9118957021954999,0.08490308758517703
Nova Southeastern University,4501,3154,Florida,Suburb,NA,100.0,99.99,100.0,12,6,24,6,3,12,18,9,36,15.869083526828765,1.460622596891649
Nyack College,1397,1131,New York,Suburb,NA,69.14,48.41,89.69,1,0,2,0,0,1,1,0,3,0.6624432149088695,0.5123050787202128
Oakland City University,1112,572,IndiaNA,Town,NA,38.87,28.82,54.52,0,0,1,0,0,0,0,0,1,0.4488389639135686,0.0431516116939846
Oakland University,15902,12549,Michigan,Suburb,NA,100.0,99.81,100.0,7,4,15,4,2,7,11,6,22,10.849681745193164,0.22894773458818382
Oakwood University,1648,1521,Alabama,Midsize City,private,89.29,68.36,99.2,1,1,3,1,0,2,2,1,5,0.1511216091492804,2.07955742795531
Oberlin College,2828,2790,Ohio,Town,NA,95.04,79.03,99.89,2,1,4,1,1,2,3,2,6,0.06401730805554827,2.9364265101253983
Occidental College,1976,1952,California,Large City,private,96.18,83.46,99.87,2,1,4,1,1,2,3,2,6,2.2545716933183026,1.005528744478105
Oglethorpe University,1253,1166,Georgia,Suburb,NA,59.05,31.69,91.53,1,0,2,0,0,1,1,0,3,0.27872036975106285,0.612802887088003
Ohio Christian University,3988,2429,Ohio,Town,NA,90.36,69.49,99.32,2,1,3,1,0,2,3,1,5,0.9687324998405761,1.3680674288206174
Ohio Dominican University,1176,957,Ohio,Large City,NA,40.44,23.7,66.16,0,0,1,0,0,0,0,0,1,0.33420800528999467,0.18361291343468378
Ohio Northern University,2315,2092,Ohio,Town,private,67.66,44.41,90.49,1,0,2,0,0,1,1,0,3,0.577411013834357,0.5506263579849795
Ohio State University - Lima Campus,1007,844,Ohio,Rural,public,27.14,14.99,47.74,0,0,0,0,0,0,0,0,0,0.31475176460644566,0.0018649654584437215
Ohio State University - Main Campus,45943,42003,Ohio,Large City,NA,100.0,100.0,100.0,14,7,29,7,3,14,21,10,43,12.158895185883692,8.6219763082506
Ohio State University - Newark Campus,2605,2218,Ohio,Suburb,NA,56.41,34.61,81.88,1,0,1,0,0,1,1,0,2,0.811513522704156,0.018716724960050085
Ohio University - Main Campus,23167,17695,Ohio,Town,public,99.98,98.75,100.0,6,3,11,3,1,6,9,4,17,6.586251281714937,1.7905724673270293
Ohio Valley University,528,435,West Virginia,Small City,NA,29.79,16.15,54.78,0,0,1,0,0,0,0,0,1,0.004871741250313885,0.348143199402868
Ohio Wesleyan University,1557,1545,Ohio,Suburb,private,67.52,43.45,92.58,1,0,2,0,0,1,1,0,3,0.240064905208306,0.8832749830720631
Oklahoma Baptist University,1962,1835,Oklahoma,Town,NA,95.38,70.27,99.96,2,1,5,1,0,3,3,1,8,0.6108195609969705,2.458040918139896
Oklahoma Christian University,1976,1846,Oklahoma,Large City,NA,97.15,76.05,99.99,2,1,6,1,0,3,3,1,9,0.39009495003040157,3.160372176434015
Oklahoma City University,1715,1579,Oklahoma,Large City,NA,92.03,63.99,99.83,2,1,4,1,0,2,3,1,6,0.4187348324376968,2.1054702194493116
Oklahoma Panhandle State University,1136,852,Oklahoma,Rural,public,85.92,55.61,99.26,1,1,3,1,0,2,2,1,5,0.25726515058966987,1.6990067934435866
Oklahoma State University - Main Campus,20992,18221,Oklahoma,Town,NA,100.0,100.0,100.0,21,9,54,11,4,28,32,13,82,7.260210190249359,25.003235952215675
Oklahoma Wesleyan University,1005,609,Oklahoma,Town,NA,75.81,44.59,97.04,1,0,2,0,0,1,1,0,3,0.2607216881215848,1.15540522803777
Old Dominion University,19543,15036,Virginia,Midsize City,public,100.0,99.98,100.0,18,6,38,9,3,20,27,9,58,26.18948240422398,1.2203592547101731
Olivet College,1178,1032,Michigan,Rural,private,56.28,37.29,81.23,1,0,1,0,0,1,1,0,2,0.7988765473983394,0.028224357958002877
Olivet Nazarene University,3377,3113,Illinois,Suburb,NA,81.04,65.0,95.5,1,1,2,1,0,1,2,1,3,0.7119751777265911,0.9498588600292386
Oral Roberts University,3384,2866,Oklahoma,Large City,private,99.47,88.21,100.0,3,1,10,2,1,5,5,2,15,0.5239123316231089,4.703900696441512
Oregon Institute of Technology,5380,2284,Oregon,Town,NA,96.87,82.74,99.99,2,1,6,1,1,3,3,2,9,2.487824561010003,0.9725138848315804
Oregon State University,25835,18829,Oregon,Small City,NA,100.0,100.0,100.0,13,7,29,7,4,15,20,11,44,10.168801640298174,10.169493586956628
Ottawa University - Online,156,85,Kansas,Town,NA,26.45,11.66,54.21,0,0,1,0,0,0,0,0,1,0.002584943928756605,0.30374897422823355
Ottawa University - Ottawa,669,646,Kansas,Town,NA,28.86,13.08,57.15,0,0,1,0,0,0,0,0,1,0.022667969836788694,0.3170461193106994
Otterbein University,2483,2294,Ohio,Suburb,private,65.53,42.12,89.27,1,0,1,0,0,1,1,0,2,0.7038765782774253,0.3604177841162655
Ouachita Baptist University,1542,1500,Arkansas,Town,private,96.07,70.76,99.98,2,1,5,1,0,3,3,1,8,0.11966494026694008,3.1085071132122635
University of Holy Cross,912,457,LouisiaNA,Large City,private,60.37,33.39,88.73,1,0,1,0,0,1,1,0,2,0.9126615506405882,0.012417770166813566
Our Lady of the Lake University,1344,1221,Texas,Large City,NA,99.93,94.09,100.0,5,2,12,2,1,7,7,3,19,7.270912258098342,0.03516209011496123
Pace University - New York,8670,7878,New York,Large City,NA,99.95,98.75,100.0,5,3,10,3,1,5,8,4,15,3.9153687917652404,3.770087298932889
Pacific Lutheran University,2764,2655,Washington,Suburb,NA,95.77,76.7,100.0,2,1,8,1,0,5,3,1,13,2.0219486569163534,1.138343657508096
Pacific Union College,1227,1077,California,Rural,NA,93.3,78.08,99.55,2,1,4,1,1,2,3,2,6,2.4719937014789775,0.22837944375349717
Pacific University,1876,1818,Oregon,Suburb,NA,78.91,53.04,99.53,1,1,3,1,0,2,2,1,5,0.39927409170247974,1.1557513218746664
Paine College,425,328,Georgia,Midsize City,NA,22.63,10.44,50.72,0,0,0,0,0,0,0,0,0,0.09693275081342519,0.15942560249032178
Palm Beach Atlantic University,3005,2350,Florida,Midsize City,NA,99.99,99.37,100.0,6,3,13,3,2,7,9,5,20,8.272827137038341,1.0769301835118699
Park University,9864,4134,Missouri,Suburb,NA,94.97,78.25,99.88,2,1,5,1,0,2,3,1,7,1.9699413566141237,1.0179645223075044
Paul Quinn College,518,492,Texas,Large City,private,90.7,60.9,99.78,2,1,4,1,0,2,3,1,6,2.20465639678939,0.16452229391962075
Paul Smiths College of Arts and Science,768,760,New York,Rural,private,40.32,25.87,61.6,0,0,1,0,0,0,0,0,1,0.3506191159572911,0.1652580354747496
William Peace University,932,814,North CaroliNA,Large City,NA,25.87,13.83,46.19,0,0,0,0,0,0,0,0,0,0.2177265414362965,0.08154413547043443
Peirce College,1388,307,Pennsylvania,Large City,NA,64.75,47.9,84.84,1,0,1,0,0,1,1,0,2,0.9183275325215592,0.12382736209123972
Pennsylvania State University - Brandywine,1439,1245,Pennsylvania,Suburb,NA,66.23,49.97,85.35,1,0,1,0,0,1,1,0,2,0.9642439091476372,0.12080762639606972
Pennsylvania State University - University Park,40833,39785,Pennsylvania,Small City,NA,100.0,100.0,100.0,23,14,44,12,7,22,35,21,66,18.855129595468046,15.851497458399862
Pennsylvania State University - Abington,3891,3312,Pennsylvania,Suburb,NA,94.8,84.54,99.49,2,1,4,1,1,2,3,2,6,2.567012430751671,0.38803469951928016
Pennsylvania State University - AltooNA,3478,3374,Pennsylvania,Small City,NA,93.41,81.23,99.28,2,1,3,1,1,2,3,2,5,2.0296473355496025,0.6888139138266542
Pennsylvania State University - Beaver,652,563,Pennsylvania,Suburb,NA,40.22,27.32,60.86,0,0,1,0,0,0,0,0,1,0.4103776160955718,0.10377323305715941
Pennsylvania State University - Berks,2718,2411,Pennsylvania,Suburb,public,86.82,72.14,97.28,1,1,2,1,0,1,2,1,3,1.757736292717047,0.2683019551311496
Pennsylvania State University - Erie - Behrend College,4341,4138,Pennsylvania,Suburb,NA,96.37,87.45,99.74,2,1,4,1,1,2,3,2,6,2.7535477107951127,0.5600299909555789
Pennsylvania State University - Greater Allegheny,497,453,Pennsylvania,Suburb,public,32.21,21.4,50.59,0,0,0,0,0,0,0,0,0,0.31926230622819834,0.06929794815771838
Pennsylvania State University - Harrisburg,4288,3960,Pennsylvania,Suburb,public,96.81,87.06,99.83,2,1,4,1,1,2,3,2,6,2.201833747897395,1.242391235965746
Pennsylvania State University - Lehigh Valley,899,739,Pennsylvania,Suburb,public,50.31,35.91,71.15,0,0,1,0,0,0,0,0,1,0.6198710844520525,0.07907189911410087
Pennsylvania State University - New Kensington,597,484,Pennsylvania,Rural,NA,35.8,24.4,54.75,0,0,1,0,0,0,0,0,1,0.41755204994339645,0.02545243873393188
Pennsylvania State University - Schuylkill,733,595,Pennsylvania,Town,NA,43.81,29.85,64.84,0,0,1,0,0,0,0,0,1,0.3960287483999224,0.18013447303569838
Pennsylvania State University - SheNAngo,490,241,Pennsylvania,Suburb,NA,27.92,18.9,43.78,0,0,0,0,0,0,0,0,0,0.3085006554564613,0.018828620016337727
Pennsylvania State University - Wilkes - Barre,456,387,Pennsylvania,Rural,NA,28.96,19.45,45.65,0,0,0,0,0,0,0,0,0,0.30993554222602626,0.031852795635682024
Pennsylvania State University - Worthington Scranton,1030,904,Pennsylvania,Suburb,public,52.32,37.96,72.55,0,0,1,0,0,0,0,0,1,0.7282050355542051,0.012156183547206226
Pennsylvania State University - York,966,793,Pennsylvania,Suburb,NA,50.85,36.03,72.0,0,0,1,0,0,0,0,0,1,0.6134140939890103,0.09653201264976552
Pepperdine University,3603,3300,California,Suburb,NA,99.94,97.85,100.0,5,3,11,2,1,6,7,4,17,4.688752871638902,2.6888732323621967
Peru State College,2046,1105,Nebraska,Rural,public,34.76,23.1,55.67,0,0,1,0,0,0,0,0,1,0.12254590684313406,0.30418477649690456
Pfeiffer University,812,733,North CaroliNA,Rural,NA,42.3,22.64,70.65,0,0,1,0,0,0,0,0,1,0.14978171586046848,0.39949289968655666
Cairn University,770,727,Pennsylvania,Suburb,private,45.66,30.02,68.03,0,0,1,0,0,0,0,0,1,0.315675089304286,0.29384934442640837
Thomas Jefferson University,2690,2279,Pennsylvania,Large City,private,90.29,73.24,98.9,2,1,3,1,0,1,3,1,4,0.8846076934367832,1.446086440821967
Philander Smith College,893,845,Arkansas,Midsize City,private,45.84,23.35,77.31,0,0,1,0,0,1,0,0,2,0.04792336936349878,0.5642189948359517
Piedmont College,1281,1160,Georgia,Town,NA,39.31,16.34,82.33,0,0,1,0,0,1,0,0,2,0.37936939216116883,0.11978111649558569
University of Pikeville,1562,1049,Kentucky,Town,NA,61.67,32.93,89.86,1,0,2,0,0,1,1,0,3,0.6263226623140214,0.332056700406839
Pine Manor College,419,417,Massachusetts,Suburb,NA,38.29,22.27,61.51,0,0,1,0,0,0,0,0,1,0.42093674820461946,0.061426114783092046
Pittsburg State University,5709,5109,Kansas,Town,NA,54.13,26.95,84.73,1,0,1,0,0,1,1,0,2,0.20788914442423315,0.571017518364408
Pitzer College,1070,1046,California,Suburb,NA,77.97,57.28,94.96,1,1,2,1,0,1,2,1,3,1.0091217117892193,0.502221273257945
Platt College - Aurora,236,236,Colorado,Large City,private,5.29,2.4,13.37,0,0,0,0,0,0,0,0,0,0.054295407482941614,0.0
Plymouth State University,4148,3971,New Hampshire,Town,NA,89.01,60.51,99.05,1,1,3,1,0,2,2,1,5,0.4290642796547719,1.7775417534276294
Point Loma Nazarene University,3097,2571,California,Large City,private,99.86,97.61,100.0,4,2,9,2,1,4,6,3,13,5.94365598395758,0.594604229054876
Point Park University,3282,2758,Pennsylvania,Large City,private,94.25,80.59,99.63,2,1,4,1,1,2,3,2,6,1.5310241831257871,1.3227650151665407
PomoNA College,1600,1578,California,Suburb,private,90.79,71.57,99.35,2,1,3,1,0,2,3,1,5,1.2265437199498943,1.1556804160225282
Portland State University,21163,13990,Oregon,Large City,NA,100.0,99.95,100.0,10,5,25,5,3,14,15,8,39,8.656635171074774,6.1752099241847
Post University,7845,2617,Connecticut,Suburb,private,99.95,97.81,100.0,5,3,12,3,1,6,8,4,18,0.886703783900107,6.782860732420055
University of the Potomac - VA Campus,37,37,Virginia,Suburb,NA,5.21,1.61,10.87,0,0,0,0,0,0,0,0,0,0.05349513354070262,0.0
Prairie View A & M University,7977,7341,Texas,Town,NA,100.0,100.0,100.0,27,11,69,14,5,38,41,16,107,40.66366242967097,0.8105835543475661
Pratt Institute - Main,3642,3537,New York,Large City,NA,98.75,89.79,99.99,3,2,6,1,1,3,4,3,9,0.7188057867850938,3.6556685604988286
Presbyterian College,1014,975,South CaroliNA,Town,NA,75.04,40.38,96.33,1,0,2,0,0,1,1,0,3,1.0441607670289867,0.34225953935495024
Prescott College,386,291,ArizoNA,Small City,NA,35.93,20.18,73.16,0,0,1,0,0,0,0,0,1,0.07372257621246779,0.37093468464644963
Presentation College,762,475,South Dakota,Town,private,21.38,10.79,39.9,0,0,0,0,0,0,0,0,0,0.14504497701059166,0.09545445702775321
Princeton University,5397,5260,New Jersey,Suburb,private,99.94,97.56,100.0,5,2,11,2,1,6,7,3,17,0.9456492358101136,6.413040977868778
Principia College,456,441,Illinois,Rural,private,45.77,27.05,73.1,0,0,1,0,0,0,0,0,1,0.012644847754394317,0.598222975163144
Providence Christian College,165,161,California,Midsize City,private,25.15,15.3,43.57,0,0,0,0,0,0,0,0,0,0.24578140052945857,0.0436067506383349
Providence College,4076,3826,Rhode Island,Midsize City,private,97.09,85.24,99.9,2,1,5,1,1,2,3,2,7,0.13329071176098858,3.400261968182637
Purdue University - Main Campus,32130,30277,IndiaNA,Small City,NA,100.0,100.0,100.0,13,8,25,7,4,13,20,12,38,9.76861553261204,10.152390928767336
Queens University of Charlotte,1717,1449,North CaroliNA,Large City,private,67.6,41.93,91.37,1,0,2,0,0,1,1,0,3,0.26470697845155305,0.8611810062080639
Quincy University,992,874,Illinois,Town,NA,61.49,42.8,85.22,1,0,1,0,0,1,1,0,2,0.22058234415998976,0.7319773497126274
Quinnipiac University,7311,6959,Connecticut,Suburb,private,99.74,96.18,100.0,4,2,8,2,1,4,6,3,12,0.4512982484806786,5.5085313783954595
Radford University,8419,8049,Virginia,Small City,NA,100.0,97.45,100.0,8,2,17,4,1,9,12,3,26,11.36410134134926,0.43109007630012697
Ramapo College of New Jersey,5616,4910,New Jersey,Suburb,NA,99.8,95.22,100.0,4,2,9,2,1,4,6,3,13,6.138876970383427,0.0860690811674645
Randolph College,666,645,Virginia,Small City,NA,54.52,24.61,81.51,1,0,1,0,0,1,1,0,2,0.5841090256876719,0.2032265387047425
Randolph - Macon College,1452,1428,Virginia,Suburb,private,83.63,46.48,97.84,1,0,3,1,0,1,2,0,4,1.5166593265999202,0.2914740722114154
Reed College,1446,1408,Oregon,Large City,NA,89.43,68.42,99.54,1,1,3,1,0,2,2,1,5,0.051786522918609565,2.1920814479620874
Regent University,4280,2263,Virginia,Large City,NA,99.66,89.34,100.0,4,2,8,2,1,4,6,3,12,2.7499390268761186,2.9146642261837576
Regis University,4084,2378,Colorado,Large City,NA,90.77,68.33,99.8,2,1,4,1,0,2,3,1,6,0.5972494823123577,1.78313904831804
Reinhardt University,1408,1260,Georgia,Rural,NA,41.79,17.85,84.75,0,0,1,0,0,1,0,0,2,0.4217968262232751,0.11892663099559908
Rensselaer Polytechnic Institute,6366,6340,New York,Small City,NA,99.73,95.79,100.0,4,2,8,2,1,4,6,3,12,1.547408791510884,4.375459232787652
Rhode Island College,7079,5461,Rhode Island,Suburb,public,95.34,86.89,99.33,2,1,3,1,1,2,3,2,5,1.809580091574183,1.2547134892554308
Rhodes College,1984,1979,Tennessee,Large City,NA,93.19,67.08,99.87,2,1,4,1,0,2,3,1,6,0.1300241652700116,2.5521458113812665
Rice University,4004,3916,Texas,Large City,NA,100.0,99.71,100.0,9,4,23,5,2,12,14,6,35,11.758167449543414,2.4396144935618143
Rider University,4092,3711,New Jersey,Suburb,private,98.58,88.46,99.99,3,1,6,1,1,3,4,2,9,3.360192012078828,0.891721661705471
Ripon College,759,739,Wisconsin,Town,NA,22.11,13.7,38.46,0,0,0,0,0,0,0,0,0,0.07205409415870093,0.17755991853788738
Rivier University,1427,908,New Hampshire,Small City,private,61.1,33.91,85.99,1,0,1,0,0,1,1,0,2,0.14288838336410079,0.800851465965462
Roanoke College,2036,1973,Virginia,Suburb,NA,89.7,58.37,99.14,2,1,3,1,0,2,3,1,5,1.4819597805194644,0.7896288734733397
Robert Morris University,4245,3840,Pennsylvania,Suburb,NA,95.18,85.33,99.54,2,1,4,1,1,2,3,2,6,2.6007322698364472,0.4302359590249696
Roberts Wesleyan College,1322,1248,New York,Suburb,NA,62.27,44.58,82.66,1,0,1,0,0,1,1,0,2,0.807375542590589,0.16703931948228426
Rochester College,1152,762,Michigan,Suburb,NA,55.17,36.56,80.13,1,0,1,0,0,1,1,0,2,0.7492054667310851,0.05284585800110193
Rochester Institute of Technology,13510,12447,New York,Suburb,private,100.0,99.83,100.0,8,4,15,4,2,8,12,6,23,5.128994040736407,6.453553845442108
Rockford University,1059,918,Illinois,Midsize City,NA,40.72,26.6,66.14,0,0,1,0,0,0,0,0,1,0.2869677948705599,0.2354119782941499
Rockhurst University,2208,1445,Missouri,Large City,NA,47.76,27.13,77.75,0,0,1,0,0,0,0,0,1,0.36283931540734754,0.28603243947426754
Rocky Mountain College,898,868,MontaNA,Midsize City,private,96.44,18.49,100.0,2,0,27,1,0,18,3,0,45,2.88283422448272,0.4429220311110981
Roger Williams University,4704,4042,Rhode Island,Suburb,private,97.68,86.97,99.93,3,1,5,1,1,2,4,2,7,0.12503938198530834,3.635762329168407
Rollins College,2614,2453,Florida,Suburb,private,99.94,98.08,100.0,5,3,10,2,1,5,7,4,15,6.2851089416754915,1.0467400708365977
Roosevelt University,2576,2117,Illinois,Large City,NA,77.15,58.85,94.45,1,1,2,0,0,1,1,1,3,0.6171388195686337,0.8574003412971403
Rosemont College,634,520,Pennsylvania,Suburb,NA,40.1,26.78,61.01,0,0,1,0,0,0,0,0,1,0.3515472585434094,0.16062507623586053
Rowan University,15399,13634,New Jersey,Suburb,NA,100.0,99.98,100.0,12,6,24,5,3,12,17,9,36,16.716927249155088,0.33930720130020686
Rust College,862,792,Mississippi,Town,NA,57.95,31.04,86.69,1,0,1,0,0,1,1,0,2,0.5466687346312169,0.3186940786247784
Rutgers University - Camden,5489,4493,New Jersey,Small City,NA,99.79,95.11,100.0,4,2,9,2,1,4,6,3,13,5.858767599586592,0.30479127389060456
Rutgers University - New Brunswick,35638,33677,New Jersey,Small City,NA,100.0,100.0,100.0,27,13,57,13,6,28,40,19,85,36.94978732055205,3.22699423331359
Rutgers University - Newark,8549,7162,New Jersey,Large City,NA,99.99,99.1,100.0,7,3,14,3,2,7,10,5,21,9.162937737506054,0.47459461019820504
Sacred Heart University,5605,4982,Connecticut,Suburb,NA,98.53,91.0,99.97,3,2,5,1,1,3,4,3,8,0.4271851665946436,3.787950108047946
SagiNAw Valley State University,7850,6559,Michigan,Suburb,public,99.55,95.23,100.0,4,2,7,2,1,4,6,3,11,5.35067918965589,0.04062989955333784
Saint Ambrose University,2369,2215,Iowa,Midsize City,private,58.11,41.16,83.49,1,0,1,0,0,1,1,0,2,0.2517164430148975,0.6180882834424591
Saint Anselm College,1965,1926,New Hampshire,Suburb,NA,80.74,55.57,96.4,1,1,2,1,0,1,2,1,3,0.08860676286824128,1.5572462370623805
Saint Augustine's University,972,961,North CaroliNA,Large City,private,47.23,25.95,73.5,0,0,1,0,0,0,0,0,1,0.12730182933166292,0.5115336148616485
St. BoNAventure University,1621,1586,New York,Town,NA,72.04,53.1,90.38,1,1,2,0,0,1,1,1,3,0.9296164452312312,0.34410718591461803
Saint Cloud State University,13133,8373,Minnesota,Small City,NA,87.74,72.45,98.75,1,1,3,1,0,1,2,1,4,1.3139799828186853,0.7839543385259733
Saint Edward's University,3941,3528,Texas,Large City,NA,100.0,99.96,100.0,13,5,34,7,3,19,20,8,53,20.175946419102903,0.2882677181720972
Saint Francis University,2119,1526,Pennsylvania,Town,private,79.77,63.07,94.46,1,1,2,1,0,1,2,1,3,1.3244004883084362,0.2728803295759157
St. John Fisher College,2746,2624,New York,Suburb,NA,87.07,71.3,97.39,1,1,2,1,0,1,2,1,3,1.9639062382325931,0.08054962127913767
Saint Johns University,1724,1703,Minnesota,Rural,NA,36.62,21.57,71.47,0,0,1,0,0,0,0,0,1,0.16772273107085542,0.2877860617510537
University of Saint Joseph,808,654,Connecticut,Small City,NA,26.49,19.31,38.86,0,0,0,0,0,0,0,0,0,0.19126058132332344,0.11634128293975673
St. Joseph's College - New York,928,798,New York,Large City,NA,51.31,35.41,72.54,0,0,1,0,0,0,0,0,1,0.6653711407206214,0.053933836485177515
Saint Joseph's College of Maine,1537,960,Maine,Rural,private,51.72,26.66,79.52,0,0,1,0,0,1,0,0,2,0.14357596463129055,0.5841102251862278
Saint Joseph's University,5143,4481,Pennsylvania,Large City,NA,98.71,91.09,99.98,3,2,6,1,1,3,4,3,9,1.3739040818584265,2.9774622349014117
Saint Leo University,9672,6732,Florida,Suburb,private,100.0,100.0,100.0,23,13,47,12,6,24,35,19,71,32.116113471085676,2.2491042422626477
Saint Louis University,9900,6625,Missouri,Large City,NA,99.36,93.47,100.0,3,2,7,2,1,4,5,3,11,0.8264404166688049,4.221499152875636
Saint Martin's University,1318,1121,Washington,Suburb,NA,72.63,51.64,93.53,1,0,2,0,0,1,1,0,3,1.1237563892208478,0.17135000333093042
Saint Mary - of - the - Woods College,662,491,IndiaNA,Rural,private,30.66,20.15,49.51,0,0,0,0,0,0,0,0,0,0.21563594058861268,0.15024007694948055
Saint Mary's College,1533,1486,IndiaNA,Suburb,NA,68.42,47.76,90.13,1,0,2,0,0,1,1,0,3,0.19104202475773222,0.9603857871414405
Saint Mary's College of California,2776,2614,California,Suburb,NA,99.79,96.99,100.0,4,2,8,2,1,4,6,3,12,5.806585587508459,0.3549861703433448
