school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Trine University - RegioNAl/Non - TraditioNAl Campuses,368,210,IndiaNA,Large City,NA,22.39,13.04,37.42,0,0,0,0,0,0,0,0,0,0.0,0.2534116394312526
Trinity Christian College,1109,907,Illinois,Suburb,private,55.44,38.33,78.14,1,0,1,0,0,0,1,0,1,0.37837765977852084,0.4293592949297917
Trinity College,2218,2117,Connecticut,Midsize City,NA,96.36,85.28,99.77,2,1,4,1,1,2,3,2,6,0.11563324857929654,3.192049400503988
Trinity InterNAtioNAl University - Florida,156,64,Florida,Suburb,NA,61.94,42.02,85.25,1,0,1,0,0,1,1,0,2,0.9630245007026531,0.0
Trinity InterNAtioNAl University - Illinois,936,592,Illinois,Suburb,NA,63.45,44.16,85.21,1,0,1,0,0,1,1,0,2,0.2388909801144051,0.7659600827082074
Trinity University,2389,2353,Texas,Large City,NA,100.0,99.75,100.0,9,4,18,4,2,8,13,6,26,11.291557206020308,1.236553941559422
Trinity Washington University,1530,1075,District of Columbia,Large City,NA,80.91,63.6,93.26,1,1,2,0,0,1,1,1,3,0.9270113432653739,0.727846008615163
Troy University,14006,9491,Alabama,Town,public,100.0,100.0,100.0,17,8,35,7,3,14,24,11,49,14.497647473784925,9.04219565541172
Truett McConnell University,2574,780,Georgia,Town,NA,87.78,50.27,99.78,2,1,4,1,0,2,3,1,6,1.9738885054788027,0.1271747876189161
Truman State University,5895,5134,Missouri,Town,NA,97.06,80.39,99.97,3,1,6,1,0,2,4,1,8,2.741792586888136,0.781851317374152
Tufts University,5543,5483,Massachusetts,Suburb,NA,100.0,99.66,100.0,7,4,13,3,2,6,10,6,19,2.350863730181154,7.746705114952734
Tulane University of LouisiaNA,7872,6716,LouisiaNA,Large City,private,100.0,99.99,100.0,12,6,24,5,3,10,17,9,34,2.397671120085693,14.707736655361176
Tusculum College,1485,1376,Tennessee,Town,NA,86.29,56.56,98.92,1,1,3,1,0,1,2,1,4,0.9548112488829721,1.0296771644131621
Tuskegee University,2830,2722,Alabama,Town,NA,99.35,92.0,100.0,4,2,7,1,1,3,5,3,10,1.1525950321131078,3.872582002934931
Union College Kentucky,1096,918,Kentucky,Town,private,70.37,43.03,93.7,1,0,2,0,0,1,1,0,3,0.848025239311448,0.3673560182553428
Union College Nebraska,779,707,Nebraska,Large City,private,65.06,40.83,89.15,1,0,2,0,0,1,1,0,3,0.006700464517752971,1.0427563235236703
Union College New York,2265,2176,New York,Small City,NA,95.83,84.71,99.63,2,1,4,1,1,2,3,2,6,1.1336166313579592,2.0413142796174197
Union Institute & University,814,434,Ohio,Large City,NA,94.7,80.71,99.69,2,1,4,1,0,2,3,1,6,0.1769749764506302,2.7516062949616544
Union University,2179,1599,Tennessee,Small City,NA,92.52,66.47,99.74,2,1,4,1,0,2,3,1,6,1.4650906419139542,1.1246384739196342
United States Air Force Academy,4279,4276,Colorado,Town,NA,100.0,99.41,100.0,7,4,14,3,1,6,10,5,20,0.1418996144244257,9.905221715951367
United States Coast Guard Academy,1047,1044,Connecticut,Small City,NA,90.0,70.22,98.96,2,1,3,1,0,1,3,1,4,0.011595534676475418,2.2862717024005903
United States Merchant Marine Academy,952,954,New York,Suburb,public,87.5,66.42,98.66,1,1,3,1,0,1,2,1,4,0.18545624196647004,1.8896401537381948
United States Military Academy,4487,4491,New York,Town,public,100.0,99.44,100.0,7,4,14,3,2,6,10,6,20,0.386878915360517,9.577531350897747
United States Naval Academy,4495,4495,Maryland,Suburb,NA,99.99,99.33,100.0,7,4,13,3,1,6,10,5,19,0.4174317506249514,9.100372571609295
Unity College,706,694,Maine,Rural,private,55.9,35.48,79.48,1,0,1,0,0,0,1,0,1,0.08028773077793078,0.7372696407508061
Polytechnic University of Puerto Rico - Orlando,124,53,Florida,Suburb,NA,53.6,35.16,78.16,1,0,1,0,0,0,1,0,1,0.765481013379032,0.0
University at Buffalo,21016,19401,New York,Suburb,NA,100.0,100.0,100.0,19,12,31,8,5,13,27,17,44,24.2394992811275,2.6299123853575788
University of Advancing Technology,775,508,ArizoNA,Midsize City,NA,82.66,59.46,97.25,1,1,2,1,0,1,2,1,3,0.2976397741072356,1.451011284810653
University of Akron Main Campus,16874,13563,Ohio,Midsize City,public,100.0,99.86,100.0,9,5,16,3,2,6,12,7,22,11.246518736932657,0.646486414085919
University of Alabama at Birmingham,13130,9677,Alabama,Midsize City,NA,100.0,99.99,100.0,15,7,30,6,3,12,21,10,42,17.707915396345754,2.5293016063708835
University of Alabama in Huntsville,7089,5903,Alabama,Midsize City,NA,100.0,99.13,100.0,7,3,15,3,1,6,10,4,21,8.774931130641189,1.5386399131026498
University of Alaska Anchorage,14954,6974,Alaska,Large City,NA,74.95,50.63,95.45,1,1,2,0,0,1,1,1,3,0.17289350049192062,1.2092098172334735
University of Alaska Fairbanks,6633,3022,Alaska,Suburb,public,67.17,43.99,89.77,1,0,2,0,0,1,1,0,3,0.07367607030047044,1.0381563660225888
University of Alaska Southeast,2060,629,Alaska,Town,NA,37.11,22.35,59.58,0,0,1,0,0,0,0,0,1,0.022436284445387603,0.44063728974783795
University of ArizoNA,34099,29325,ArizoNA,Large City,NA,100.0,100.0,100.0,68,39,120,27,16,49,95,55,169,65.14517604847093,30.142279205776873
University of Arkansas,23037,20464,Arkansas,Small City,NA,100.0,100.0,100.0,30,14,64,12,5,28,42,19,92,7.510302049006301,34.512359624811886
University of Arkansas at Little Rock,8794,4603,Arkansas,Midsize City,NA,99.51,87.5,100.0,4,2,9,1,1,3,5,3,12,4.53566250545043,0.7743604586085397
University of Arkansas at Pine Bluff,2517,2341,Arkansas,Small City,public,94.42,73.71,99.8,2,1,4,1,0,2,3,1,6,0.7380923787218844,2.142941435746911
University of Baltimore,2950,1716,Maryland,Large City,NA,95.38,84.08,99.5,2,1,4,1,1,2,3,2,6,2.9011506668434124,0.17175934063798082
University of Bridgeport,3124,2300,Connecticut,Midsize City,private,96.75,87.87,99.71,2,2,4,1,1,2,3,3,6,0.3353042110614142,3.0887168695624494
University of California - Berkeley,30577,29351,California,Midsize City,public,100.0,100.0,100.0,74,42,139,31,18,60,105,60,199,94.20037250363653,11.01070609934454
University of California - Davis,30067,29284,California,Suburb,NA,100.0,100.0,100.0,77,44,143,32,18,61,109,62,204,108.71476237501753,0.8210548544978398
University of California - Irvine,29310,28855,California,Large City,public,100.0,100.0,100.0,75,43,140,32,18,60,107,61,200,106.39848012695444,0.6587796260516807
University of California - Los Angeles,31001,30458,California,Large City,NA,100.0,100.0,100.0,78,44,145,33,19,62,111,63,207,105.7046966960766,4.804380601902946
University of California - Riverside,20077,19719,California,Large City,public,100.0,100.0,100.0,52,30,96,22,12,41,74,42,137,73.48598149599796,0.11103321098877077
University of California - San Diego,28582,27880,California,Large City,NA,100.0,100.0,100.0,73,42,136,31,17,58,104,59,194,101.50528799277366,2.106237627979899
University of California - Santa Barbara,22182,21777,California,Suburb,NA,100.0,100.0,100.0,56,32,105,24,13,45,80,45,150,78.474614737072,1.4788190510739103
University of California - Santa Cruz,17573,17082,California,Small City,NA,100.0,100.0,100.0,45,26,84,19,11,36,64,37,120,63.79503833452963,0.4406414638222179
University of Central Arkansas,9549,8070,Arkansas,Small City,NA,99.97,96.79,100.0,6,3,13,2,1,5,8,4,18,4.65814766312626,3.5116495560864127
University of Central Florida,56854,39962,Florida,Suburb,NA,100.0,100.0,100.0,234,132,456,102,57,207,336,189,663,330.5334669302702,5.2401558457955595
University of Central Missouri,9800,7701,Missouri,Town,NA,99.65,91.93,100.0,4,2,9,2,1,4,6,3,13,5.188315202880627,0.45900039522893454
University of Central Oklahoma,14340,10448,Oklahoma,Suburb,public,100.0,99.72,100.0,9,4,21,4,2,9,13,6,30,11.777265434235044,1.5159508686332024
University of Charleston,1833,1220,West Virginia,Small City,NA,78.44,55.9,94.83,1,1,2,0,0,1,1,1,3,0.07117427211897122,1.4604883028829523
University of Chicago,6305,6288,Illinois,Large City,private,100.0,99.77,100.0,8,4,15,3,2,7,11,6,22,0.6573510191067523,10.468801352472074
University of CincinNAti - Main Campus,26558,22622,Ohio,Large City,NA,100.0,100.0,100.0,15,8,28,6,3,11,21,11,39,16.274123029018458,4.475695336885454
University of Colorado at Colorado Springs,10804,8171,Colorado,Large City,public,99.84,94.69,100.0,5,2,11,2,1,5,7,3,16,4.086877322265507,2.341367069918128
University of Colorado Boulder,29057,26977,Colorado,Midsize City,NA,100.0,100.0,100.0,26,14,53,11,6,23,37,20,76,7.20614243697217,29.538390513844753
University of Colorado Denver/Anschutz Medical Campus,15589,8671,Colorado,Large City,NA,99.99,98.17,100.0,6,3,15,3,1,6,9,4,21,6.088209272886561,2.8566300699082823
University of Connecticut,19243,18555,Connecticut,Suburb,NA,100.0,99.98,100.0,10,6,17,4,3,7,14,9,24,4.164085341596506,10.080615189267073
University of Dallas,1456,1421,Texas,Midsize City,private,99.66,93.48,100.0,4,2,9,2,1,4,6,3,13,4.372243501969263,1.2927859366201082
University of Dayton,8498,8079,Ohio,Midsize City,NA,99.91,98.06,100.0,5,3,9,2,1,4,7,4,13,3.192435761965454,3.855244687528735
University of Delaware,19752,18195,Delaware,Suburb,NA,100.0,100.0,100.0,14,9,25,6,3,11,20,12,36,2.9992412535134783,17.343589420269723
University of Denver,5768,5494,Colorado,Large City,NA,99.92,97.29,100.0,5,3,11,2,1,5,7,4,16,1.1267755732930658,5.9949339820265335
University of Detroit Mercy,2839,2338,Michigan,Large City,private,95.55,82.36,99.8,2,1,4,1,1,2,3,2,6,2.8718698871515316,0.2378031848565979
University of Dubuque,1953,1709,Iowa,Small City,NA,84.08,61.56,97.87,1,1,3,1,0,1,2,1,4,0.49051174755321597,1.3446313755202264
University of Evansville,2346,2024,IndiaNA,Midsize City,NA,92.21,75.52,99.28,2,1,3,1,0,1,3,1,4,0.8968905509118142,1.6518224999714548
University of Florida,35251,31384,Florida,Midsize City,NA,100.0,100.0,100.0,147,83,286,64,36,130,211,119,416,208.33430031867394,2.4183119296852507
University of Georgia,28844,27142,Georgia,Midsize City,NA,100.0,100.0,100.0,21,8,56,8,3,23,29,11,79,20.35268216789486,8.595590034354757
University of Providence,930,469,MontaNA,Small City,private,73.1,26.8,99.99,1,0,6,0,0,4,1,0,10,0.7307055742456652,0.5810500323896026
University of Hartford,5073,4460,Connecticut,Midsize City,NA,99.7,96.89,100.0,4,2,7,2,1,3,6,3,10,0.5685032973327532,5.250725512766317
University of Hawaii at Hilo,2972,2340,Hawaii,Town,public,71.45,48.84,93.48,1,0,2,0,0,1,1,0,3,0.004288051272786745,1.2470632591072135
University of Hawaii at Manoa,12877,10702,Hawaii,Large City,NA,99.99,99.38,100.0,6,4,13,3,1,5,9,5,18,0.016689073759270392,9.19041379381136
University of Hawaii - West Oahu,3083,1611,Hawaii,Suburb,NA,5.66,3.45,9.53,0,0,0,0,0,0,0,0,0,0.005494008936967346,0.05273624448967312
University of Houston,37217,27159,Texas,Large City,public,100.0,100.0,100.0,172,83,368,76,35,169,248,118,537,247.2428786534145,1.5204751258381624
University of Houston - Downtown,12402,6320,Texas,Large City,public,100.0,100.0,100.0,58,28,124,26,12,57,84,40,181,83.4063335959775,0.2840391498308753
University of Houston - Victoria,3273,1722,Texas,Small City,public,100.0,100.0,100.0,15,7,33,7,3,15,22,10,48,22.290269442282547,0.0
University of Idaho,9889,7166,Idaho,Town,NA,100.0,99.42,100.0,8,4,20,4,1,10,12,5,30,7.0920520197962675,5.06465510627428
University of Illinois at Chicago,19446,17961,Illinois,Large City,public,100.0,99.91,100.0,8,5,13,3,2,5,11,7,18,10.218868972634317,0.5860907378523201
University of Illinois at Springfield,2932,1903,Illinois,Midsize City,public,80.45,65.43,94.2,1,1,2,0,0,1,1,1,3,1.5348879080281241,0.09656409712980535
University of Illinois at UrbaNA - Champaign,33955,32613,Illinois,Small City,NA,100.0,100.0,100.0,16,10,28,6,4,11,22,14,39,16.66571884538615,5.2134828322391265
University of IndiaNApolis,4486,3828,IndiaNA,Large City,NA,96.01,87.09,99.52,2,1,4,1,1,2,3,2,6,2.830636715416557,0.3894078296625535
University of Iowa,24506,21222,Iowa,Small City,public,100.0,99.98,100.0,13,6,28,5,2,11,18,8,39,9.38979631030442,8.249188048526452
University of Kansas,19344,17151,Kansas,Small City,public,100.0,99.67,100.0,8,4,16,3,2,7,11,6,23,2.45421433486162,8.95635135203252
University of Kentucky,22420,20657,Kentucky,Large City,NA,100.0,100.0,100.0,17,8,37,7,3,15,24,11,52,17.215112836802376,6.032599189092744
University of La Verne,5169,3759,California,Suburb,NA,100.0,100.0,100.0,13,7,24,5,3,10,18,10,34,18.020015143806084,0.36784398655537676
University of LouisiaNA at Lafayette,15665,12767,LouisiaNA,Midsize City,NA,100.0,100.0,100.0,26,12,57,10,5,23,36,17,80,34.249861918962075,2.345330022336019
University of LouisiaNA at Monroe,7946,5212,LouisiaNA,Small City,NA,100.0,99.99,100.0,14,6,29,5,2,12,19,8,41,16.781438018620506,2.1562154618624163
University of Louisville,15543,12025,Kentucky,Large City,NA,100.0,99.95,100.0,11,5,25,5,2,11,16,7,36,13.046156607137704,3.0128889415908304
University of Maine,9277,8204,Maine,Suburb,NA,99.09,89.49,99.99,3,2,6,1,1,3,4,3,9,2.5277253906585204,2.1720761139955265
University of Maine at Augusta,4013,1317,Maine,Town,public,74.06,43.51,93.33,1,0,2,0,0,1,1,0,3,1.3354525886062485,0.01356741698788161
University of Maine at Farmington,1810,1673,Maine,Town,public,58.09,32.53,82.14,1,0,1,0,0,1,1,0,2,0.5094925582282857,0.35946081975391064
University of Maine at Fort Kent,1762,582,Maine,Rural,NA,50.09,27.03,74.63,0,0,1,0,0,0,0,0,1,0.5573306644834695,0.13735563693023084
University of Maine at Machias,698,367,Maine,Rural,public,36.57,20.74,58.44,0,0,1,0,0,0,0,0,1,0.17897473319247068,0.2756929068314408
University of Maine at Presque Isle,1413,716,Maine,Rural,NA,41.31,20.88,65.28,0,0,1,0,0,0,0,0,1,0.4466005024522399,0.08607709296897223
University of Mary,2234,1794,North Dakota,Rural,NA,97.6,76.26,100.0,3,1,7,1,0,4,4,1,11,2.675577563518469,1.0496136966327243
University of Mary Hardin - Baylor,3329,3045,Texas,Suburb,NA,100.0,100.0,100.0,15,7,33,7,3,15,22,10,48,22.215355612809553,0.13728605024615298
University of Mary Washington,4399,3905,Virginia,Suburb,NA,99.96,97.49,100.0,5,3,10,2,1,4,7,4,14,6.717881517746851,1.1148284126813786
University of Maryland - Baltimore County,11238,9543,Maryland,Suburb,public,100.0,99.93,100.0,9,5,15,4,2,6,13,7,21,10.817743817445615,1.4032414763857066
University of Maryland - College Park,29870,27708,Maryland,Suburb,public,100.0,100.0,100.0,27,16,48,11,6,20,38,22,68,20.952986722619436,17.112582768617923
University of Maryland Eastern Shore,2860,2573,Maryland,Town,public,96.02,85.01,99.64,2,1,4,1,1,2,3,2,6,2.2708287233997355,0.9521128229547187
University of Maryland - University College,45609,9714,Maryland,Suburb,NA,100.0,100.0,100.0,43,24,79,18,10,34,61,34,113,32.00866663792127,28.9604800405465
