school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Trinity University,2389,2353,Texas,Large City,NA,100.0,100.0,100.0,23,10,54,12,5,30,35,15,84,32.399339357367396,3.094978956587754
Trinity Washington University,1530,1075,District of Columbia,Large City,NA,98.86,92.19,99.95,3,2,5,1,1,2,4,3,7,2.5543440189767495,1.9162292617643397
Troy University,14006,9491,Alabama,Town,public,100.0,100.0,100.0,52,23,109,24,10,55,76,33,164,50.38013605030858,25.378174022508215
Truett McConnell University,2574,780,Georgia,Town,NA,99.96,88.75,100.0,5,2,16,2,1,8,7,3,24,7.400926313151748,0.2965065617389338
Truman State University,5895,5134,Missouri,Town,NA,100.0,98.53,100.0,7,3,18,3,1,9,10,4,27,8.320506583856764,2.4212090883918047
Tufts University,5543,5483,Massachusetts,Suburb,NA,100.0,100.0,100.0,16,9,32,8,4,16,24,13,48,5.060439354976343,18.565774229476656
Tulane University of LouisiaNA,7872,6716,LouisiaNA,Large City,private,100.0,100.0,100.0,31,15,66,15,7,34,46,22,100,7.577938557745119,38.397439193660446
Tusculum College,1485,1376,Tennessee,Town,NA,99.9,94.33,100.0,5,2,11,2,1,5,7,3,16,3.3393811437760834,3.518427946548795
Tuskegee University,2830,2722,Alabama,Town,NA,100.0,99.86,100.0,10,5,21,5,2,11,15,7,32,4.005332219159573,10.37935740171079
Union College Kentucky,1096,918,Kentucky,Town,private,96.24,75.72,99.96,2,1,5,1,0,3,3,1,8,2.2252946778633955,1.0483470709751475
Union College Nebraska,779,707,Nebraska,Large City,private,94.64,72.54,99.89,2,1,4,1,0,2,3,1,6,0.011862945873478007,2.898845334892254
Union College New York,2265,2176,New York,Small City,NA,99.94,98.46,100.0,5,3,9,2,1,4,7,4,13,2.676952338998736,4.734820914841078
Union Institute & University,814,434,Ohio,Large City,NA,99.88,96.86,100.0,5,2,9,2,1,4,7,3,13,0.6005090268286967,6.09126219973599
Union University,2179,1599,Tennessee,Small City,NA,99.98,96.74,100.0,6,2,14,3,1,6,9,3,20,5.124045269946241,3.253374591744007
United States Air Force Academy,4279,4276,Colorado,Town,NA,100.0,100.0,100.0,18,8,40,9,4,21,27,12,61,0.3304358189029868,26.39373237299339
United States Coast Guard Academy,1047,1044,Connecticut,Small City,NA,99.76,94.38,100.0,4,2,8,2,1,4,6,3,12,0.016645287851715006,5.998973698224722
United States Merchant Marine Academy,952,954,New York,Suburb,public,99.58,92.29,100.0,4,2,8,2,1,4,6,3,12,0.43794128189470116,4.99615285302024
United States Military Academy,4487,4491,New York,Town,public,100.0,100.0,100.0,18,9,38,9,4,20,27,13,58,0.913586117859807,25.552047735505653
United States Naval Academy,4495,4495,Maryland,Suburb,NA,100.0,100.0,100.0,17,8,36,8,4,19,25,12,55,1.1022316883638936,24.22631556882847
Unity College,706,694,Maine,Rural,private,86.06,62.74,98.26,1,1,3,1,0,1,2,1,4,0.1919827402731513,1.7717579059737547
Polytechnic University of Puerto Rico - Orlando,124,53,Florida,Suburb,NA,81.72,58.37,96.91,1,1,2,1,0,1,2,1,3,1.6879599900369897,0.0
University at Buffalo,21016,19401,New York,Suburb,NA,100.0,100.0,100.0,44,27,74,20,12,36,64,39,110,57.239795625654445,6.8406640109430095
University of Advancing Technology,775,508,ArizoNA,Midsize City,NA,99.04,88.44,100.0,3,1,7,2,1,4,5,2,11,0.7108194085709232,3.9085504143244276
University of Akron Main Campus,16874,13563,Ohio,Midsize City,public,100.0,100.0,100.0,27,15,51,12,6,24,39,21,75,38.16153084111391,1.5813197969417707
University of Alabama at Birmingham,13130,9677,Alabama,Midsize City,NA,100.0,100.0,100.0,47,22,96,22,10,47,69,32,143,61.53599668142185,7.443988340938534
University of Alabama in Huntsville,7089,5903,Alabama,Midsize City,NA,100.0,100.0,100.0,24,11,50,11,5,25,35,16,75,30.493376597353283,4.859509963956366
University of Alaska Anchorage,14954,6974,Alaska,Large City,NA,96.73,79.38,99.98,2,1,6,1,0,3,3,1,9,0.22296824761068082,3.18285299700554
University of Alaska Fairbanks,6633,3022,Alaska,Suburb,public,93.93,73.55,99.8,2,1,4,1,0,2,3,1,6,0.09501470118308397,2.6938887166065606
University of Alaska Southeast,2060,629,Alaska,Town,NA,68.03,43.79,90.83,1,0,2,0,0,1,1,0,3,0.028934453935222523,1.106358938692268
University of ArizoNA,34099,29325,ArizoNA,Large City,NA,100.0,100.0,100.0,156,85,300,69,37,138,225,122,438,155.57885584652803,69.66193594840419
University of Arkansas,23037,20464,Arkansas,Small City,NA,100.0,100.0,100.0,83,36,192,41,16,102,124,52,294,25.193577578857077,99.73814115719912
University of Arkansas at Little Rock,8794,4603,Arkansas,Midsize City,NA,100.0,99.92,100.0,12,5,27,5,2,13,17,7,40,15.215042545152743,2.348168067365695
University of Arkansas at Pine Bluff,2517,2341,Arkansas,Small City,public,99.98,97.71,100.0,6,3,13,3,1,7,9,4,20,2.475957355956584,6.24840990648149
University of Baltimore,2950,1716,Maryland,Large City,NA,99.97,98.75,100.0,6,3,10,3,1,5,9,4,15,7.660510234129061,0.4076490635333826
University of Bridgeport,3124,2300,Connecticut,Midsize City,private,99.97,99.09,100.0,6,3,10,3,1,5,9,4,15,0.48132624037875893,7.6441421433773264
University of California - Berkeley,30577,29351,California,Midsize City,public,100.0,100.0,100.0,149,77,304,69,34,147,218,111,451,187.8058298724139,30.438283399419248
University of California - Davis,30067,29284,California,Suburb,NA,100.0,100.0,100.0,150,79,302,69,35,144,219,114,446,216.7429451134522,2.307594405932604
University of California - Irvine,29310,28855,California,Large City,public,100.0,100.0,100.0,147,77,295,67,34,140,214,111,435,212.1250089179299,1.8194865471718105
University of California - Los Angeles,31001,30458,California,Large City,NA,100.0,100.0,100.0,153,80,309,70,35,148,223,115,457,210.74182359153733,12.991768388111131
University of California - Riverside,20077,19719,California,Large City,public,100.0,100.0,100.0,101,53,202,46,23,96,147,76,298,146.50786798440706,0.33054727256603417
University of California - San Diego,28582,27880,California,Large City,NA,100.0,100.0,100.0,143,75,288,65,33,137,208,108,425,202.36952722437806,5.881929526978372
University of California - Santa Barbara,22182,21777,California,Suburb,NA,100.0,100.0,100.0,110,58,222,50,25,106,160,83,328,156.4536291408489,4.123845977778428
University of California - Santa Cruz,17573,17082,California,Small City,NA,100.0,100.0,100.0,88,46,177,40,20,84,128,66,261,127.18718406019335,1.1740942405630221
University of Central Arkansas,9549,8070,Arkansas,Small City,NA,100.0,100.0,100.0,18,7,40,8,3,20,26,10,60,15.625923399481744,10.055766763340024
University of Central Florida,56854,39962,Florida,Suburb,NA,100.0,100.0,100.0,500,263,1009,244,122,504,744,385,1513,728.8584011818592,14.901714652959964
University of Central Missouri,9800,7701,Missouri,Town,NA,100.0,99.85,100.0,12,5,29,5,2,14,17,7,43,15.744958612528952,1.2973784731236015
University of Central Oklahoma,14340,10448,Oklahoma,Suburb,public,100.0,100.0,100.0,29,12,69,15,6,37,44,18,106,39.31185062533911,4.234754884630615
University of Charleston,1833,1220,West Virginia,Small City,NA,98.12,85.66,99.97,3,1,5,1,1,3,4,2,8,0.2224804285834366,3.735997332650431
University of Chicago,6305,6288,Illinois,Large City,private,100.0,100.0,100.0,19,10,40,9,4,20,28,14,60,1.9269030242006866,26.481200111915584
University of CincinNAti - Main Campus,26558,22622,Ohio,Large City,NA,100.0,100.0,100.0,46,25,88,21,11,43,67,36,131,55.22112774724742,12.602005985727446
University of Colorado at Colorado Springs,10804,8171,Colorado,Large City,public,100.0,99.8,100.0,11,4,28,5,2,14,16,6,42,9.516943793093144,6.048607762771503
University of Colorado Boulder,29057,26977,Colorado,Midsize City,NA,100.0,100.0,100.0,59,28,134,28,12,67,87,40,201,16.780648678651975,70.51626567602055
University of Colorado Denver/Anschutz Medical Campus,15589,8671,Colorado,Large City,NA,100.0,99.98,100.0,15,6,39,7,3,19,22,9,58,14.177363517858415,7.470452571555448
University of Connecticut,19243,18555,Connecticut,Suburb,NA,100.0,100.0,100.0,21,12,38,9,5,18,30,17,56,5.977507815193656,23.953458763926335
University of Dallas,1456,1421,Texas,Midsize City,private,100.0,99.89,100.0,11,5,25,5,2,14,16,7,39,12.545461922454685,3.4554526428261485
University of Dayton,8498,8079,Ohio,Midsize City,NA,100.0,100.0,100.0,15,8,29,7,3,14,22,11,43,10.832528592909874,10.683173759917908
University of Delaware,19752,18195,Delaware,Suburb,NA,100.0,100.0,100.0,34,19,64,16,8,31,50,27,95,5.2841286164686085,44.11265023278875
University of Denver,5768,5494,Colorado,Large City,NA,100.0,99.97,100.0,12,6,29,6,2,16,18,8,45,2.623876116867634,15.474045185403282
University of Detroit Mercy,2839,2338,Michigan,Large City,private,99.99,98.76,100.0,6,3,14,3,1,7,9,4,21,8.747998593981515,0.5950100220186636
University of Dubuque,1953,1709,Iowa,Small City,NA,99.58,90.91,100.0,4,2,9,2,1,4,6,3,13,1.9230282433218568,3.523063640982578
University of Evansville,2346,2024,IndiaNA,Midsize City,NA,99.98,98.49,100.0,6,3,12,3,1,6,9,4,18,3.680209421023301,4.648027277338798
University of Florida,35251,31384,Florida,Midsize City,NA,100.0,100.0,100.0,314,165,632,153,76,316,467,241,948,459.39736890135754,7.004124002670847
University of Georgia,28844,27142,Georgia,Midsize City,NA,100.0,100.0,100.0,69,23,195,32,10,99,101,33,294,76.31064296767345,25.036728790741503
University of Providence,930,469,MontaNA,Small City,private,99.62,52.93,100.0,3,1,26,2,0,23,5,1,49,4.040643949449037,1.5187649293586363
University of Hartford,5073,4460,Connecticut,Midsize City,NA,100.0,99.95,100.0,9,5,17,4,2,8,13,7,25,0.8160814738410274,12.61829177373785
University of Hawaii at Hilo,2972,2340,Hawaii,Town,public,95.33,76.26,99.97,2,1,5,1,0,3,3,1,8,0.005221370248512628,3.0465006629059737
University of Hawaii at Manoa,12877,10702,Hawaii,Large City,NA,100.0,100.0,100.0,14,7,30,7,3,15,21,10,45,0.020321546469115857,20.80232916181477
University of Hawaii - West Oahu,3083,1611,Hawaii,Suburb,NA,14.08,8.66,24.11,0,0,0,0,0,0,0,0,0,0.006689811521283651,0.1448586309617531
University of Houston,37217,27159,Texas,Large City,public,100.0,100.0,100.0,470,203,1087,243,95,603,713,298,1690,709.4243763750699,3.9660038573938645
University of Houston - Downtown,12402,6320,Texas,Large City,public,100.0,100.0,100.0,158,68,366,82,32,203,240,100,569,239.3212962060787,0.8085733086115692
University of Houston - Victoria,3273,1722,Texas,Small City,public,100.0,100.0,100.0,42,18,97,22,9,54,64,27,151,63.95840634298159,0.0
University of Idaho,9889,7166,Idaho,Town,NA,100.0,100.0,100.0,24,10,63,13,5,39,37,15,102,23.779154265292213,13.724814326108481
University of Illinois at Chicago,19446,17961,Illinois,Large City,public,100.0,100.0,100.0,22,12,44,10,5,20,32,17,64,29.954725793285633,1.4968764155765424
University of Illinois at Springfield,2932,1903,Illinois,Midsize City,public,99.18,92.52,99.99,3,2,7,1,1,3,4,3,10,4.4992402321173754,0.2957988188011548
University of Illinois at UrbaNA - Champaign,33955,32613,Illinois,Small City,NA,100.0,100.0,100.0,43,23,86,19,10,40,62,33,126,48.852474720873346,13.20127852048718
University of IndiaNApolis,4486,3828,IndiaNA,Large City,NA,100.0,99.93,100.0,9,5,16,4,2,8,13,7,24,11.614946658742019,1.1142572318700474
University of Iowa,24506,21222,Iowa,Small City,public,100.0,100.0,100.0,41,17,101,19,7,51,60,24,152,36.81225494358983,22.97215560113996
University of Kansas,19344,17151,Kansas,Small City,public,100.0,100.0,100.0,23,11,48,11,5,25,34,16,73,9.945447896031824,24.74622020080404
University of Kentucky,22420,20657,Kentucky,Large City,NA,100.0,100.0,100.0,43,19,100,20,9,49,63,28,149,45.17400803501886,17.97356460796305
University of La Verne,5169,3759,California,Suburb,NA,100.0,100.0,100.0,25,13,51,12,6,24,37,19,75,35.926226281805,1.0715175287997278
University of LouisiaNA at Lafayette,15665,12767,LouisiaNA,Midsize City,NA,100.0,100.0,100.0,79,36,174,36,16,84,115,52,258,108.24810252703584,6.693010444254205
University of LouisiaNA at Monroe,7946,5212,LouisiaNA,Small City,NA,100.0,100.0,100.0,41,19,90,19,8,43,60,27,133,53.0384276435582,6.4068446380804
University of Louisville,15543,12025,Kentucky,Large City,NA,100.0,100.0,100.0,29,13,69,14,6,34,43,19,103,34.23429105483699,9.05349133419609
University of Maine,9277,8204,Maine,Suburb,NA,100.0,99.37,100.0,7,4,14,4,2,7,11,6,21,6.044256606266379,4.962456586540007
University of Maine at Augusta,4013,1317,Maine,Town,public,96.07,73.68,99.83,2,1,4,1,0,2,3,1,6,3.193312913210083,0.04304642828143114
University of Maine at Farmington,1810,1673,Maine,Town,public,86.88,58.82,98.29,1,1,3,1,0,1,2,1,4,1.2182904726500392,0.8095366450982842
University of Maine at Fort Kent,1762,582,Maine,Rural,NA,80.82,51.37,96.12,1,1,2,1,0,1,2,1,3,1.3326801887294584,0.31730311761098573
University of Maine at Machias,698,367,Maine,Rural,public,64.84,39.42,87.13,1,0,1,0,0,1,1,0,2,0.42796152519223307,0.614547947380735
University of Maine at Presque Isle,1413,716,Maine,Rural,NA,71.69,41.47,91.73,1,0,2,0,0,1,1,0,3,1.067903992769404,0.19325726340833632
University of Mary,2234,1794,North Dakota,Rural,NA,100.0,99.58,100.0,10,4,30,6,2,21,16,6,51,12.13535104117119,3.5978518852878167
University of Mary Hardin - Baylor,3329,3045,Texas,Suburb,NA,100.0,100.0,100.0,42,18,98,22,9,54,64,27,152,63.743452945556356,0.383047601207875
University of Mary Washington,4399,3905,Virginia,Suburb,NA,100.0,99.99,100.0,14,6,27,7,3,14,21,9,41,18.93807610396472,2.8462033141818552
University of Maryland - Baltimore County,11238,9543,Maryland,Suburb,public,100.0,100.0,100.0,22,12,41,10,5,20,32,17,61,28.564334203950306,3.600762102203317
University of Maryland - College Park,29870,27708,Maryland,Suburb,public,100.0,100.0,100.0,68,37,129,32,16,63,100,53,192,55.326519597425644,44.31154165852901
University of Maryland Eastern Shore,2860,2573,Maryland,Town,public,99.98,98.99,100.0,6,3,11,3,1,5,9,4,16,5.996140384699582,2.527997752828078
University of Maryland - University College,45609,9714,Maryland,Suburb,NA,100.0,100.0,100.0,110,57,215,52,25,109,162,82,324,84.51912586374337,77.32646860426635
University of Massachusetts Amherst,23386,21577,Massachusetts,Suburb,NA,100.0,100.0,100.0,64,36,118,30,16,57,94,52,175,73.42523299189436,20.452239187718504
University of Massachusetts - Boston,12658,9574,Massachusetts,Large City,NA,100.0,100.0,100.0,36,21,67,17,9,33,53,30,100,50.18800139461005,3.1838113382874047
University of Massachusetts - Dartmouth,6764,5790,Massachusetts,Suburb,NA,100.0,100.0,100.0,19,11,35,9,5,17,28,16,52,27.532869034631993,0.5136934461320413
University of Massachusetts - Lowell,14015,10495,Massachusetts,Suburb,NA,100.0,100.0,100.0,38,22,71,18,10,34,56,32,105,53.35343155368425,2.9208946350918366
University of Memphis,17392,12400,Tennessee,Large City,NA,100.0,100.0,100.0,47,19,111,21,8,51,68,27,162,54.4150956162074,12.776640195686841
University of Miami,10834,10216,Florida,Suburb,NA,100.0,100.0,100.0,58,31,118,28,14,59,86,45,177,60.68488415794275,26.02251874872725
University of Michigan - Ann Arbor,29819,28702,Michigan,Midsize City,NA,100.0,100.0,100.0,75,37,159,36,17,81,111,54,240,62.471657250388795,48.346553709317995
University of Michigan - Dearborn,7132,5137,Michigan,Small City,NA,100.0,100.0,100.0,16,8,35,8,3,18,24,11,53,23.297405022862726,0.0747791824954358
University of Michigan - Flint,6432,3809,Michigan,Small City,public,100.0,99.99,100.0,14,7,31,7,3,16,21,10,47,20.816237943190934,0.3230918694001985
University of Minnesota - Crookston,2832,1195,Minnesota,Town,public,99.28,89.16,100.0,3,2,7,2,1,4,5,3,11,1.1379429895108693,3.7742419607754236
University of Minnesota - Duluth,10124,8906,Minnesota,Small City,NA,99.81,95.72,100.0,4,2,9,2,1,4,6,3,13,4.918955471604025,1.3394918566817131
University of Minnesota - Morris,1627,1526,Minnesota,Town,NA,76.43,51.13,94.87,1,1,2,0,0,1,1,1,3,0.7827092352673807,0.6589595347985894
University of Minnesota - Twin Cities,35429,29991,Minnesota,Large City,NA,100.0,100.0,100.0,22,11,46,10,5,23,32,16,69,13.169177938277338,19.54884843828673
University of Mississippi,18734,17511,Mississippi,Town,NA,100.0,100.0,100.0,137,67,276,66,31,139,203,98,415,141.63513396697562,61.81094271881451
University of Missouri - Columbia,23800,22197,Missouri,Midsize City,NA,100.0,100.0,100.0,38,16,91,18,7,44,56,23,135,29.559421310799245,26.299837301703782
University of Missouri - Kansas City,11369,6760,Missouri,Large City,public,100.0,99.98,100.0,15,6,36,7,3,17,22,9,53,15.691333726021767,5.717681375122766
University of Missouri - St Louis,13791,5492,Missouri,Suburb,public,100.0,100.0,100.0,18,7,44,8,3,21,26,10,65,22.112481426495012,3.6123361292603233
University of Mobile,1442,1152,Alabama,Rural,NA,99.99,98.76,100.0,6,3,13,3,1,6,9,4,19,5.419893274567805,4.010483775754372
University of Montevallo,2352,2101,Alabama,Suburb,NA,100.0,99.71,100.0,9,4,18,4,2,9,13,6,27,11.326851527920862,1.4697848959873328
University of Mount Union,2093,2046,Ohio,Town,NA,99.62,94.79,100.0,4,2,7,2,1,3,6,3,10,4.091405859832871,1.481340721277855
University of Nebraska at Kearney,4846,4063,Nebraska,Town,NA,89.26,64.71,99.48,2,1,3,1,0,2,3,1,5,0.7316597180276083,1.4909935932295035
University of Nebraska at Omaha,12620,9820,Nebraska,Large City,NA,98.8,86.7,100.0,3,1,7,1,1,3,4,2,10,1.9590569065708399,2.460863003137275
University of Nebraska - Lincoln,20955,19534,Nebraska,Large City,public,100.0,99.98,100.0,12,6,27,6,3,14,18,9,41,2.8713341526157685,15.508226846088299
University of Nevada - Las Vegas,25281,18958,Nevada,Midsize City,NA,100.0,100.0,100.0,296,106,828,155,50,456,451,156,1284,435.80742138180455,14.771959752197771
University of Nevada - Reno,18354,15572,Nevada,Midsize City,NA,100.0,100.0,100.0,202,74,559,105,35,306,307,109,865,283.8264541882304,23.707340550204968
University of New England,4427,2361,Maine,Suburb,NA,99.98,98.72,100.0,6,3,11,3,1,6,9,4,17,1.3262807640536867,7.434039219980938
University of New Hampshire at Manchester,737,575,New Hampshire,Midsize City,NA,46.17,1.23,75.77,0,0,1,0,0,0,0,0,1,0.598736627293201,0.020301913730217933
University of New Hampshire - Main Campus,13010,12677,New Hampshire,Suburb,NA,100.0,100.0,100.0,17,7,33,8,3,16,25,10,49,5.891404375132963,18.841431644730708
University of New Haven,5214,4831,Connecticut,Suburb,NA,100.0,99.98,100.0,10,6,20,5,3,10,15,9,30,0.8877486854248003,14.322392650039491
University of New Mexico - Main Campus,20359,15093,New Mexico,Large City,public,100.0,100.0,100.0,77,26,207,35,11,104,112,37,311,92.08663476478593,20.27877912620738
University of New Orleans,6468,4737,LouisiaNA,Large City,NA,100.0,100.0,100.0,32,15,70,14,6,33,46,21,103,44.13202860349396,1.918738078276852
University of North Alabama,6061,5141,Alabama,Small City,public,100.0,100.0,100.0,22,10,45,10,4,22,32,14,67,27.944057772221964,4.386206162498163
University of North CaroliNA at Asheville,3820,3285,North CaroliNA,Small City,NA,99.93,96.78,100.0,5,2,11,2,1,5,7,3,16,4.323247298088888,2.9542043901756454
University of North CaroliNA at Chapel Hill,18863,18303,North CaroliNA,Small City,public,100.0,100.0,100.0,28,14,61,13,6,29,41,20,90,20.9267704304948,20.234724242767385
University of North CaroliNA at Charlotte,23915,20597,North CaroliNA,Large City,public,100.0,100.0,100.0,27,13,59,12,6,28,39,19,87,29.064884410484026,10.499472395068494
University of North CaroliNA at Greensboro,16441,14136,North CaroliNA,Large City,NA,100.0,100.0,100.0,19,9,41,8,4,19,27,13,60,20.349979757774282,6.929118871466633
University of North CaroliNA at Pembroke,5478,4483,North CaroliNA,Town,NA,99.98,98.02,100.0,6,3,13,3,1,6,9,4,19,7.0355048335328005,1.3401132232831068
University of North CaroliNA at Wilmington,14499,12346,North CaroliNA,Midsize City,NA,100.0,100.0,100.0,18,9,39,8,4,19,26,13,58,16.070997790382552,10.737193780146026
University of North Dakota,10999,8525,North Dakota,Small City,public,100.0,100.0,100.0,27,11,68,15,5,43,42,16,111,33.23924202915534,9.011706282719048
University of North Florida,14251,10223,Florida,Large City,NA,100.0,100.0,100.0,128,67,258,62,31,129,190,98,387,189.35099565656878,1.3426047582654905
University of North Texas,31444,25592,Texas,Midsize City,NA,100.0,100.0,100.0,394,171,912,204,80,506,598,251,1418,594.5415560602551,3.8843665075681932
University of Northern Colorado,10103,8328,Colorado,Midsize City,NA,100.0,99.46,100.0,9,4,25,4,2,12,13,6,37,8.989423108909742,4.269609409982319
University of Northern Iowa,9959,9100,Iowa,Small City,NA,100.0,99.99,100.0,20,7,54,9,3,28,29,10,82,28.060087581514733,0.8867408071938792
University of Notre Dame,8577,8557,IndiaNA,Suburb,private,100.0,100.0,100.0,26,13,55,13,6,28,39,19,83,1.6115202744232469,37.10085607196068
University of Oklahoma Norman Campus,22028,19065,Oklahoma,Suburb,NA,100.0,100.0,100.0,105,45,245,54,21,134,159,66,379,39.9083413834253,118.65512862867553
University of Oregon,19336,17801,Oregon,Midsize City,NA,100.0,100.0,100.0,49,27,100,24,12,51,73,39,151,15.14683854185014,57.854907827035326
University of Pennsylvania,11719,10496,Pennsylvania,Large City,NA,100.0,100.0,100.0,38,20,77,18,9,39,56,29,116,4.387772638813073,52.18357868545268
University of Phoenix - New Mexico,216,217,New Mexico,Large City,private,97.16,76.62,99.98,2,1,5,1,0,3,3,1,8,0.23957001184240778,3.288167714918344
University of Phoenix - Hawaii,661,661,Hawaii,Large City,NA,7.56,4.18,13.69,0,0,0,0,0,0,0,0,0,0.0013998845266024963,0.07715621818547255
University of Phoenix - New Jersey,111,111,New Jersey,Large City,NA,48.01,30.17,72.72,0,0,1,0,0,0,0,0,1,0.5707786885898469,0.08120765492087173
University of Phoenix - Kentucky,18,18,Kentucky,Suburb,NA,4.7,2.16,10.72,0,0,0,0,0,0,0,0,0,0.03945557939474106,0.008571916353315143
University of Phoenix - Utah,122,122,Utah,Suburb,NA,50.69,20.61,86.15,0,0,1,0,0,1,0,0,2,0.7050745438918922,0.0
University of Pittsburgh - Bradford,1337,1229,Pennsylvania,Town,NA,96.35,84.06,99.83,2,1,4,1,1,2,3,2,6,2.1535841213580884,1.1497515321077756
University of Pittsburgh - Greensburg,1524,1436,Pennsylvania,Suburb,NA,95.88,83.01,99.8,2,1,4,1,1,2,3,2,6,3.069167389843341,0.11791261437824467
University of Pittsburgh - Johnstown,2785,2713,Pennsylvania,Suburb,NA,99.73,96.29,100.0,4,2,8,2,1,4,6,3,12,5.644374506169807,0.26849313267819996
University of Pittsburgh - Pittsburgh Campus,19329,18390,Pennsylvania,Large City,public,100.0,100.0,100.0,36,20,71,17,9,34,53,29,105,27.55636956820287,25.661525631796284
University of Portland,3888,3792,Oregon,Large City,private,100.0,99.95,100.0,9,5,19,5,2,11,14,7,30,1.7466916769260818,12.287772663720446
University of Puget Sound,2415,2390,Washington,Midsize City,NA,100.0,99.49,100.0,7,4,15,3,2,8,10,6,23,1.622265687351126,8.623251919936624
University of Redlands,3133,2518,California,Small City,private,100.0,100.0,100.0,14,7,28,6,3,14,20,10,42,15.881016710433256,4.1559023271130595
University of Rhode Island,15100,12629,Rhode Island,Suburb,NA,100.0,100.0,100.0,21,12,39,9,5,18,30,17,57,6.7860657998026195,23.52853225010353
University of Richmond,3265,3035,Virginia,Midsize City,NA,100.0,99.9,100.0,9,5,18,5,2,9,14,7,27,3.3398545067069563,10.554643551596529
University of Rio Grande,1755,1269,Ohio,Rural,NA,98.33,88.5,99.96,3,2,5,1,1,3,4,3,8,3.9395261448761967,0.14549754767411602
University of Rochester,6542,6250,New York,Midsize City,private,100.0,100.0,100.0,16,9,31,8,4,15,24,13,46,8.552906227201813,14.998475746015796
University of Saint Francis - Fort Wayne,1906,1523,IndiaNA,Large City,NA,99.51,95.12,99.99,4,2,7,2,1,3,6,3,10,4.671694412556753,0.6436695897109794
University of Saint Mary,750,641,Kansas,Town,NA,95.94,74.86,99.96,2,1,5,1,0,3,3,1,8,0.2528863888093562,2.9287124628556014
University of San Diego,5776,5605,California,Large City,NA,100.0,100.0,100.0,26,13,54,12,6,27,38,19,81,24.73633017569788,13.363594206488388
University of San Francisco,6847,6586,California,Large City,NA,100.0,100.0,100.0,31,16,63,14,7,31,45,23,94,37.26550096291527,7.7349623312100375
University of Science and Arts of Oklahoma,881,727,Oklahoma,Town,public,93.78,67.23,99.89,2,1,4,1,0,2,3,1,6,2.397270914014639,0.3745757540521569
University of Scranton,3809,3630,Pennsylvania,Small City,private,100.0,99.97,100.0,10,6,19,5,3,9,15,9,28,3.0381656990368424,11.693654866962971
University of Sioux Falls,1214,1036,South Dakota,Midsize City,private,97.25,83.18,99.96,2,1,5,1,1,3,3,2,8,1.7689484429776252,1.814090620148133
University of South Alabama,10986,9090,Alabama,Midsize City,public,100.0,100.0,100.0,48,23,96,23,10,47,71,33,143,45.90328347934626,25.131228550216317
University of South CaroliNA - Aiken,3352,2716,South CaroliNA,Suburb,public,100.0,100.0,100.0,32,16,64,17,8,34,49,24,98,47.22386227241751,1.468662577221698
University of South CaroliNA - Beaufort,2078,1797,South CaroliNA,Town,NA,100.0,100.0,100.0,19,9,38,10,5,21,29,14,59,28.23131753166004,0.8886778377802075
University of South CaroliNA - Columbia,26363,25243,South CaroliNA,Midsize City,NA,100.0,100.0,100.0,183,90,364,94,45,194,277,135,558,237.47703641750735,39.17332050287808
University of South CaroliNA - Upstate,5776,4583,South CaroliNA,Suburb,public,100.0,100.0,100.0,57,28,112,30,14,60,87,42,172,84.28819568186616,1.931642422369933
University of South Dakota,7652,4908,South Dakota,Town,public,100.0,100.0,100.0,14,8,26,7,4,13,21,12,39,15.818423513010444,5.379042218882287
University of South Florida - Main Campus,31773,24672,Florida,Large City,NA,100.0,100.0,100.0,279,147,563,136,68,281,415,215,844,407.4109237243312,7.8611095077651445
University of South Florida - St. Petersburg,4251,2845,Florida,Large City,NA,100.0,100.0,100.0,38,20,76,18,9,38,56,29,114,55.280689673711414,0.6034766355334151
University of Southern California,19174,18631,California,Large City,private,100.0,100.0,100.0,86,44,178,40,19,88,126,63,266,84.11815947913357,42.31860104678611
University of Southern IndiaNA,9689,6588,IndiaNA,Suburb,NA,100.0,100.0,100.0,19,11,34,9,5,17,28,16,51,25.721463670847637,1.7650013585896613
University of Southern Maine,6110,3901,Maine,Small City,NA,99.82,93.94,100.0,4,2,8,2,1,4,6,3,12,4.119629635028038,2.207018772640882
University of Southern Mississippi,11809,10384,Mississippi,Small City,NA,100.0,100.0,100.0,104,52,201,50,24,99,154,76,300,136.58039917659528,17.064388899008737
University of St Francis,1600,1291,Illinois,Suburb,NA,96.5,82.48,99.91,2,1,5,1,1,2,3,2,7,2.2245547108658332,1.118423041272241
University of St Thomas Minnesota,6197,5945,Minnesota,Large City,NA,99.52,92.45,100.0,4,2,8,2,1,4,6,3,12,2.6153677778018305,2.7141513567911146
University of St. Thomas - Houston,1815,1434,Texas,Large City,NA,100.0,100.0,100.0,22,10,52,12,5,29,34,15,81,33.51318878038907,0.43381717182009766
University of the Cumberlands,3317,1828,Kentucky,Town,NA,100.0,98.64,100.0,7,3,16,3,1,8,10,4,24,5.24759205950056,4.829298380431747
University of the District of Columbia,3858,1830,District of Columbia,Large City,public,100.0,99.94,100.0,9,5,16,4,2,8,13,7,24,7.85929131799249,5.496317820898171
University of the IncarNAte Word,5996,4461,Texas,Large City,NA,100.0,100.0,100.0,75,33,174,39,15,96,114,48,270,112.81145121235342,1.1015768731857927
