school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
New Jersey City University,6508,5210,New Jersey,Large City,NA,100.0,100.0,100.0,24,11,58,12,5,30,36,16,88,35.80901347945716,0.08465019379747517
New Jersey Institute of Technology,8479,6380,New Jersey,Large City,public,100.0,100.0,100.0,31,14,74,15,7,39,46,21,113,44.740502383487524,1.1883312803795136
New Mexico Highlands University,1933,1315,New Mexico,Town,public,99.97,88.26,100.0,6,1,19,3,1,10,9,2,29,4.723187273367023,3.48684936552363
New Mexico Institute of Mining and Technology,1471,1294,New Mexico,Town,NA,99.65,68.95,100.0,4,1,15,2,0,8,6,1,23,4.625114447923355,1.0217368939703946
New Mexico State University - Main Campus,11711,9703,New Mexico,Suburb,public,100.0,100.0,100.0,33,8,118,16,4,62,49,12,180,35.98488111179045,12.75182330653066
New York Institute of Technology,3663,3234,New York,Suburb,NA,100.0,99.35,100.0,7,3,14,3,2,7,10,5,21,8.037871868430223,1.9418561887345036
New York University,26418,25347,New York,Large City,NA,100.0,100.0,100.0,71,32,165,36,16,87,107,48,252,19.334474291036102,88.0957104190354
Newberry College,1177,1158,South CaroliNA,Town,private,100.0,99.97,100.0,14,6,31,6,2,15,20,8,46,18.848242372726858,1.2187767924066295
Newman University,2811,1013,Kansas,Large City,private,95.48,67.18,99.94,2,1,5,1,0,2,3,1,7,1.2879206778081485,1.803829298386471
Niagara University,2998,2827,New York,Suburb,private,99.96,98.11,100.0,5,3,11,3,1,6,8,4,17,6.64622553754366,1.2267878417621323
Nicholls State University,5684,4662,LouisiaNA,Small City,public,100.0,100.0,100.0,22,8,57,11,4,30,33,12,87,32.05707253979713,1.1563328660469896
Nichols College,1339,1232,Massachusetts,Suburb,private,99.22,89.24,100.0,3,1,7,2,1,4,5,2,11,3.4978607404928916,1.34689500809025
Norfolk State University,4684,4011,Virginia,Midsize City,NA,100.0,100.0,100.0,21,6,46,12,3,28,33,9,74,30.27867988451607,3.3137758098782335
North CaroliNA A & T State University,10339,9347,North CaroliNA,Large City,NA,100.0,99.85,100.0,12,4,29,6,2,15,18,6,44,8.903408362190314,8.553620888792462
North CaroliNA Central University,6355,5363,North CaroliNA,Large City,NA,100.0,98.07,100.0,7,3,17,4,1,9,11,4,26,5.2810067523017485,5.2251319230466216
North CaroliNA State University,24149,21384,North CaroliNA,Large City,NA,100.0,100.0,100.0,23,9,59,12,4,31,35,13,90,21.76233566293185,13.267930542587854
North CaroliNA Wesleyan College,2090,1754,North CaroliNA,Small City,NA,99.96,92.8,100.0,5,2,11,3,1,6,8,3,17,1.2317362302346855,6.461250717233277
North Central College,2772,2634,Illinois,Midsize City,NA,96.76,81.51,99.98,2,1,6,1,1,3,3,2,9,2.9003496398430433,0.5273894949035505
North Central University,1081,912,Minnesota,Large City,NA,81.14,40.36,99.4,1,0,3,1,0,2,2,0,5,0.19817452721227924,1.4638398207126668
North Dakota State University - Main Campus,11981,10782,North Dakota,Midsize City,NA,100.0,100.0,100.0,48,9,179,27,4,102,75,13,281,69.03602365119083,5.330155738077894
North Greenville University,2359,2080,South CaroliNA,Rural,NA,100.0,100.0,100.0,26,11,59,12,5,29,38,16,88,36.248125518473664,1.5826028192185726
North Park University,2033,1812,Illinois,Large City,NA,97.23,79.88,99.99,2,1,6,1,1,3,3,2,9,1.4439019441766783,2.136016668718018
Northcentral University,90,14,California,Large City,NA,31.84,12.08,67.76,0,0,1,0,0,0,0,0,1,0.0,0.38186164766515834
Northeastern Illinois University,7113,4164,Illinois,Large City,NA,99.97,98.44,100.0,5,3,13,3,1,7,8,4,20,8.10455546233766,0.01922992273780008
Northeastern State University,6830,4753,Oklahoma,Town,NA,100.0,99.9,100.0,15,5,45,8,2,26,23,7,71,22.3194701793139,1.210546857650672
Northeastern University,13824,13786,Massachusetts,Large City,private,100.0,100.0,100.0,32,15,72,17,7,39,49,22,111,18.37323962966483,30.41760319497284
Northern ArizoNA University,27092,21990,ArizoNA,Small City,NA,100.0,100.0,100.0,90,46,194,45,23,98,135,69,292,93.51030597996233,42.15949083824399
Northern Illinois University,13456,11788,Illinois,Suburb,public,100.0,99.97,100.0,11,5,26,5,3,14,16,8,40,14.890666495395505,1.2437073247838932
Northern Kentucky University,12326,8962,Kentucky,Suburb,public,100.0,100.0,100.0,19,7,51,10,3,27,29,10,78,20.009840740479223,8.474729225294514
Northern Michigan University,7018,6207,Michigan,Town,NA,100.0,99.94,100.0,14,5,38,7,2,22,21,7,60,18.769847226350443,2.3597278416719423
Northern State University,3164,1346,South Dakota,Town,NA,100.0,98.31,100.0,7,3,20,4,1,10,11,4,30,5.960986810608722,4.810842002193549
Northland College,631,594,Wisconsin,Town,private,52.57,28.33,83.81,0,0,1,0,0,1,0,0,2,0.11352200197722499,0.6310716961460601
Northwest Christian University,604,444,Oregon,Midsize City,NA,82.0,56.02,97.96,1,1,3,1,0,1,2,1,4,0.8049525167028942,0.9066011077049332
Northwest Missouri State University,5478,4806,Missouri,Town,NA,99.92,85.82,100.0,5,1,16,2,1,8,7,2,24,4.666364986063743,2.4997956738799796
Northwest Nazarene University,1482,1125,Idaho,Suburb,NA,99.99,89.46,100.0,6,1,24,3,1,12,9,2,36,5.039934722640299,3.8986961698329123
Northwest University,946,929,Washington,Suburb,NA,99.66,90.86,100.0,4,2,15,2,1,6,6,3,21,3.8446661318049333,1.8083229823676692
Northwestern College - 2,1039,997,Iowa,Town,private,93.71,55.61,99.99,2,1,6,1,0,3,3,1,9,1.402779884356364,1.3567652931575316
University of Northwestern - St Paul,3325,2033,Minnesota,Suburb,NA,96.91,68.76,100.0,2,1,8,1,0,4,3,1,12,0.7593353938302146,2.703485471208576
Northwestern Oklahoma State University,1881,1329,Oklahoma,Town,NA,99.84,86.31,100.0,4,1,12,2,1,7,6,2,19,5.043424349086621,1.3877698894575143
Northwestern State University of LouisiaNA,9440,5471,LouisiaNA,Town,public,100.0,100.0,100.0,37,14,95,19,7,50,56,21,145,49.45881552622,6.2175830875242735
Northwestern University,8699,8205,Illinois,Small City,NA,100.0,100.0,100.0,19,8,45,10,4,24,29,12,69,2.806826765101742,25.57554628481034
Norwich University,3229,2542,Vermont,Town,private,100.0,98.67,100.0,7,3,15,3,1,8,10,4,23,0.0007587909979445399,10.133583418743711
Notre Dame College,1736,1216,Ohio,Suburb,NA,96.69,73.54,99.97,2,1,5,1,0,3,3,1,8,3.3092458912723965,0.0952706783905003
Notre Dame de Namur University,922,718,California,Suburb,private,99.41,89.87,100.0,3,2,8,2,1,4,5,3,12,4.78293659987693,0.329278876772356
Nova Southeastern University,4501,3154,Florida,Suburb,NA,100.0,100.0,100.0,38,16,86,20,8,47,58,24,133,50.47162133889249,7.175814772825566
Nyack College,1397,1131,New York,Suburb,NA,98.25,85.77,99.99,3,1,6,1,1,3,4,2,9,2.2409963157514947,1.7985564150731443
Oakland City University,1112,572,IndiaNA,Town,NA,94.95,77.52,99.85,2,1,4,1,1,2,3,2,6,2.807568719718812,0.17371237330469189
Oakland University,15902,12549,Michigan,Suburb,NA,100.0,100.0,100.0,36,12,100,19,6,57,55,18,157,53.78888253076046,0.8398183370091143
Oakwood University,1648,1521,Alabama,Midsize City,private,99.96,95.8,100.0,5,2,13,3,1,7,8,3,20,1.1040471843987536,6.703489362227674
Oberlin College,2828,2790,Ohio,Town,NA,100.0,98.57,100.0,7,3,17,3,1,9,10,4,26,0.3980460859785194,9.66052274141936
