school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
Florida Atlantic University,25033,16325,Florida,Small City,public,100.0,100.0,100.0,227,97,521,121,50,288,348,147,809,340.50181875323847,7.643106931936928
Florida Gulf Coast University,13857,10973,Florida,Suburb,NA,100.0,100.0,100.0,125,53,288,67,27,160,192,80,448,188.37059219670516,4.063087676394981
Florida Institute of Technology,3634,3269,Florida,Small City,private,100.0,100.0,100.0,22,9,50,12,5,28,34,14,78,24.9599557210836,8.222863602387854
Florida InterNAtioNAl University,47621,26655,Florida,Suburb,public,100.0,100.0,100.0,447,190,1027,239,98,569,686,288,1596,678.2912432683781,7.823084899591881
Florida Memorial University,1173,1129,Florida,Suburb,private,100.0,99.84,100.0,10,4,23,5,2,13,15,6,36,14.673608173321119,0.5555638031173986
Florida Southern College,2615,2356,Florida,Midsize City,NA,100.0,100.0,100.0,17,7,40,9,4,22,26,11,62,23.685278647441564,2.9644369449587273
Florida State University,33009,29286,Florida,Midsize City,NA,100.0,100.0,100.0,301,127,693,161,65,384,462,192,1077,448.89383549212465,12.61143667539946
Fontbonne University,892,765,Missouri,Suburb,NA,77.62,38.11,98.92,1,0,3,0,0,2,1,0,5,0.8601149227221946,0.631339622053108
Fordham University,9595,9132,New York,Large City,NA,100.0,100.0,100.0,24,11,56,12,5,30,36,16,86,10.157924855450094,25.958588369742614
Fort Hays State University,12499,5889,Kansas,Town,NA,100.0,99.74,100.0,10,4,24,5,2,13,15,6,37,5.587196500067275,10.246059366328712
Fort Lewis College,3303,2921,Colorado,Town,public,99.96,91.86,100.0,5,2,16,3,1,8,8,3,24,1.6503392399261603,6.023979932360457
Fort Valley State University,2345,2115,Georgia,Town,NA,99.88,73.83,100.0,4,1,18,2,0,10,6,1,28,5.279164714589734,1.4025988855669669
Framingham State University,4128,3558,Massachusetts,Small City,public,100.0,99.96,100.0,11,5,23,6,3,13,17,8,36,16.606276221309578,0.1690226159676248
Francis Marion University,3462,3006,South CaroliNA,Suburb,public,100.0,100.0,100.0,44,18,101,24,10,55,68,28,156,67.9128872296531,0.6290257457753917
Franciscan University of Steubenville,2201,2011,Ohio,Small City,NA,99.99,97.16,100.0,6,2,15,3,1,8,9,3,23,0.7495039818240002,8.765623488059525
Franklin and Marshall College,2281,2263,Pennsylvania,Small City,NA,99.93,96.24,100.0,5,2,11,2,1,6,7,3,17,1.151680043258721,6.100373878048227
Franklin College,1017,962,IndiaNA,Suburb,private,94.85,76.41,99.86,2,1,4,1,0,2,3,1,6,2.59299978715756,0.3673739568949104
Franklin Pierce University,1712,1563,New Hampshire,Rural,NA,98.7,85.73,99.99,3,1,6,2,1,3,5,2,9,0.1635656654897865,4.1719631768578065
Welch College,344,222,Tennessee,Rural,private,64.7,29.43,94.69,1,0,2,0,0,1,1,0,3,0.31934309036329395,0.7175099204412944
Freed - Hardeman University,1469,1261,Tennessee,Town,NA,99.62,83.96,100.0,4,1,10,2,1,5,6,2,15,1.8404246523568784,3.700851751991251
Fresno Pacific University,2803,2342,California,Large City,private,100.0,99.94,100.0,11,5,27,6,2,14,17,7,41,16.20365058038763,0.42875668916872234
Friends University,1149,906,Kansas,Large City,NA,96.25,65.58,99.98,2,1,5,1,0,3,3,1,8,0.5132205633555206,2.740320917152621
Frostburg State University,4726,3849,Maryland,Suburb,public,100.0,99.48,100.0,8,3,18,4,2,10,12,5,28,11.055049081081119,0.9680787078952783
Full Sail University,16908,16908,Florida,Suburb,NA,100.0,100.0,100.0,88,34,219,47,17,119,135,51,338,62.10345277395504,73.04260567984265
Furman University,2732,2658,South CaroliNA,Suburb,NA,100.0,100.0,100.0,17,7,41,9,3,23,26,10,64,15.686400582936177,10.266416118462951
Gallaudet University,1125,1074,District of Columbia,Large City,NA,99.83,90.53,100.0,4,2,10,2,1,6,6,3,16,0.058588521355640674,6.283684761113851
Gannon University,3074,2530,Pennsylvania,Small City,private,99.8,95.45,100.0,4,2,9,2,1,5,6,3,14,4.051671863332487,2.1452161692598697
Gardner - Webb University,2218,1781,North CaroliNA,Town,NA,99.98,96.68,100.0,6,2,14,3,1,8,9,3,22,1.5022823716489728,7.230772765929972
Geneva College,1412,1247,Pennsylvania,Suburb,NA,96.77,80.26,99.96,2,1,5,1,1,3,3,2,8,1.784471275818458,1.6403024137265856
George Fox University,2700,2494,Oregon,Town,private,99.99,98.82,100.0,6,3,16,3,2,9,9,5,25,2.8903070635884567,6.489573953917702
George Mason University,25006,20221,Virginia,Suburb,NA,100.0,100.0,100.0,118,36,259,68,19,155,186,55,414,164.39765298486216,21.966555672142412
George Washington University,11996,10893,District of Columbia,Large City,NA,100.0,100.0,100.0,35,15,83,19,7,45,54,22,128,0.33444280940511556,53.167524386596135
Georgetown College,1059,976,Kentucky,Town,private,93.46,60.78,99.96,2,1,5,1,0,3,3,1,8,2.158007338314528,0.5636562671555188
Georgetown University,7465,6987,District of Columbia,Large City,private,100.0,100.0,100.0,23,9,56,12,5,30,35,14,86,0.27097191126983816,34.73797434059561
Georgia College & State University,5987,5442,Georgia,Town,NA,100.0,89.26,100.0,10,2,43,5,1,24,15,3,67,14.58241058072613,0.06308391228280041
Georgia Gwinnett College,12290,8289,Georgia,Suburb,public,100.0,99.26,100.0,20,3,89,10,2,50,30,5,139,29.69469107036344,0.9990035385428468
Georgia Institute of Technology - Main Campus,15576,13974,Georgia,Large City,NA,100.0,100.0,100.0,43,13,140,23,6,78,66,19,218,26.32745326212142,39.37533316269626
Georgia Southern University,17763,15755,Georgia,Town,NA,100.0,99.98,100.0,32,6,132,16,3,75,48,9,207,41.71077319825247,6.250478349221739
Georgia Southwestern State University,2604,1779,Georgia,Town,public,99.86,65.64,100.0,4,1,19,2,0,11,6,1,30,6.243674456616998,0.2928305141653952
Georgia State University,25771,19882,Georgia,Large City,NA,100.0,100.0,100.0,44,8,187,23,4,106,67,12,293,60.6713254687378,5.346543876989299
Georgian Court University,1612,1343,New Jersey,Small City,private,99.98,97.48,100.0,6,2,13,3,1,7,9,3,20,7.917673973975226,0.40146637895021686
Gettysburg College,2411,2404,Pennsylvania,Small City,NA,99.91,95.72,100.0,5,2,10,2,1,6,7,3,16,1.2004953669133294,5.769979256425181
Glenville State College,1655,1037,West Virginia,Town,NA,69.08,30.61,93.12,1,0,2,0,0,1,1,0,3,0.2385436439881499,0.9314733481792448
Goddard College,189,173,Vermont,Rural,NA,49.71,23.5,79.65,0,0,1,0,0,1,0,0,2,0.0,0.6854365966600926
Gonzaga University,5194,5106,Washington,Midsize City,private,100.0,100.0,100.0,19,8,70,11,4,36,30,12,106,14.06385212853944,15.815420976687209
Gordon College,1593,1528,Massachusetts,Suburb,NA,99.45,89.39,100.0,3,1,8,2,1,4,5,2,12,2.152200196105175,3.0241496727585417
Goshen College,888,816,IndiaNA,Small City,private,92.72,68.89,99.78,2,1,4,1,0,2,3,1,6,1.4362916368610585,1.1755197143327463
Goucher College,1534,1447,Maryland,Small City,NA,99.74,91.38,100.0,4,2,9,2,1,5,6,3,14,0.7155777851710469,5.198426948441477
Grace Bible College,873,822,Michigan,Small City,NA,96.25,68.26,99.99,2,1,6,1,0,3,3,1,9,2.395499733036481,0.8760227129632913
Grace College and Theological SemiNAry,1761,1439,IndiaNA,Town,private,99.33,89.69,100.0,3,2,7,2,1,4,5,3,11,2.5765536997125857,2.411588735287441
Graceland University - Lamoni,1405,1061,Iowa,Rural,private,100.0,98.73,100.0,8,3,20,4,1,10,12,4,30,1.0061762837489752,10.853230383745647
Grambling State University,4075,3734,LouisiaNA,Town,NA,100.0,100.0,100.0,22,8,59,12,4,31,34,12,90,12.95451207264156,21.21180757931744
Grand Canyon University,49564,15998,ArizoNA,Large City,NA,100.0,100.0,100.0,227,88,587,120,45,312,347,133,899,77.2738144457361,269.69341764622624
Grand Valley State University,21935,19373,Michigan,Suburb,NA,100.0,100.0,100.0,48,17,135,25,8,76,73,25,211,71.35045364160865,2.0389943590354473
Grand View University,1787,1574,Iowa,Midsize City,NA,99.99,89.27,100.0,6,1,19,3,1,10,9,2,29,4.06383421269725,4.944280357733284
Granite State College,1758,807,New Hampshire,Town,NA,56.27,0.0,93.49,1,0,2,0,0,1,1,0,3,0.8269153088650317,6.568952485451121e-05
Grantham University,7817,3296,Kansas,Suburb,NA,100.0,100.0,100.0,39,13,104,21,7,56,60,20,160,0.11874291121017608,59.8568420627032
Greensboro College,944,772,North CaroliNA,Large City,NA,97.86,76.23,99.99,2,1,6,1,0,3,3,1,9,0.5189883507615909,3.3052536875343845
Greenville University,988,887,Illinois,Town,NA,86.66,56.7,99.47,1,1,3,1,0,2,2,1,5,0.7052612126585971,1.300799534938015
Grinnell College,1717,1662,Iowa,Town,private,99.88,91.18,100.0,4,2,12,2,1,7,6,3,19,0.807735961120705,5.8843281352969266
Grove City College,2376,2315,Pennsylvania,Town,NA,99.89,94.05,100.0,4,2,11,2,1,6,6,3,17,1.8477503990744317,4.911391339084393
Guilford College,1669,1429,North CaroliNA,Large City,NA,99.47,85.47,100.0,3,1,8,2,1,4,5,2,12,0.805326751181779,4.404211402977269
Gustavus Adolphus College,2184,2150,Minnesota,Town,private,92.46,55.78,99.99,2,1,6,1,0,3,3,1,9,0.6029498097371908,1.9650553280399297
Gwynedd Mercy University,2081,1934,Pennsylvania,Suburb,private,99.17,90.57,100.0,3,2,7,2,1,4,5,3,11,3.0898291898416868,1.6950980067353931
Hamilton College,1894,1886,New York,Suburb,private,99.92,95.48,100.0,5,2,11,2,1,6,7,3,17,1.4750944787661866,5.568488975577227
Hamline University,2166,2082,Minnesota,Large City,NA,92.0,61.59,99.88,2,1,4,1,0,2,3,1,6,0.5739522235309246,1.9386134703017348
Hampden - Sydney College,1044,1039,Virginia,Rural,NA,99.94,88.97,100.0,5,1,11,3,1,6,8,2,17,5.947913258142118,1.4798054024116367
Hampshire College,1264,1268,Massachusetts,Suburb,private,99.42,87.46,100.0,3,1,9,2,1,5,5,2,14,0.9421109807853392,4.186459633959015
Hampton University,3796,3651,Virginia,Midsize City,NA,100.0,99.93,100.0,13,5,31,7,2,17,20,7,48,7.841568671323409,12.383785013406262
Hannibal - LaGrange University,913,706,Missouri,Town,NA,79.58,43.03,98.97,1,0,3,1,0,2,2,0,5,0.6885525084174998,0.8955974290011204
Hanover College,1096,1081,IndiaNA,Town,NA,96.39,76.83,99.96,2,1,5,1,0,3,3,1,8,1.8227746918179464,1.4890662020039656
Hardin - Simmons University,1741,1585,Texas,Midsize City,NA,100.0,100.0,100.0,28,9,76,15,5,41,43,14,117,43.378735153605255,0.33920510717889574
Harding University,4187,3945,Arkansas,Town,NA,100.0,99.99,100.0,20,6,53,11,3,28,31,9,81,1.2625883153490063,28.817477583571662
Harris - Stowe State University,1441,1163,Missouri,Large City,NA,81.74,42.07,99.52,1,0,4,1,0,2,2,0,6,1.4680676391844685,0.2313117456671243
Harrisburg University of Science and Technology,509,463,Pennsylvania,Small City,NA,62.77,39.51,88.42,1,0,1,0,0,1,1,0,2,0.8099727776764633,0.17718196436119227
Hartwick College,1198,1180,New York,Town,private,95.49,78.66,99.86,2,1,4,1,1,2,3,2,6,2.26444269482836,0.8284143088079707
Harvard University,9964,7147,Massachusetts,Midsize City,NA,100.0,100.0,100.0,34,13,89,18,7,47,52,20,136,6.217932473183239,46.38721307424976
Harvey Mudd College,867,844,California,Suburb,NA,99.04,84.87,100.0,3,1,7,2,1,4,5,2,11,2.1620620169237594,2.4622183227961116
Hastings College,1156,1073,Nebraska,Town,NA,63.16,30.71,93.36,1,0,2,0,0,1,1,0,3,0.10167359395039585,0.8907236838494244
Haverford College,1293,1294,Pennsylvania,Suburb,private,99.03,86.62,100.0,3,1,7,2,1,4,5,2,11,0.31820359123003916,4.299936068242499
Hawaii Pacific University,3565,2411,Hawaii,Large City,NA,99.99,97.21,100.0,6,2,16,3,1,9,9,3,25,0.00016599869146341253,9.281393276801305
Heidelberg University,1049,1031,Ohio,Town,NA,96.81,72.7,99.98,2,1,5,1,0,3,3,1,8,1.598292906694816,1.829895617230147
Henderson State University,2838,2565,Arkansas,Town,public,100.0,95.45,100.0,7,2,19,4,1,10,11,3,29,2.8434275809463876,7.7447994263760584
Hendrix College,1240,1228,Arkansas,Small City,NA,99.98,92.74,100.0,5,2,14,3,1,8,8,3,22,0.6908938810846533,7.687949118894999
Heritage University,812,734,Washington,Rural,private,99.05,92.37,99.99,3,2,6,2,1,4,5,3,10,4.647882754730983,0.0
Herzing University - Atlanta,593,365,Georgia,Large City,NA,76.54,19.69,99.88,1,0,4,0,0,2,1,0,6,1.4479855114485256,0.0
High Point University,4467,4418,North CaroliNA,Midsize City,NA,100.0,99.64,100.0,9,4,21,5,2,12,14,6,33,1.0518959293213854,12.766718336696504
Hilbert College,744,680,New York,Suburb,private,83.99,61.19,97.7,1,1,2,1,0,1,2,1,3,1.77603348613989,0.053504811270847455
Hiram College,1209,853,Ohio,Town,NA,95.66,70.75,99.95,2,1,5,1,0,3,3,1,8,2.007113260416998,1.1217287814193027
Hobart and William Smith Colleges,2239,2220,New York,Town,private,99.84,95.1,100.0,4,2,9,2,1,5,6,3,14,2.3039101056314686,4.094789234317703
Hodges University,1076,573,Florida,Suburb,NA,100.0,99.83,100.0,10,4,23,5,2,13,15,6,36,14.895935569886591,0.32081193581037154
Hofstra University,6863,6494,New York,Suburb,NA,100.0,100.0,100.0,14,7,32,7,3,17,21,10,49,9.139172314094852,12.764956470303417
Hollins University,647,632,Virginia,Suburb,NA,99.35,77.6,100.0,3,1,9,2,1,5,5,2,14,2.661128091651242,2.347387866105051
Holy Cross College,555,526,IndiaNA,Suburb,NA,81.7,53.9,98.1,1,1,3,1,0,1,2,1,4,0.8250453868228599,0.8681187955338916
Holy Family University,2095,1630,Pennsylvania,Large City,private,99.22,90.83,100.0,3,2,7,2,1,4,5,3,11,3.0645175405392973,1.7878030670462148
Holy Names University,591,543,California,Large City,private,96.11,75.8,99.97,2,1,5,1,0,3,3,1,8,3.065874827277135,0.1693983825366452
Hood College,1132,1048,Maryland,Small City,NA,97.2,76.47,99.99,2,1,6,1,0,3,3,1,9,2.051322984157001,1.5146354456554723
Hope College,3150,3019,Michigan,Small City,private,100.0,97.39,100.0,7,2,18,3,1,10,10,3,28,7.261465051352405,2.829520336245689
Hope InterNAtioNAl University,866,579,California,Suburb,NA,99.11,87.4,100.0,3,1,8,2,1,4,5,2,12,4.200071295171566,0.506642072563168
Houghton College,1036,971,New York,Rural,private,95.78,75.78,99.93,2,1,5,1,0,2,3,1,7,1.4997616105181295,1.6533995458380502
Houston Baptist University,2320,2098,Texas,Large City,NA,100.0,100.0,100.0,38,12,103,21,6,55,59,18,158,59.226642622162736,0.3394856980407602
Howard Payne University,980,860,Texas,Town,private,100.0,99.94,100.0,16,5,43,9,3,23,25,8,66,24.649389963491874,0.16950437595460338
Howard University,6354,6090,District of Columbia,Large City,NA,100.0,100.0,100.0,24,9,59,13,5,32,37,14,91,0.16844199889746694,35.94398402051513
Humboldt State University,7860,7270,California,Town,NA,100.0,100.0,100.0,30,13,76,15,7,40,45,20,116,41.32728379890334,3.6064040253343546
Humphreys University - Stockton and Modesto Campuses,324,208,California,Large City,NA,85.33,57.57,99.09,1,1,3,1,0,2,2,1,5,1.9139565395718527,0.0
Huntingdon College,1101,878,Alabama,Midsize City,private,99.85,91.3,100.0,4,2,10,2,1,6,6,3,16,3.5764109989868538,2.8865105730780063
Huntington University,1075,859,IndiaNA,Town,NA,95.44,75.64,99.92,2,1,5,1,0,2,3,1,7,1.9187102019136277,1.1605176648185411
Huston - Tillotson University,1052,1003,Texas,Large City,NA,100.0,99.97,100.0,17,5,47,10,3,25,27,8,72,26.71878614533657,0.14678627690979293
Idaho State University,10565,6279,Idaho,Small City,public,100.0,100.0,100.0,49,7,191,29,4,114,78,11,305,72.3313499720039,5.833171484496123
Illinois College,956,950,Illinois,Town,NA,79.7,49.79,98.52,1,0,3,1,0,1,2,0,4,0.9316273115603081,0.6583924970338583
Illinois Institute of Technology,2895,2631,Illinois,Large City,NA,99.76,92.05,100.0,4,2,10,2,1,5,6,3,15,2.4058507496337627,3.613168261218064
Illinois State University,18336,17165,Illinois,Suburb,NA,100.0,100.0,100.0,14,7,35,7,4,18,21,11,53,20.622065361754366,0.8375823487588908
Illinois Wesleyan University,1650,1646,Illinois,Small City,NA,88.75,63.97,99.62,1,1,4,1,0,2,2,1,6,1.6334759699641055,0.5468553922126137
Immaculata University,1481,885,Pennsylvania,Suburb,NA,97.6,83.42,99.98,2,1,6,1,1,3,3,2,9,1.8115909000710182,1.9104276277427075
IndiaNA State University,11578,9369,IndiaNA,Small City,public,100.0,100.0,100.0,20,10,43,11,5,23,31,15,66,27.835003000618414,2.6875993836377154
IndiaNA University - Bloomington,33427,32212,IndiaNA,Small City,public,100.0,100.0,100.0,62,30,139,33,15,75,95,45,214,63.03785317658516,31.87981707649772
IndiaNA University - East,3292,1887,IndiaNA,Rural,public,99.98,98.57,100.0,6,3,12,3,1,7,9,4,19,7.587128341281316,1.028024652333992
IndiaNA University - Kokomo,2877,2215,IndiaNA,Small City,NA,99.96,98.15,100.0,5,3,11,3,1,6,8,4,17,7.842042696678413,0.011877849503505122
IndiaNA University - Northwest,3700,2608,IndiaNA,Small City,NA,100.0,99.42,100.0,7,3,14,3,2,8,10,5,22,10.097897691214007,0.01820028935893154
IndiaNA University of Pennsylvania - Main Campus,10255,9526,Pennsylvania,Town,NA,100.0,100.0,100.0,14,7,30,7,4,16,21,11,46,16.93349338329856,4.22367447829472
IndiaNA University - Purdue University - Fort Wayne,9952,5913,IndiaNA,Large City,public,100.0,100.0,100.0,18,9,38,9,5,21,27,14,59,26.43982658236979,0.8849099335062907
IndiaNA University - Purdue University - IndiaNApolis,21615,17521,IndiaNA,Large City,NA,100.0,100.0,100.0,39,20,84,21,10,46,60,30,130,57.13096676926535,3.0865562109223297
IndiaNA University - South Bend,4877,3767,IndiaNA,Midsize City,NA,100.0,99.88,100.0,9,4,19,5,2,10,14,6,29,13.09656763534759,0.29918608889294157
IndiaNA University - Southeast,4824,3218,IndiaNA,Suburb,NA,100.0,99.77,100.0,8,4,19,4,2,10,12,6,29,10.221243347051312,2.6337417659107203
IndiaNA Wesleyan University,2803,2634,IndiaNA,Town,private,99.94,96.54,100.0,5,2,11,3,1,6,8,3,17,4.465112741310428,2.9104777328957185
Institute of American Indian and Alaska Native Culture and Arts Development,612,264,New Mexico,Rural,NA,95.2,49.81,100.0,2,0,11,1,0,5,3,0,16,1.027375059291487,1.9905681761675025
IoNA College,3177,2949,New York,Suburb,private,99.98,98.62,100.0,6,3,12,3,1,6,9,4,18,5.880644209663192,2.796618651364454
Iowa State University,30573,28743,Iowa,Small City,public,100.0,100.0,100.0,50,12,183,26,6,101,76,18,284,57.452665802066484,19.185532741747767
Iowa Wesleyan University,625,550,Iowa,Town,private,81.17,39.06,99.54,1,0,3,1,0,2,2,0,5,0.5729614949126108,1.089883650996035
Ithaca College,6062,5936,New York,Suburb,NA,100.0,99.98,100.0,13,6,28,7,3,15,20,9,43,6.267918178168696,12.816087473104957
Jackson State University,6498,5935,Mississippi,Midsize City,NA,100.0,100.0,100.0,46,19,103,24,10,54,70,29,157,57.65928441857399,11.857720122642037
Jacksonville State University,7492,5523,Alabama,Small City,NA,100.0,100.0,100.0,20,7,54,10,3,29,30,10,83,25.005179629927063,5.654123806713936
Jacksonville University,2878,2180,Florida,Large City,NA,100.0,100.0,100.0,21,9,49,11,5,27,32,14,76,28.22075753737718,4.002289925813986
James Madison University,19972,18905,Virginia,Small City,NA,100.0,100.0,100.0,88,27,192,50,15,114,138,42,306,117.13968859864183,20.529944606543378
University of Jamestown,916,871,North Dakota,Town,NA,99.99,80.25,100.0,6,1,28,3,1,15,9,2,43,6.4095713923743345,2.911806456328698
Jarvis Christian College,908,835,Texas,Rural,NA,100.0,99.86,100.0,14,4,38,8,2,20,22,6,58,21.42741869302482,0.33414542067247555
John Brown University,1972,1489,Arkansas,Town,NA,100.0,97.8,100.0,8,3,22,4,1,12,12,4,34,0.7476004140380001,11.59862308935744
John Carroll University,3079,2987,Ohio,Suburb,private,99.89,94.15,100.0,4,2,10,2,1,5,6,3,15,3.988918594175004,2.7801188719202004
Johns Hopkins University,6106,5668,Maryland,Large City,NA,100.0,100.0,100.0,18,7,44,9,4,24,27,11,68,1.8102862565204378,25.342277332250145
Johnson & Wales University - Providence,7717,7267,Rhode Island,Midsize City,private,100.0,100.0,100.0,16,7,36,8,4,19,24,11,55,0.43357253095071024,23.3689901746345
Johnson C Smith University,1395,1329,North CaroliNA,Large City,NA,99.95,94.69,100.0,5,2,12,3,1,6,8,3,18,0.5587575730421726,6.969473145906535
Johnson State College,1377,882,Vermont,Rural,NA,68.05,40.2,92.39,1,0,2,0,0,1,1,0,3,0.0020454358946077112,1.1360091353275892
Judson College,313,230,Alabama,Rural,NA,80.67,44.56,99.3,1,0,3,1,0,2,2,0,5,1.047892665183574,0.5888800903463784
Judson University,1078,761,Illinois,Midsize City,private,79.61,51.4,98.28,1,0,3,1,0,1,2,0,4,0.982815625382303,0.6040363576277011
Juniata College,1487,1400,Pennsylvania,Town,NA,98.15,83.69,99.99,3,1,6,1,1,3,4,2,9,1.6723768289078762,2.3027311588103596
Kalamazoo College,1434,1427,Michigan,Small City,NA,99.18,82.18,100.0,3,1,9,2,1,5,5,2,14,3.380278428409942,1.4068882666459197
Kansas State University,18484,16770,Kansas,Small City,NA,100.0,99.99,100.0,17,6,42,9,3,22,26,9,64,8.782979273887301,17.505386652150314
Kansas Wesleyan University,693,631,Kansas,Town,NA,99.54,80.87,100.0,3,1,9,2,1,5,5,2,14,0.2243555966615346,5.091049902884846
Kaplan University - Davenport Campus,25486,3127,Iowa,Midsize City,NA,100.0,100.0,100.0,109,39,298,58,20,159,167,59,457,2.076636052293024,165.46211294680722
Kean University,11985,9516,New Jersey,Suburb,NA,100.0,100.0,100.0,43,19,105,22,9,55,65,28,160,63.572967214438975,1.2428872490896234
Keene State College,3778,3624,New Hampshire,Town,NA,99.56,88.98,100.0,4,1,8,2,1,4,6,2,12,0.8211761627074953,4.589506633163225
Kent State University at Kent,23179,19108,Ohio,Suburb,public,100.0,100.0,100.0,32,13,75,16,6,40,48,19,115,38.96836676408055,8.886488392161858
Kentucky Christian University,589,439,Kentucky,Town,NA,83.69,49.32,99.13,1,0,3,1,0,2,2,0,5,0.7233544150774953,1.0843440267400581
Kentucky State University,1762,1122,Kentucky,Town,public,98.97,82.63,100.0,3,1,8,2,1,4,5,2,12,1.473231825374499,3.093665307527364
Kentucky Wesleyan College,716,673,Kentucky,Small City,private,87.95,54.24,99.68,1,1,4,1,0,2,2,1,6,1.174245333809134,0.9355336279470872
Kenyon College,1678,1661,Ohio,Town,NA,99.74,90.87,100.0,4,2,9,2,1,5,6,3,14,0.4905844244666183,5.451849308495961
Kettering University,1891,1807,Michigan,Small City,NA,99.9,91.31,100.0,4,2,12,2,1,7,6,3,19,4.324166658923605,2.5434691915789087
Keuka College,1645,1312,New York,Town,private,98.16,87.1,99.97,3,1,5,1,1,3,4,2,8,3.7124033286674094,0.2758639619778454
Keystone College,1454,1065,Pennsylvania,Suburb,private,95.17,78.04,99.86,2,1,4,1,1,2,3,2,6,2.1858417147563483,0.8413730623639338
King University,1798,1608,Tennessee,Small City,NA,99.96,89.82,100.0,5,2,13,3,1,7,8,3,20,2.243805398078934,5.490210285373237
King's College,2198,2025,Pennsylvania,Small City,NA,99.71,93.78,100.0,4,2,9,2,1,5,6,3,14,2.578172278943385,3.23425323515125
Knox College,1354,1334,Illinois,Town,private,94.5,68.29,99.96,2,1,5,1,0,3,3,1,8,0.8542760817848492,2.0359853656669022
Kutztown University of Pennsylvania,7489,7053,Pennsylvania,Town,NA,100.0,99.98,100.0,11,6,24,6,3,13,17,9,37,11.706637802355132,5.018774723830465
Kuyper College,182,146,Michigan,Suburb,NA,44.56,18.08,81.88,0,0,1,0,0,1,0,0,2,0.5452061981306358,0.04364197360793133
La Roche College,1379,1163,Pennsylvania,Suburb,NA,92.38,73.16,99.62,2,1,4,1,0,2,3,1,6,2.1966895644573725,0.37512152731949533
La Salle University,3822,3322,Pennsylvania,Large City,NA,100.0,99.39,100.0,7,3,16,4,2,9,11,5,25,4.185462009645117,6.608655333202157
La Sierra University,2027,1830,California,Large City,private,100.0,99.47,100.0,8,3,20,4,2,10,12,5,30,11.194282847187225,0.654190609044412
Lafayette College,2590,2551,Pennsylvania,Suburb,NA,99.99,98.45,100.0,6,3,15,3,1,8,9,4,23,0.9726905231918241,8.522331178454808
LaGrange College,940,888,Georgia,Town,NA,96.72,58.77,100.0,2,1,8,1,0,4,3,1,12,1.9632046394681526,1.4422853363382868
Lake Erie College,959,724,Ohio,Suburb,private,93.58,65.31,99.89,2,1,4,1,0,2,3,1,6,1.2945977867869094,1.440346972146094
Lake Forest College,1505,1487,Illinois,Suburb,NA,97.28,78.63,99.99,2,1,6,1,1,3,3,2,9,0.9430024924096404,2.6487230325761435
Lake Superior State University,1962,1706,Michigan,Town,public,99.89,90.23,100.0,4,2,12,2,1,7,6,3,19,6.181275271306084,0.6533457758139221
Lakeland University,1997,779,Wisconsin,Rural,private,86.04,54.88,99.4,1,1,3,1,0,2,2,1,5,0.6593798278879055,1.3016979643753617
Lamar University,9270,5967,Texas,Midsize City,NA,100.0,100.0,100.0,154,46,413,85,25,222,239,71,635,237.71861202836214,0.8489971105726916
Lander University,2785,2600,South CaroliNA,Town,NA,100.0,100.0,100.0,36,15,81,19,8,44,55,23,125,54.01043024242338,0.9828490102930263
Lane College,1416,1370,Tennessee,Small City,NA,97.64,66.71,100.0,2,1,7,1,0,4,3,1,11,1.9664811353950207,1.7691548701876165
Langston University,2028,1822,Oklahoma,Rural,NA,100.0,97.34,100.0,7,2,21,4,1,12,11,3,33,3.9279419295105296,7.448201031382396
Lasell College,1733,1669,Massachusetts,Small City,NA,99.5,91.26,100.0,3,2,7,2,1,4,5,3,11,4.325336191783357,0.9526408811014682
Lawrence Technological University,2191,1672,Michigan,Small City,NA,99.95,92.44,100.0,5,2,14,3,1,8,8,3,22,6.873005635184327,0.6518228749235424
Lawrence University,1471,1434,Wisconsin,Small City,private,93.52,68.91,99.87,2,1,4,1,0,2,3,1,6,0.18828026543441706,2.5363015520798964
Le Moyne College,2793,2410,New York,Suburb,NA,99.94,97.58,100.0,5,2,10,2,1,5,7,3,15,6.225984054190393,1.108779876803635
Le Moyne - Owen College,867,770,Tennessee,Large City,private,87.86,42.63,99.88,1,0,4,1,0,2,2,0,6,1.657642751951572,0.4456050911742307
Lebanon Valley College,1756,1624,Pennsylvania,Suburb,private,98.38,86.57,99.99,3,1,6,1,1,3,4,2,9,2.3304797107700024,1.7878459955025008
Lee University,4856,3854,Tennessee,Small City,NA,100.0,99.68,100.0,12,4,35,6,2,18,18,6,53,4.781742589913533,13.205821064543436
Lees - McRae College,920,891,North CaroliNA,Rural,NA,98.46,79.77,100.0,3,1,7,1,1,4,4,2,11,0.4931383562792128,3.651758301783235
Lehigh University,5065,5013,Pennsylvania,Small City,NA,100.0,99.97,100.0,12,5,30,6,3,16,18,8,46,2.142450315952252,16.382230706829116
Lenoir - Rhyne University,1698,1441,North CaroliNA,Small City,private,98.78,81.56,100.0,3,1,7,2,1,4,5,2,11,1.2775862657636865,3.1077725929362225
Lesley University,2097,1645,Massachusetts,Midsize City,private,99.89,94.88,100.0,4,2,10,2,1,6,6,3,16,3.814502682201973,2.981088240276748
LeTourneau University,2606,1301,Texas,Small City,NA,100.0,100.0,100.0,34,10,92,18,5,49,52,15,141,48.69629749429479,3.2326279001261216
