 ,Abilene Christian University,Adams State University,Adelphi University,Adrian College,Agnes Scott College,Alabama A & M University,Alabama State University,Alaska Pacific University,Albany State University,Albertus Magnus College,Albion College,Albright College,Alcorn State University,Alderson Broaddus University,Alfred University,Alice Lloyd College,Allegheny College,Allen University,Alma College,Alvernia University,Alverno College,American InterContinental University - Atlanta,American International College,American Jewish University,American Public University System,American University,Amherst College,Amridge University,Anderson University Indiana,Anderson University South Carolina,Andrews University,Angelo State University,Anna Maria College,Antioch University - Seattle,Appalachian State University,Aquinas College Michigan,Arcadia University,Arizona Christian University,Arizona State University - Tempe,Arkansas Baptist College,Arkansas State University - Main Campus,Arkansas Tech University,Armstrong State University,Asbury University,Ashford University,Ashland University,Assumption College,Point University,Auburn University,Auburn University at Montgomery,Augsburg University,Augustana College,Augustana University,Aurora University,Austin College,Austin Peay State University,Ave Maria University,Averett University,Averett University - Non - Traditional Programs,Avila University,Azusa Pacific University,Bacone College,Baker University,Baldwin Wallace University,Ball State University,Bard College,Barnard College,Barry University,Barton College,Bates College,Bay Path University,Baylor University,Beacon College,Becker College,Belhaven University,Bellarmine University,Bellevue University,Belmont Abbey College,Belmont University,Beloit College,Bemidji State University,Benedict College,Benedictine College,Benedictine University,Bennett College,Bennington College,Bentley University,Berea College,Berry College,Bethany College Kansas,Bethany College West Virginia,Bethany Lutheran College,Bethel College - Mishawaka,Bethel College - North Newton,Bethel University Minnesota,Bethel University Tennessee,Bethune - Cookman University,Biola University,Birmingham Southern College,Black Hills State University,Blackburn College,Bloomfield College,Bloomsburg University of Pennsylvania,Blue Mountain College,Bluefield College,Bluefield State College,Bluffton University,Boise State University,Boston College,Boston University,Bowdoin College,Bowie State University,Bowling Green State University - Main Campus,Bradley University,Brandeis University,Brenau University,Brescia University,Brevard College,Brewton - Parker College,Briar Cliff University,Bridgewater College,Bridgewater State University,Brigham Young University - Hawaii,Brigham Young University - Idaho,Brigham Young University - Provo,Brown University,Bryan College - Dayton,Bryant University,Bryn Athyn College of the New Church,Bryn Mawr College,Bucknell University,Buena Vista University,Butler University,Cabrini University,Caldwell University,California Baptist University,California Institute of Technology,California Lutheran University,California State University Maritime Academy,California Polytechnic State University - San Luis Obispo,California State Polytechnic University - Pomona,California State University - Bakersfield,California State University - Channel Islands,California State University - Chico,California State University - Dominguez Hills,California State University - East Bay,California State University - Fresno,California State University - Fullerton,California State University - Long Beach,California State University - Los Angeles,California State University - Monterey Bay,California State University - Northridge,California State University - Sacramento,California State University - San Bernardino,California State University - San Marcos,California State University - Stanislaus,California University of Pennsylvania,Calumet College of Saint Joseph,Calvin College,Cambridge College,Cameron University,Campbell University,Campbellsville University,Canisius College,Capella University,Capital University,Cardinal Stritch University,Carleton College,Carlos Albizu University - Miami,Carlow University,Carnegie Mellon University,Carroll College,Carroll University,Carson - Newman University,Carthage College,Case Western Reserve University,Castleton University,Catawba College,Catholic University of America,Cazenovia College,Cedar Crest College,Cedarville University,Centenary University,Centenary College of Louisiana,Central Baptist College,Central Christian College of Kansas,Central College,Central Connecticut State University,Central Methodist University - College of Liberal Arts & Sciences,Central Michigan University,Central Penn College,Central State University,Central Washington University,Centre College,Chadron State College,Chaminade University of Honolulu,Champlain College,Chapman University,Charleston Southern University,Chatham University,Chestnut Hill College,Cheyney University of Pennsylvania,Chicago State University,Chowan University,Christian Brothers University,Christopher Newport University,Citadel Military College of South Carolina,City University of Seattle,Claflin University,Claremont McKenna College,Clarion University of Pennsylvania,Clark Atlanta University,Clark University,Clarke University,Clarkson University,Clayton State University,Clemson University,Cleveland State University,Coastal Carolina University,Coe College,Cogswell College,Coker College,Colby College,Colby - Sawyer College,Colgate University,College of Charleston,College of Mount Saint Vincent,Mount St. Joseph University,Notre Dame of Maryland University,College of Our Lady of the Elms,College of Saint Benedict,College of Saint Elizabeth,College of Saint Mary,Northeast Catholic College,College of the Atlantic,College of the Holy Cross,College of the Ozarks,College of William and Mary,Colorado Christian University,Colorado College,Colorado School of Mines,Colorado State University - Fort Collins,Colorado State University - Pueblo,Colorado Technical University - Colorado Springs,Columbia College Chicago,Columbia College Missouri,Columbia College South Carolina,Columbia International University,Columbia Southern University,Columbia University in the City of New York,Columbus State University,Concord University,Concordia College at Moorhead,Concordia College - New York,Concordia University - Ann Arbor,Concordia University - Chicago,Concordia University - Irvine,Concordia University - Portland,Concordia University - Saint Paul,Concordia University - Nebraska,Concordia University - Texas,Concordia University - Wisconsin,Connecticut College,Converse College,Cooper Union for the Advancement of Science and Art,Coppin State University,Corban University,Cornell College,Cornell University,Cornerstone University,Covenant College,Creighton University,Crown College,Culver - Stockton College,Cumberland University,CUNY Bernard M Baruch College,CUNY Brooklyn College,CUNY City College,College of Staten Island CUNY,CUNY Graduate School and University Center,CUNY Hunter College,CUNY John Jay College of Criminal Justice,
Minnesota,11.0,3.0,0,4.0,8.0,4.0,8.0,12.0,0,0,4.0,0,0,0,3.0,0,9.0,0,4.0,0,0,0,4.0,0,214.0,75.0,33.0,0,0,0,5.0,6.0,0,0,6.0,0,0,0,356.0,0,6.0,0,10.0,6.0,305.0,0,0,0,35.0,0,2092.0,18.0,672.0,8.0,4.0,6.0,20.0,0,0,0,62.0,0,9.0,0,4.0,27.0,19.0,0,0,15.0,0,106.0,0,5.0,31.0,0,0,5.0,45.0,142.0,4429.0,0,136.0,0,0,16.0,21.0,0,3.0,0,0,484.0,0,4.0,2187.0,0,4.0,52.0,0,61.0,0,0,0,0,0,0,0,42.0,148.0,182.0,38.0,0,15.0,49.0,30.0,0,0,0,0,40.0,0,0,37.0,294.0,271.0,70.0,0,0,0,14.0,8.0,105.0,33.0,0,0,0,14.0,17.0,0,37.0,0,0,0,0,0,0,8.0,0,16.0,0,8.0,7.0,0,0,0,0,4.0,0,76.0,0,0,5.0,0,7.0,302.0,0,57.0,450.0,0,0,61.0,12.0,34.0,0,132.0,54.0,0,0,21.0,0,0,8.0,0,0,0,0,18.0,0,0,8.0,0,0,0,4.0,5.0,5.0,6.0,44.0,0,0,0,0,4.0,0,0,0,14.0,0,5.0,15.0,0,8.0,13.0,22.0,9.0,0,13.0,0,5.0,112.0,0,0,39.0,0,34.0,20.0,0,0,0,0,1609.0,0,0,6.0,5.0,16.0,0,5.0,57.0,92.0,45.0,194.0,14.0,0,167.0,13.0,0,5.0,101.0,84.0,0,0,1411.0,0,0,19.0,6.0,0,2010.0,80.0,7.0,76.0,8.0,0,0,0,0,68.0,73.0,15.0,4.0,334.0,684.0,0,0,0,0,10.0,0,0,10.0,0,
Mississippi,0,0,0,0,0,36.0,35.0,0,0,0,0,0,2468.0,0,0,0,0,0,0,0,0,0,0,0,1576.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,27.0,8.0,47.0,12.0,0,0,1743.0,0,0,0,118.0,0,0,0,0,0,0,0,7.0,0,0,0,0,29.0,0,5.0,0,0,0,0,0,0,0,22.0,0,0,722.0,4.0,0,0,45.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,22.0,0,0,0,0,390.0,0,0,0,0,0,5.0,0,8.0,4.0,0,0,10.0,0,0,0,0,0,0,0,49.0,44.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,121.0,0,0,9.0,0,0,5.0,0,0,0,0,0,0,0,3.0,0,0,4.0,0,3.0,20.0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,122.0,0,0,0,0,0,0,23.0,0,4.0,0,11.0,13.0,0,0,4.0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,4.0,0,0,0,0,10.0,40.0,0,5.0,302.0,19.0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,10.0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,
Missouri,15.0,7.0,6.0,0,8.0,148.0,23.0,0,0,0,0,0,48.0,0,0,0,9.0,0,0,0,0,23.0,0,0,507.0,70.0,12.0,0,27.0,0,16.0,0,0,0,12.0,4.0,4.0,0,151.0,0,448.0,48.0,5.0,13.0,676.0,0,0,0,112.0,0,0,14.0,13.0,24.0,0,11.0,7.0,0,0,838.0,10.0,4.0,248.0,0,106.0,9.0,10.0,24.0,0,8.0,0,142.0,0,5.0,10.0,49.0,46.0,0,192.0,57.0,0,2.0,392.0,26.0,0,5.0,5.0,0,3.0,15.0,0,0,0,8.0,0,0,0,28.0,7.0,6.0,15.0,0,0,0,0,0,0,34.0,74.0,84.0,11.0,0,8.0,156.0,18.0,0,22.0,3.0,0,32.0,3.0,0,22.0,687.0,334.0,43.0,5.0,0,0,5.0,4.0,42.0,96.0,0,0,0,9.0,0,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,9.0,0,9.0,0,0,0,3050.0,0,0,45.0,0,0,41.0,0,4.0,0,16.0,38.0,0,5.0,3.0,0,0,25.0,0,0,0,84.0,18.0,0,968.0,17.0,0,7.0,0,17.0,11.0,5.0,6.0,44.0,0,0,0,0,8.0,0,6.0,0,5.0,0,44.0,5.0,0,47.0,0,0,0,0,52.0,0,0,28.0,0,0,9.0,0,34.0,25.0,0,10.0,0,0,11.0,0,9.0,0,0,4.0,1243.0,19.0,188.0,13.0,11.0,160.0,5.0,0,164.0,7098.0,0,5.0,352.0,26.0,0,0,9.0,10.0,0,38.0,0,0,13.0,111.0,7.0,35.0,4.0,6.0,4.0,0,0,50.0,62.0,0,40.0,201.0,7.0,563.0,0,0,0,0,0,0,0,0,
Montana,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,12.0,0,0,0,0,0,0,0,0,0,0,4.0,0,41.0,0,0,0,0,0,98.0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,10.0,0,0,0,0,0,0,0,0,4.0,0,4.0,0,0,0,0,0,0,6.0,0,6.0,0,5.0,0,0,0,0,0,0,0,0,0,5.0,0,10.0,39.0,4.0,9.0,0,67.0,0,0,0,0,0,0,0,117.0,0,5.0,8.0,0,4.0,0,6.0,0,0,0,0,0,0,0,15.0,712.0,196.0,5.0,0,0,0,0,4.0,0,0,0,0,10.0,0,0,0,31.0,0,0,0,0,0,0,0,0,0,0,8.0,0,10.0,0,0,0,4.0,0,4.0,0,0,0,0,0,0,0,0,13.0,0,0,0,626.0,0,0,0,5.0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,37.0,4.0,5.0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.0,0,23.0,80.0,0,0,0,0,0,0,101.0,0,0,0,102.0,0,0,5.0,0,12.0,0,0,7.0,0,0,0,0,0,19.0,3.0,0,0,4.0,4.0,43.0,0,0,0,0,0,0,0,0,0,
Nebraska,11.0,7.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,78.0,0,0,0,0,6.0,44.0,0,0,0,12.0,0,12.0,7.0,102.0,8.0,4.0,0,7.0,0,0,15.0,5.0,4.0,0,0,0,0,0,0,0,0,0,27.0,0,0,10.0,0,4262.0,5.0,26.0,5.0,6.0,0,131.0,10.0,0,0,0,0,0,5.0,0,0,0,0,10.0,0,0,5.0,0,89.0,0,0,0,0,0,0,7.0,34.0,23.0,9.0,0,0,0,8.0,6.0,0,0,0,0,177.0,0,0,15.0,221.0,82.0,16.0,0,0,0,0,4.0,70.0,0,0,0,0,5.0,0,0,6.0,0,0,0,0,0,0,0,9.0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,513.0,0,0,13.0,0,0,10.0,0,0,0,3.0,5.0,4.0,0,3.0,0,0,17.0,0,0,0,74.0,18.0,0,0,0,0,0,0,0,1280.0,0,0,0,5.0,9.0,0,0,0,0,6.0,0,0,0,0,10.0,0,0,4.0,0,0,0,7.0,0,0,4.0,0,0,0,0,0,5.0,0,0,0,0,19.0,0,639.0,0,0,8.0,0,0,94.0,0,23.0,171.0,9.0,0,30.0,27.0,0,0,0,19.0,0,0,3.0,0,0,0,0,0,0,799.0,0,0,0,0,0,0,0,19.0,5.0,0,4.0,1178.0,7.0,0,0,0,0,0,0,0,0,0,
Nevada,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427.0,75.0,0,0,0,0,0,0,0,0,0,0,9.0,21.0,343.0,0,6.0,6.0,0,0,294.0,0,0,0,12.0,0,0,0,0,16.0,8.0,0,0,0,0,8.0,53.0,0,43.0,0,0,5.0,0,6.0,0,0,0,31.0,0,5.0,0,4.0,0,0,19.0,0,6.0,0,5.0,0,0,0,0,4.0,0,5.0,0,4.0,0,0,0,0,9.0,42.0,0,6.0,4.0,0,0,0,9.0,0,0,519.0,5.0,28.0,4.0,0,19.0,0,0,0,0,3.0,0,4.0,0,0,89.0,1301.0,959.0,16.0,0,0,0,0,0,0,4.0,0,0,29.0,19.0,61.0,0,193.0,61.0,26.0,0,27.0,0,12.0,8.0,18.0,8.0,0,25.0,14.0,21.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,9.0,0,0,15.0,8.0,0,0,0,0,0,0,3.0,0,0,17.0,0,0,0,0,0,7.0,3.0,0,0,4.0,15.0,0,0,5.0,0,107.0,0,0,0,0,0,0,6.0,0,9.0,0,0,0,0,27.0,9.0,0,0,0,7.0,0,0,0,0,6.0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,8.0,11.0,63.0,23.0,0,7.0,13.0,0,0,151.0,26.0,0,0,0,0,0,0,48.0,18.0,0,6.0,0,14.0,0,0,0,5.0,24.0,15.0,41.0,0,0,17.0,0,0,0,0,0,0,0,0,0,0,
New Hampshire,0,0,12.0,0,0,0,0,0,0,7.0,0,5.0,0,0,7.0,0,6.0,0,0,6.0,0,0,15.0,0,120.0,87.0,12.0,0,0,0,0,0,19.0,3.0,0,0,26.0,0,59.0,0,0,0,10.0,6.0,131.0,0,97.0,0,6.0,0,0,0,0,0,0,0,13.0,0,0,0,0,0,0,0,4.0,5.0,19.0,6.0,0,116.0,73.0,18.0,0,95.0,10.0,4.0,0,5.0,26.0,5.0,11.0,0,5.0,0,0,16.0,280.0,0,6.0,0,0,0,0,0,5.0,0,0,5.0,0,0,0,0,0,0,0,0,0,17.0,143.0,415.0,41.0,0,4.0,4.0,73.0,0,0,0,0,0,0,40.0,15.0,196.0,57.0,64.0,5.0,74.0,0,5.0,25.0,0,8.0,0,0,0,9.0,0,6.0,12.0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,7.0,0,8.0,0,4.0,0,0,41.0,0,0,4.0,0,5.0,60.0,0,28.0,15.0,0,63.0,5.0,0,0,0,0,21.0,0,0,0,0,0,8.0,0,0,277.0,19.0,5.0,9.0,13.0,0,0,0,0,0,5.0,0,0,0,0,0,111.0,0,121.0,0,91.0,0,99.0,0,0,0,82.0,299.0,15.0,20.0,0,0,0,6.0,0,0,0,26.0,19.0,84.0,0,42.0,0,25.0,0,40.0,5.0,0,36.0,0,0,0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,52.0,0,4.0,0,0,0,119.0,5.0,0,0,0,0,0,0,39.0,20.0,0,0,10.0,0,
New Jersey,15.0,7.0,182.0,0,4.0,13.0,4.0,0,0,7.0,4.0,547.0,0,14.0,40.0,0,52.0,2.0,0,436.0,0,5.0,65.0,0,361.0,1148.0,92.0,0,0,6.0,16.0,0,0,3.0,42.0,0,476.0,0,466.0,2.0,0,0,5.0,6.0,381.0,0,61.0,0,118.0,9.0,6.0,0,0,0,0,6.0,7.0,8.0,0,0,0,0,0,5.0,18.0,115.0,300.0,115.0,8.0,77.0,9.0,35.0,33.0,33.0,10.0,13.0,0,46.0,134.0,5.0,0,108.0,0,0,24.0,36.0,368.0,4.0,6.0,0,4.0,0,0,0,0,13.0,44.0,0,4.0,0,0,1832.0,968.0,0,0,0,0,25.0,1175.0,1953.0,124.0,66.0,38.0,12.0,442.0,10.0,0,3.0,0,4.0,10.0,7.0,15.0,319.0,151.0,359.0,0,176.0,27.0,133.0,588.0,7.0,17.0,492.0,1412.0,0,42.0,6.0,0,6.0,12.0,0,0,0,0,0,8.0,18.0,8.0,0,0,14.0,0,0,0,0,37.0,0,67.0,0,4.0,38.0,0,7.0,0,4.0,0,31.0,0,7.0,648.0,0,0,8.0,0,141.0,82.0,11.0,523.0,59.0,126.0,101.0,1134.0,3.0,0,0,0,35.0,0,21.0,62.0,14.0,0,12.0,5.0,10.0,307.0,50.0,5.0,46.0,282.0,79.0,0,9.0,0,13.0,32.0,0,15.0,5.0,38.0,129.0,77.0,0,85.0,0,555.0,10.0,1094.0,0,0,0,82.0,11.0,348.0,378.0,54.0,3.0,7.0,6.0,4.0,750.0,0,0,10.0,197.0,0,325.0,19.0,59.0,6.0,103.0,0,75.0,59.0,13.0,7.0,0,0,1079.0,0,10.0,3.0,40.0,0,0,12.0,0,0,0,0,0,156.0,0,145.0,89.0,0,6.0,1652.0,0,12.0,0,0,0,13.0,142.0,90.0,20.0,5.0,0,193.0,20.0,
New Mexico,11.0,122.0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,347.0,6.0,0,0,3.0,0,16.0,24.0,0,3.0,6.0,0,4.0,0,270.0,0,6.0,0,0,6.0,98.0,0,7.0,0,24.0,0,0,0,0,0,12.0,6.0,0,0,0,0,5.0,7.0,0,0,0,9.0,5.0,0,4.0,0,0,53.0,0,0,0,4.0,0,0,0,0,0,0,5.0,0,0,10.0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,4.0,0,0,4.0,0,0,11.0,3.0,0,0,0,0,0,466.0,183.0,21.0,0,0,0,5.0,0,0,4.0,0,0,0,5.0,0,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0,0,0,0,60.0,0,0,4.0,0,0,31.0,8.0,0,0,0,5.0,0,0,0,0,0,4.0,0,0,0,0,0,0,3.0,4.0,0,0,0,4.0,0,0,0,19.0,0,0,0,0,0,0,0,0,5.0,0,0,5.0,3.0,0,0,0,0,0,7.0,0,0,12.0,0,0,4.0,0,0,5.0,0,0,0,0,0,0,0,0,0,4.0,0,5.0,151.0,46.0,62.0,183.0,50.0,0,3.0,13.0,0,0,50.0,26.0,0,0,0,0,0,0,0,0,0,6.0,0,7.0,4.0,0,4.0,0,0,22.0,26.0,5.0,4.0,17.0,0,0,0,0,0,0,0,0,0,0,
New York,4.0,7.0,4661.0,7.0,24.0,31.0,23.0,30.0,21.0,109.0,4.0,63.0,0,0,1329.0,0,273.0,8.0,0,81.0,0,9.0,169.0,3.0,828.0,823.0,325.0,0,7.0,6.0,146.0,12.0,47.0,6.0,24.0,4.0,149.0,0,439.0,2.0,0,0,10.0,19.0,970.0,22.0,82.0,0,47.0,5.0,6.0,0,0,16.0,0,11.0,13.0,12.0,0,0,5.0,0,0,90.0,18.0,568.0,903.0,213.0,16.0,228.0,82.0,18.0,33.0,81.0,41.0,0,93.0,77.0,122.0,38.0,6.0,65.0,5.0,10.0,26.0,165.0,564.0,4.0,6.0,0,2.0,0,0,0,0,0,80.0,14.0,0,0,0,7.0,126.0,0,9.0,0,3.0,17.0,1628.0,3067.0,219.0,116.0,126.0,0,969.0,10.0,0,3.0,6.0,4.0,17.0,46.0,15.0,442.0,208.0,1050.0,5.0,314.0,5.0,133.0,613.0,0,17.0,70.0,122.0,10.0,51.0,6.0,0,31.0,12.0,9.0,0,9.0,0,0,0,9.0,32.0,0,0,0,0,0,0,0,78.0,0,72.0,0,0,54.0,0,2255.0,0,11.0,0,144.0,0,7.0,750.0,0,0,4.0,0,347.0,265.0,11.0,492.0,688.0,142.0,105.0,52.0,0,0,0,12.0,177.0,0,13.0,55.0,11.0,0,0,0,30.0,445.0,63.0,39.0,73.0,75.0,28.0,0,12.0,0,31.0,50.0,0,34.0,34.0,45.0,234.0,315.0,0,2178.0,34.0,281.0,80.0,686.0,0,0,0,241.0,41.0,808.0,368.0,1511.0,3.0,21.0,6.0,4.0,0,0,0,39.0,454.0,0,155.0,19.0,96.0,11.0,74.0,9.0,0,138.0,377.0,0,0,201.0,2002.0,381.0,7.0,6.0,911.0,8.0,0,0,0,0,0,0,7.0,225.0,0,432.0,121.0,0,12.0,5356.0,0,4.0,13.0,0,0,13.0,15111.0,14289.0,13111.0,12504.0,2066.0,16361.0,12896.0,
North Carolina,0,0,0,0,12.0,9.0,8.0,0,0,0,0,0,5.0,0,0,0,0,18.0,0,0,0,19.0,4.0,0,3045.0,215.0,21.0,0,7.0,174.0,22.0,0,0,0,15309.0,0,4.0,0,87.0,0,0,0,19.0,63.0,1362.0,0,0,0,394.0,14.0,6.0,0,0,0,0,0,0,205.0,0,0,5.0,21.0,0,9.0,4.0,0,24.0,12.0,729.0,4.0,0,44.0,0,5.0,0,18.0,0,900.0,224.0,19.0,6.0,96.0,5.0,0,176.0,0,5.0,75.0,49.0,5.0,4.0,0,0,0,5.0,0,31.0,14.0,7.0,6.0,0,0,4.0,0,54.0,5.0,0,25.0,32.0,84.0,30.0,42.0,11.0,0,42.0,0,11.0,361.0,6.0,0,17.0,0,44.0,540.0,353.0,64.0,44.0,9.0,0,23.0,29.0,0,8.0,5.0,0,0,23.0,0,0,19.0,0,0,0,0,0,0,0,0,8.0,0,0,7.0,0,10.0,0,0,0,0,0,0,0,3698.0,0,0,0,0,0,18.0,0,7.0,71.0,0,0,44.0,0,49.0,0,1125.0,34.0,4.0,0,50.0,0,0,0,0,0,0,0,0,7.0,4.0,0,46.0,5.0,20.0,0,13.0,96.0,9.0,6.0,0,0,662.0,0,13.0,160.0,0,34.0,5.0,3.0,82.0,4.0,4.0,0,34.0,1233.0,0,284.0,0,0,11.0,13.0,0,7.0,477.0,0,3.0,7.0,0,0,0,0,0,10.0,4.0,0,90.0,38.0,21.0,6.0,17.0,0,75.0,20.0,40.0,72.0,52.0,654.0,136.0,0,3.0,0,0,0,5.0,0,0,13.0,6.0,0,7.0,8.0,51.0,4.0,9.0,0,3.0,140.0,0,64.0,9.0,0,0,13.0,0,39.0,0,0,0,10.0,0,
North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,160.0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,27.0,0,0,0,0,0,44.0,0,0,0,0,0,12.0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,67.0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,0,5.0,0,61.0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.0,13.0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.0,0,0,0,0,0,5.0,4.0,0,0,3.0,0,0,0,0,0,0,4.0,0,0,0,0,3.0,0,0,0,0,0,0,0,5.0,0,6.0,0,0,0,0,0,4.0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,11.0,0,0,0,0,0,0,0,0,0,6.0,17.0,0,0,0,13.0,0,0,50.0,6.0,0,0,312.0,0,0,0,6.0,0,26.0,6.0,0,7.0,0,0,0,0,0,0,5.0,0,0,17.0,14.0,0,0,0,0,0,0,0,0,0,
Ohio,4.0,3.0,18.0,194.0,0,63.0,54.0,0,7.0,0,46.0,5.0,11.0,79.0,30.0,7.0,169.0,4.0,16.0,6.0,0,14.0,0,0,935.0,284.0,25.0,0,134.0,30.0,43.0,0,0,3.0,55.0,18.0,17.0,0,302.0,0,6.0,0,19.0,139.0,1438.0,4456.0,0,0,153.0,0,0,0,0,31.0,4.0,40.0,54.0,0,0,8.0,34.0,0,0,2670.0,848.0,18.0,19.0,43.0,8.0,27.0,0,71.0,17.0,5.0,20.0,244.0,0,15.0,326.0,19.0,6.0,7.0,11.0,10.0,14.0,0,10.0,162.0,9.0,0,127.0,0,53.0,4.0,0,13.0,31.0,9.0,4.0,0,0,0,4.0,0,27.0,0,595.0,42.0,111.0,298.0,19.0,8.0,12717.0,25.0,18.0,0,11.0,10.0,6.0,4.0,0,0,37.0,663.0,416.0,113.0,16.0,18.0,0,9.0,78.0,0,255.0,5.0,6.0,0,28.0,11.0,0,50.0,0,0,0,0,0,0,17.0,9.0,16.0,0,0,7.0,0,10.0,12.0,0,41.0,4.0,130.0,0,9.0,32.0,75.0,20.0,211.0,2431.0,0,13.0,0,57.0,316.0,0,0,12.0,0,2082.0,0,0,31.0,0,0,1224.0,0,0,0,11.0,0,0,0,72.0,14.0,915.0,0,116.0,0,10.0,12.0,32.0,19.0,46.0,6.0,1.0,0,6.0,0,4.0,27.0,0,5.0,15.0,64.0,59.0,26.0,0,0,0,307.0,11627.0,209.0,0,0,28.0,9.0,0,60.0,154.0,0,1060.0,0,0,4.0,0,0,0,5.0,48.0,0,57.0,75.0,25.0,11.0,51.0,5.0,75.0,246.0,13.0,7.0,5.0,604.0,136.0,0,17.0,0,0,38.0,24.0,0,0,0,0,0,28.0,12.0,0,0,5.0,0,15.0,249.0,39.0,8.0,13.0,14.0,0,13.0,0,0,0,0,0,0,0,
Oklahoma,19.0,0,0,0,0,9.0,4.0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,614.0,6.0,0,0,3.0,0,5.0,6.0,0,0,6.0,0,0,0,32.0,0,6.0,66.0,0,0,414.0,0,0,0,18.0,0,0,0,4.0,0,16.0,6.0,0,0,0,0,10.0,545.0,77.0,9.0,0,0,0,6.0,0,0,0,204.0,0,0,0,0,0,0,64.0,9.0,0,0,5.0,0,0,5.0,5.0,0,3.0,10.0,0,0,0,16.0,0,0,4.0,9.0,7.0,0,4.0,0,0,0,0,0,0,8.0,19.0,19.0,4.0,0,0,4.0,0,0,0,0,0,0,0,0,7.0,196.0,114.0,27.0,0,0,0,0,0,7.0,4.0,0,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,13.0,0,0,0,0,0,0,4.0,0,0,0,3851.0,0,0,0,60.0,4.0,0,9.0,0,0,10.0,0,0,0,0,11.0,0,0,3.0,0,0,0,0,0,15.0,53.0,0,7.0,0,4.0,0,0,0,4.0,0,0,0,6.0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,8.0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,4.0,34.0,5.0,113.0,33.0,39.0,11.0,0,0,10.0,189.0,0,0,403.0,26.0,5.0,0,0,0,8.0,0,0,0,0,18.0,7.0,0,0,0,0,0,0,0,47.0,0,4.0,26.0,0,0,0,0,0,0,0,0,0,0,
