 ,CUNY Lehman College,CUNY Queens College,CUNY York College,Curry College,Daemen College,Dakota State University,Dakota Wesleyan University,Dallas Baptist University,Dartmouth College,Davenport University,Davidson College,Davis & Elkins College,Defiance College,Delaware State University,Delaware Valley University,Delta State University,Denison University,DePaul University,DePauw University,DeSales University,Dickinson College,Dickinson State University,DigiPen Institute of Technology,Dillard University,Doane University,Dominican College of Blauvelt,Dominican University,Dominican University of California,Dordt College,Drake University,Drew University,Drexel University,Drury University,Duke University,Duquesne University,D'Youville College,Earlham College,East Carolina University,East Central University,East Stroudsburg University of Pennsylvania,East Tennessee State University,East Texas Baptist University,Eastern Connecticut State University,Eastern Illinois University,Eastern Kentucky University,Eastern Mennonite University,Eastern Michigan University,Eastern Nazarene College,Eastern New Mexico University - Main Campus,Eastern Oregon University,Eastern University,Eastern Washington University,Eckerd College,Edgewood College,Edinboro University of Pennsylvania,Edward Waters College,Elizabeth City State University,Elizabethtown College,Elmhurst College,Elmira College,Elon University,Embry Riddle Aeronautical University - Daytona Beach,Embry Riddle Aeronautical University - Prescott,Emerson College,Emmanuel College Georgia,Emmanuel College Massachusetts,Emory and Henry College,Emory University,Emporia State University,Endicott College,Erskine College,Eureka College,Evangel University,Everglades University,Fairfield University,Fairleigh Dickinson University - Florham Campus,Fairleigh Dickinson University - Metropolitan Campus,Fairmont State University,Farmingdale State College,Faulkner University,Fayetteville State University,Felician University,Ferris State University,Ferrum College,Finlandia University,Fisk University,Fitchburg State University,Five Towns College,Flagler College - St Augustine,Florida Agricultural and Mechanical University,Florida Atlantic University,Florida Gulf Coast University,Florida Institute of Technology,Florida International University,Florida Memorial University,Florida Southern College,Florida State University,Fontbonne University,Fordham University,Fort Hays State University,Fort Lewis College,Fort Valley State University,Framingham State University,Francis Marion University,Franciscan University of Steubenville,Franklin and Marshall College,Franklin College,Franklin Pierce University,Welch College,Freed - Hardeman University,Fresno Pacific University,Friends University,Frostburg State University,Full Sail University,Furman University,Gallaudet University,Gannon University,Gardner - Webb University,Geneva College,George Fox University,George Mason University,George Washington University,Georgetown College,Georgetown University,Georgia College & State University,Georgia Gwinnett College,Georgia Institute of Technology - Main Campus,Georgia Southern University,Georgia Southwestern State University,Georgia State University,Georgian Court University,Gettysburg College,Glenville State College,Goddard College,Gonzaga University,Gordon College,Goshen College,Goucher College,Grace Bible College,Grace College and Theological Seminary,Graceland University - Lamoni,Grambling State University,Grand Canyon University,Grand Valley State University,Grand View University,Granite State College,Grantham University,Greensboro College,Greenville University,Grinnell College,Grove City College,Guilford College,Gustavus Adolphus College,Gwynedd Mercy University,Hamilton College,Hamline University,Hampden - Sydney College,Hampshire College,Hampton University,Hannibal - LaGrange University,Hanover College,Hardin - Simmons University,Harding University,Harris - Stowe State University,Harrisburg University of Science and Technology,Hartwick College,Harvard University,Harvey Mudd College,Hastings College,Haverford College,Hawaii Pacific University,Heidelberg University,Henderson State University,Hendrix College,Heritage University,Herzing University - Atlanta,High Point University,Hilbert College,Hiram College,Hobart and William Smith Colleges,Hodges University,Hofstra University,Hollins University,Holy Cross College,Holy Family University,Holy Names University,Hood College,Hope College,Hope International University,Houghton College,Houston Baptist University,Howard Payne University,Howard University,Humboldt State University,Humphreys University - Stockton and Modesto Campuses,Huntingdon College,Huntington University,Huston - Tillotson University,Idaho State University,Illinois College,Illinois Institute of Technology,Illinois State University,Illinois Wesleyan University,Immaculata University,Indiana State University,Indiana University - Bloomington,Indiana University - East,Indiana University - Kokomo,Indiana University - Northwest,Indiana University of Pennsylvania - Main Campus,Indiana University - Purdue University - Fort Wayne,Indiana University - Purdue University - Indianapolis,Indiana University - South Bend,Indiana University - Southeast,Indiana Wesleyan University,Institute of American Indian and Alaska Native Culture and Arts Development,Inter American University of Puerto Rico - Aguadilla,Inter American University of Puerto Rico - Arecibo,Inter American University of Puerto Rico - Barranquitas,Inter American University of Puerto Rico - Metro,Inter American University of Puerto Rico - Ponce,Inter American University of Puerto Rico - San German,Iona College,Iowa State University,Iowa Wesleyan University,Ithaca College,Jackson State University,Jacksonville State University,Jacksonville University,James Madison University,University of Jamestown,Jarvis Christian College,John Brown University,John Carroll University,Johns Hopkins University,Johnson & Wales University - Providence,Johnson C Smith University,Johnson State College,Judson College,Judson University,Juniata College,Kalamazoo College,Kansas State University,Kansas Wesleyan University,Kaplan University - Davenport Campus,Kean University,Keene State College,Kent State University at Kent,Kentucky Christian University,Kentucky State University,Kentucky Wesleyan College,Kenyon College,Kettering University,Keuka College,Keystone College,King University,King's College,Knox College,Kutztown University of Pennsylvania,Kuyper College,La Roche College,La Salle University,La Sierra University,Lafayette College,LaGrange College,Lake Erie College,Lake Forest College,Lake Superior State University,Lakeland University,Lamar University,Lander University,Lane College,Langston University,Lasell College,Lawrence Technological University,Lawrence University,Le Moyne College,Le Moyne - Owen College,Lebanon Valley College,Lee University,Lees - McRae College,Lehigh University,Lenoir - Rhyne University,Lesley University,LeTourneau University,Lewis & Clark College,Lewis - Clark State College,Lewis University,Liberty University,Life University,Limestone College,
Minnesota,0,0,0,9.0,0,260.0,46.0,0,94.0,0,19.0,0,0,5.0,0,0,36.0,437.0,48.0,0,12.0,39.0,27.0,3.0,0,0,5.0,4.0,128.0,501.0,6.0,12.0,0,56.0,0,0,23.0,0,0,0,0,0,0,0,11.0,6.0,9.0,0,8.0,0,0,0,54.0,5.0,0,0,0,0,16.0,2.0,0,34.0,8.0,39.0,0,0,0,22.0,0,0,0,0,29.0,0,5.0,0,0,0,0,0,0,0,38.0,0,5.0,0,0,0,9.0,3.0,39.0,20.0,18.0,0,3.0,9.0,23.0,0,79.0,28.0,39.0,0,6.0,0,87.0,0,0,0,0,4.0,0,6.0,0,108.0,8.0,30.0,15.0,5.0,3.0,0,10.0,82.0,0,80.0,0,0,32.0,10.0,0,9.0,0,0,0,0,33.0,19.0,0,12.0,17.0,0,8.0,12.0,45.0,13.0,12.0,0,14.0,5.0,0,39.0,11.0,4.0,1809.0,0,38.0,1722.0,0,3.0,8.0,0,4.0,0,22.0,5.0,0,0,230.0,5.0,0,8.0,30.0,0,4.0,10.0,0,0,7.0,0,0,8.0,0,19.0,7.0,20.0,0,0,0,42.0,0,14.0,5.0,0,39.0,12.0,0,0,13.0,0,7.0,0,83.0,12.0,43.0,0,4.0,187.0,0,8.0,0,3.0,0,15.0,5.0,0,9.0,0,0,0,0,0,0,0,7.0,3518.0,6.0,27.0,59.0,12.0,14.0,5.0,249.0,0,7.0,0,67.0,8.0,0,0,3.0,12.0,0,52.0,91.0,0,224.0,0,0,12.0,0,0,0,18.0,14.0,0,0,0,0,58.0,0,0,0,12.0,0,25.0,0,0,47.0,12.0,9.0,0,0,4.0,10.0,4.0,0,190.0,0,0,0,18.0,0,31.0,0,0,24.0,50.0,0,7.0,215.0,0,0,
Mississippi,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,2349.0,0,13.0,8.0,0,0,0,0,21.0,0,0,0,0,0,7.0,0,0,0,13.0,0,0,0,0,0,0,5.0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,15.0,0,0,0,44.0,0,0,0,0,8.0,0,0,0,0,0,0,22.0,0,0,0,0,0,3.0,0,0,0,12.0,0,0,18.0,0,5.0,0,23.0,0,0,153.0,0,0,0,5.0,0,0,0,0,0,88.0,0,0,0,142.0,8.0,6.0,0,5.0,0,0,10.0,0,0,11.0,0,0,38.0,5.0,0,9.0,0,0,0,0,0,5.0,0,0,0,0,360.0,24.0,293.0,0,0,0,208.0,0,0,5.0,0,0,4.0,0,0,0,0,0,4.0,0,0,0,62.0,0,0,0,20.0,0,0,0,0,0,4.0,22.0,0,0,7.0,0,0,0,0,0,7.0,0,0,0,0,4.0,0,0,0,0,39.0,0,0,16.0,4.0,4.0,0,0,9.0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4257.0,0,0,0,0,0,7.0,0,10.0,0,0,0,17.0,0,0,0,0,0,281.0,0,0,6.0,0,6.0,4.0,0,0,0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,0,0,0,0,4.0,0,24.0,4.0,0,0,0,0,0,0,7.0,1892.0,0,0,
Missouri,0,0,0,0,0,0,0,0,38.0,0,12.0,0,0,0,0,16.0,8.0,166.0,61.0,0,4.0,0,18.0,12.0,3.0,0,36.0,0,18.0,150.0,0,18.0,2962.0,26.0,0,0,11.0,6.0,5.0,0,0,0,0,19.0,11.0,0,17.0,4.0,0,0,0,0,21.0,5.0,0,0,0,0,21.0,0,37.0,82.0,8.0,24.0,5.0,0,0,61.0,111.0,0,0,4.0,559.0,0,14.0,0,0,0,0,11.0,0,0,0,0,0,27.0,0,0,5.0,33.0,29.0,0,18.0,14.0,3.0,27.0,52.0,747.0,42.0,125.0,4.0,0,0,5.0,21.0,0,0,0,29.0,60.0,0,11.0,0,211.0,24.0,12.0,0,0,3.0,0,20.0,76.0,0,32.0,0,0,44.0,5.0,0,9.0,0,3.0,0,0,14.0,0,0,8.0,0,0,8.0,49.0,765.0,0,67.0,0,472.0,0,113.0,25.0,7.0,0,4.0,0,21.0,10.0,0,10.0,39.0,598.0,4.0,0,180.0,1275.0,0,0,108.0,14.0,0,4.0,24.0,0,4.0,51.0,0,0,4.0,0,0,4.0,0,5.0,0,8.0,0,0,0,0,0,0,0,0,56.0,0,0,0,9.0,0,0,44.0,46.0,12.0,34.0,0,39.0,385.0,0,8.0,0,0,0,15.0,0,0,13.0,0,0,0,0,0,0,0,4.0,324.0,124.0,15.0,15.0,0,5.0,0,5.0,0,148.0,9.0,57.0,4.0,0,0,0,6.0,0,9.0,749.0,5.0,354.0,0,0,18.0,0,39.0,7.0,22.0,0,0,0,0,0,66.0,0,0,0,0,0,0,0,0,43.0,4.0,0,12.0,0,31.0,124.0,0,8.0,29.0,0,0,0,42.0,0,31.0,0,0,24.0,9.0,6.0,14.0,195.0,0,0,
Montana,0,0,0,0,4.0,9.0,0,0,13.0,0,0,4.0,0,0,0,0,4.0,7.0,0,0,4.0,189.0,0,0,0,0,0,4.0,40.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,9.0,0,0,42.0,0,32.0,4.0,0,0,0,0,0,0,0,0,7.0,23.0,5.0,0,0,0,4.0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,4.0,0,0,0,0,17.0,0,0,0,5.0,0,0,6.0,0,0,0,0,0,0,0,137.0,0,0,0,0,0,0,0,135.0,0,0,0,14.0,0,0,5.0,4.0,0,8.0,0,0,0,0,3.0,0,0,0,0,4.0,0,0,0,20.0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,4.0,0,0,0,0,0,0,18.0,0,0,0,0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,43.0,0,0,0,10.0,4.0,0,0,3.0,0,0,0,5.0,0,101.0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,4.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,6.0,0,9.0,0,0,12.0,9.0,35.0,0,49.0,5.0,0,
Nebraska,0,0,0,0,0,43.0,23.0,8.0,9.0,0,8.0,0,0,0,0,0,0,53.0,4.0,6.0,0,4.0,9.0,0,898.0,0,10.0,0,26.0,58.0,0,6.0,0,9.0,4.0,0,0,6.0,0,0,0,0,0,0,5.0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,8.0,5.0,0,0,0,18.0,12.0,0,0,0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,10.0,0,18.0,0,0,0,0,0,5.0,389.0,12.0,0,0,0,10.0,4.0,0,0,0,0,0,6.0,0,47.0,4.0,12.0,0,0,0,0,20.0,16.0,0,21.0,0,0,19.0,0,0,0,0,0,0,0,14.0,0,11.0,0,0,7.0,0,0,90.0,0,24.0,0,83.0,0,0,59.0,0,9.0,15.0,0,4.0,0,0,0,4.0,0,0,0,9.0,0,0,0,7.0,5.0,795.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,7.0,0,0,0,0,0,0,36.0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.0,0,0,0,0,5.0,5.0,0,0,20.0,0,5.0,0,0,0,0,0,0,0,273.0,5.0,65.0,0,0,0,0,0,0,4.0,0,0,0,0,0,17.0,0,0,0,4.0,0,0,0,0,4.0,0,0,0,0,0,10.0,0,0,0,0,0,0,6.0,0,4.0,0,0,18.0,0,0,0,68.0,0,0,
Nevada,0,0,0,0,0,0,0,0,17.0,0,0,0,0,0,0,0,0,20.0,0,0,0,43.0,0,3.0,3.0,4.0,0,8.0,0,0,0,0,0,26.0,4.0,0,0,0,0,0,0,0,0,4.0,0,0,9.0,0,8.0,60.0,0,16.0,0,0,0,0,0,0,0,0,5.0,7.0,54.0,5.0,0,0,0,13.0,0,0,0,0,17.0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,7.0,9.0,0,0,0,23.0,6.0,0,0,4.0,3.0,0,0,15.0,0,0,0,0,0,12.0,0,0,82.0,4.0,6.0,0,0,0,11.0,20.0,33.0,0,11.0,0,0,19.0,0,0,0,0,0,0,0,52.0,0,0,0,0,0,0,24.0,293.0,0,0,0,125.0,0,7.0,0,0,0,8.0,0,4.0,5.0,0,7.0,12.0,0,0,0,4.0,0,0,0,41.0,0,0,0,18.0,3.0,0,0,0,0,4.0,0,4.0,0,0,15.0,4.0,0,0,6.0,0,4.0,10.0,0,5.0,0,43.0,30.0,0,0,0,0,73.0,4.0,9.0,0,3.0,0,4.0,10.0,0,0,0,0,0,15.0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,8.0,0,0,5.0,0,24.0,0,0,0,10.0,12.0,0,0,0,0,0,0,5.0,5.0,209.0,0,0,6.0,0,0,0,4.0,0,0,0,0,0,8.0,0,0,0,4.0,0,0,0,11.0,0,0,9.0,0,0,2.0,5.0,0,0,0,0,0,0,6.0,0,0,0,6.0,0,14.0,0,0,146.0,0,0,
New Hampshire,0,0,0,103.0,0,9.0,0,0,115.0,0,12.0,0,0,0,12.0,0,16.0,7.0,8.0,0,43.0,0,9.0,0,0,0,0,0,0,0,22.0,104.0,0,17.0,39.0,13.0,15.0,17.0,0,5.0,0,0,27.0,0,5.0,6.0,9.0,42.0,0,0,27.0,0,42.0,0,0,0,0,11.0,5.0,40.0,55.0,41.0,0,122.0,0,89.0,0,35.0,0,349.0,0,0,13.0,0,59.0,9.0,8.0,5.0,11.0,0,0,0,6.0,0,0,0,113.0,2.0,14.0,0,29.0,26.0,101.0,0,0,18.0,12.0,0,53.0,0,4.0,0,17.0,0,26.0,4.0,0,342.0,0,0,12.0,0,0,73.0,0,6.0,5.0,5.0,0,0,61.0,142.0,0,21.0,0,0,32.0,10.0,0,0,0,20.0,0,0,0,160.0,0,28.0,0,0,8.0,0,23.0,0,0,1729.0,14.0,0,4.0,0,15.0,4.0,0,0,38.0,0,0,39.0,0,0,4.0,0,22.0,0,0,15.0,95.0,10.0,0,8.0,6.0,0,0,3.0,0,0,66.0,0,0,58.0,0,112.0,7.0,0,0,0,7.0,4.0,0,18.0,0,0,9.0,0,0,0,0,0,0,0,9.0,0,0,5.0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,149.0,0,0,24.0,56.0,0,0,0,18.0,21.0,260.0,0,81.0,0,12.0,0,5.0,0,0,101.0,0,1717.0,36.0,0,0,0,25.0,0,25.0,0,0,0,0,0,0,0,0,0,33.0,0,4.0,9.0,0,0,0,0,0,0,122.0,0,0,9.0,0,0,6.0,4.0,36.0,0,151.0,6.0,23.0,0,0,322.0,5.0,9.0,
New Jersey,19.0,0,0,58.0,4.0,0,0,0,238.0,0,35.0,11.0,2.0,489.0,528.0,0,68.0,40.0,4.0,468.0,300.0,0,18.0,0,3.0,202.0,0,0,0,4.0,967.0,3738.0,0,396.0,184.0,6.0,15.0,414.0,0,1414.0,27.0,0,38.0,0,27.0,11.0,9.0,15.0,0,0,345.0,0,87.0,5.0,58.0,0,12.0,283.0,0,52.0,506.0,288.0,8.0,352.0,0,37.0,4.0,372.0,6.0,72.0,16.0,0,8.0,31.0,652.0,2235.0,4700.0,19.0,11.0,0,10.0,1525.0,0,6.0,5.0,0,6.0,46.0,181.0,33.0,419.0,137.0,83.0,246.0,32.0,59.0,150.0,0,1559.0,14.0,4.0,13.0,6.0,5.0,72.0,407.0,0,43.0,0,0,0,6.0,14.0,573.0,60.0,30.0,15.0,24.0,38.0,0,707.0,1628.0,0,790.0,0,7.0,271.0,5.0,5.0,62.0,1436.0,423.0,4.0,0,0,68.0,6.0,85.0,17.0,0,0,0,495.0,0,0,0,125.0,26.0,0,25.0,114.0,44.0,0,277.0,204.0,5.0,7.0,52.0,250.0,0,0,0,18.0,0,8.0,35.0,583.0,29.0,0,126.0,53.0,0,0,3.0,0,0,377.0,0,4.0,154.0,0,681.0,7.0,0,281.0,0,64.0,29.0,0,41.0,5.0,0,425.0,12.0,0,0,0,0,7.0,0,9.0,0,0,289.0,4.0,411.0,0,0,0,179.0,0,0,0,0,2.0,0,0,0,0,0,0,0,259.0,22.0,0,752.0,22.0,0,57.0,1690.0,0,0,7.0,18.0,819.0,947.0,55.0,16.0,0,6.0,86.0,9.0,21.0,0,462.0,11530.0,66.0,120.0,0,6.0,0,90.0,7.0,6.0,66.0,16.0,363.0,4.0,842.0,0,6.0,895.0,6.0,763.0,6.0,8.0,9.0,0,0,6.0,4.0,0,0,33.0,17.0,15.0,46.0,0,187.0,24.0,4.0,1216.0,16.0,95.0,6.0,18.0,0,14.0,1278.0,28.0,35.0,
New Mexico,0,0,0,0,0,0,0,25.0,13.0,0,0,0,0,0,0,0,4.0,20.0,4.0,0,0,0,9.0,3.0,3.0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3696.0,12.0,0,16.0,8.0,0,0,0,0,0,0,0,0,14.0,39.0,5.0,0,0,0,31.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,6.0,0,5.0,0,296.0,0,0,0,0,4.0,0,0,0,0,0,0,0,26.0,4.0,0,0,0,0,0,30.0,44.0,0,27.0,0,0,0,10.0,0,0,0,3.0,0,0,5.0,0,6.0,4.0,0,0,0,0,248.0,0,0,0,28.0,0,0,15.0,4.0,0,0,0,0,0,0,3.0,4.0,0,0,13.0,18.0,0,0,0,47.0,5.0,7.0,13.0,12.0,0,0,0,0,0,0,0,0,0,5.0,5.0,0,0,0,0,0,4.0,0,0,0,12.0,0,48.0,0,0,0,0,7.0,0,0,0,0,0,0,5.0,0,0,0,0,0,15.0,0,0,0,263.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,10.0,0,7.0,0,0,4.0,0,0,0,0,0,0,11.0,5.0,101.0,0,0,12.0,0,0,0,4.0,0,0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,4.0,0,0,6.0,23.0,0,0,29.0,0,0,
New York,11959.0,16680.0,8393.0,143.0,1707.0,0,0,0,706.0,0,159.0,4.0,2.0,507.0,101.0,0,128.0,126.0,69.0,127.0,265.0,0,64.0,9.0,3.0,1084.0,0,4.0,13.0,4.0,128.0,1230.0,5.0,663.0,274.0,1651.0,71.0,168.0,0,394.0,16.0,0,126.0,4.0,5.0,17.0,61.0,42.0,8.0,6.0,71.0,0,129.0,0,218.0,54.0,2.0,64.0,5.0,462.0,285.0,370.0,62.0,489.0,0,48.0,12.0,508.0,0,200.0,0,0,38.0,31.0,933.0,260.0,440.0,5.0,9508.0,0,20.0,66.0,31.0,4.0,2.0,14.0,23.0,550.0,154.0,30.0,351.0,164.0,184.0,347.0,30.0,132.0,150.0,0,4118.0,14.0,19.0,21.0,6.0,5.0,82.0,379.0,4.0,125.0,0,0,0,0,9.0,775.0,40.0,66.0,344.0,15.0,62.0,0,515.0,1699.0,0,970.0,5.0,26.0,208.0,25.0,11.0,133.0,103.0,281.0,4.0,0,14.0,141.0,6.0,256.0,0,15.0,8.0,18.0,1035.0,0,0,0,264.0,20.0,0,113.0,161.0,75.0,8.0,15.0,598.0,10.0,3.0,248.0,273.0,0,0,4.0,26.0,0,0,918.0,1369.0,33.0,0,222.0,36.0,9.0,0,10.0,0,0,348.0,720.0,13.0,934.0,5.0,3705.0,11.0,0,23.0,0,35.0,13.0,0,608.0,0,0,625.0,18.0,0,0,4.0,0,13.0,4.0,28.0,6.0,3.0,31.0,9.0,696.0,0,0,0,62.0,0,15.0,0,0,29.0,0,0,0,0,0,0,2058.0,2384.0,29.0,0,2541.0,0,6.0,85.0,691.0,5.0,0,0,333.0,1016.0,1502.0,83.0,32.0,0,0,104.0,5.0,43.0,0,1248.0,337.0,239.0,252.0,0,6.0,0,220.0,48.0,1505.0,95.0,25.0,242.0,8.0,67.0,0,17.0,218.0,0,467.0,0,34.0,34.0,4.0,9.0,6.0,0,0,15.0,125.0,41.0,73.0,2524.0,4.0,57.0,42.0,4.0,906.0,25.0,173.0,6.0,41.0,0,0,1619.0,33.0,131.0,
North Carolina,0,0,0,4.0,0,0,0,0,38.0,15.0,396.0,4.0,0,9.0,0,0,40.0,53.0,8.0,6.0,36.0,0,9.0,6.0,0,0,0,4.0,0,4.0,6.0,67.0,0,899.0,47.0,0,11.0,20096.0,0,0,554.0,0,5.0,0,22.0,17.0,17.0,0,0,6.0,5.0,0,37.0,0,0,0,1224.0,0,0,5.0,1532.0,185.0,31.0,39.0,54.0,0,153.0,145.0,0,6.0,49.0,0,8.0,47.0,9.0,0,8.0,0,11.0,22.0,5094.0,0,0,87.0,0,0,0,0,36.0,39.0,39.0,7.0,28.0,58.0,5.0,18.0,161.0,6.0,47.0,28.0,0,5.0,6.0,48.0,26.0,12.0,0,0,14.0,8.0,0,0,0,620.0,270.0,6.0,0,1511.0,0,0,71.0,180.0,3.0,95.0,0,7.0,278.0,30.0,0,53.0,0,14.0,12.0,0,0,24.0,0,16.0,0,0,0,12.0,1598.0,0,0,0,305.0,522.0,0,10.0,44.0,810.0,4.0,0,17.0,5.0,163.0,10.0,199.0,0,0,0,62.0,0,0,0,149.0,5.0,0,25.0,36.0,3.0,4.0,0,0,0,1058.0,0,0,8.0,5.0,10.0,40.0,0,12.0,0,0,0,10.0,5.0,0,3.0,213.0,0,0,0,0,0,7.0,0,0,0,0,0,4.0,47.0,0,0,0,3.0,0,0,0,0,9.0,0,0,0,0,0,2393.0,0,0,22.0,0,19.0,7.0,0,5.0,81.0,0,0,27.0,0,73.0,12.0,562.0,0,0,0,15.0,0,16.0,0,1299.0,7.0,0,6.0,9.0,3.0,0,36.0,21.0,0,0,25.0,0,0,0,0,0,0,0,8.0,0,0,4.0,0,0,0,45.0,4.0,0,0,0,15.0,0,0,0,187.0,496.0,13.0,1285.0,0,31.0,0,0,7.0,4350.0,19.0,149.0,
North Dakota,0,0,0,0,0,69.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854.0,0,0,0,0,0,4.0,0,18.0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,17.0,0,0,0,0,3.0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,0,45.0,0,0,0,0,5.0,0,0,0,0,11.0,0,4.0,15.0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,5.0,0,0,14.0,0,0,0,0,0,0,0,14.0,0,0,0,0,0,0,397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,29.0,0,0,
Ohio,0,0,0,0,16.0,0,0,0,102.0,23.0,50.0,4.0,412.0,0,4.0,0,650.0,543.0,121.0,11.0,32.0,0,9.0,6.0,0,4.0,15.0,0,4.0,7.0,0,73.0,0,228.0,364.0,13.0,109.0,28.0,0,0,11.0,0,0,12.0,1235.0,73.0,1318.0,4.0,8.0,0,38.0,0,71.0,5.0,245.0,0,0,0,27.0,5.0,184.0,75.0,39.0,59.0,5.0,0,4.0,149.0,0,6.0,0,0,71.0,47.0,14.0,0,8.0,48.0,0,0,0,0,38.0,2.0,2.0,21.0,6.0,0,32.0,27.0,59.0,39.0,74.0,14.0,3.0,59.0,29.0,0,121.0,28.0,12.0,5.0,0,14.0,385.0,28.0,7.0,0,7.0,20.0,0,6.0,9.0,650.0,85.0,30.0,243.0,0,97.0,6.0,101.0,279.0,89.0,175.0,0,7.0,133.0,25.0,0,53.0,0,24.0,16.0,0,14.0,5.0,77.0,8.0,0,252.0,15.0,36.0,1575.0,77.0,0,0,153.0,10.0,7.0,25.0,267.0,18.0,8.0,0,8.0,5.0,0,16.0,59.0,0,95.0,0,119.0,5.0,0,2.0,244.0,10.0,0,17.0,18.0,821.0,7.0,6.0,0,0,150.0,6.0,1031.0,42.0,5.0,34.0,14.0,28.0,18.0,0,7.0,100.0,0,23.0,0,0,135.0,6.0,0,0,94.0,0,7.0,4.0,28.0,6.0,9.0,5.0,30.0,795.0,508.0,0,0,62.0,124.0,120.0,9.0,14.0,453.0,0,0,0,0,0,0,0,11.0,22.0,6.0,72.0,29.0,0,47.0,35.0,0,0,13.0,2049.0,109.0,66.0,35.0,0,0,31.0,11.0,33.0,37.0,0,1386.0,7.0,0,20017.0,126.0,277.0,21.0,252.0,110.0,0,4.0,41.0,4.0,21.0,4.0,0,56.0,4.0,12.0,33.0,0,665.0,21.0,16.0,0,0,0,10.0,10.0,0,17.0,15.0,5.0,0,0,349.0,17.0,81.0,8.0,0,6.0,14.0,0,21.0,1561.0,19.0,9.0,
