 ,Lincoln Memorial University,Lincoln University California,Lincoln University Missouri,Lincoln University of Pennsylvania,Lindenwood University,Lindsey Wilson College,Linfield College - McMinnville Campus,Lipscomb University,Livingstone College,Lock Haven University,LIU Brooklyn,LIU Post,Longwood University,Loras College,Louisiana College,Louisiana State University - Alexandria,Louisiana State University and Agricultural & Mechanical College,Louisiana State University - Shreveport,Louisiana Tech University,Lourdes University,Loyola Marymount University,Loyola University Maryland,Loyola University Chicago,Loyola University New Orleans,Lubbock Christian University,Luther College,Lycoming College,University of Lynchburg,Lyndon State College,Lynn University,Lyon College,Macalester College,Madonna University,Maharishi University of Management,Maine Maritime Academy,Malone University,Manchester University,Manhattan College,Manhattanville College,Mansfield University of Pennsylvania,Maranatha Baptist University,Marian University Indiana,Marian University Wisconsin,Marietta College,Marist College,Marquette University,Mars Hill University,Marshall University,Martin Luther College,Martin Methodist College,Martin University,Mary Baldwin University,Marymount Manhattan College,Marymount University,Maryville College,Maryville University of Saint Louis,Marywood University,Massachusetts College of Liberal Arts,Massachusetts Institute of Technology,Massachusetts Maritime Academy,Mayville State University,McDaniel College,McKendree University,McMurry University,McNeese State University,McPherson College,Medaille College,Menlo College,Mercer University,Mercy College,Mercyhurst University,Meredith College,Merrimack College,Colorado Mesa University,Messiah College,Methodist University,Metropolitan College of New York,Metropolitan State University of Denver,Metropolitan State University,Miami University - Oxford,Michigan State University,Michigan Technological University,Mid - America Christian University,Mid - Atlantic Christian University,MidAmerica Nazarene University,Middle Tennessee State University,Middlebury College,Midland University,Midway University,Midwestern State University,Miles College,Millersville University of Pennsylvania,Millikin University,Mills College,Millsaps College,Milwaukee School of Engineering,Minnesota State University - Mankato,Minnesota State University - Moorhead,Minot State University,Misericordia University,Mississippi College,Mississippi State University,Mississippi University for Women,Mississippi Valley State University,Missouri Baptist University,Missouri Southern State University,Missouri State University - Springfield,Missouri Valley College,Missouri Western State University,Mitchell College,Molloy College,Monmouth College,Monmouth University,Montana State University,Montana State University - Billings,Montana State University - Northern,Montana Tech of the University of Montana,Montclair State University,Montreat College,Moravian College,Morehead State University,Morehouse College,Morgan State University,Morningside College,Morris College,Mount Aloysius College,Mount Holyoke College,Mount Marty College,Mount Mary University,Mount Mercy University,University of Mount Olive,Mount Saint Mary College,Mount Saint Mary's University,Mount St Mary's University,Mount Vernon Nazarene University,Muhlenberg College,Murray State University,Muskingum University,Naropa University,National Louis University,National University,Nazareth College,Nebraska Wesleyan University,Neumann University,Nevada State College,New College of Florida,New England College,New Jersey City University,New Jersey Institute of Technology,New Mexico Highlands University,New Mexico Institute of Mining and Technology,New Mexico State University - Main Campus,New York Institute of Technology,New York University,Newberry College,Newman University,Niagara University,Nicholls State University,Nichols College,Norfolk State University,North Carolina A & T State University,North Carolina Central University,North Carolina State University,North Carolina Wesleyan College,North Central College,North Central University,North Dakota State University - Main Campus,North Greenville University,North Park University,Northcentral University,Northeastern Illinois University,Northeastern State University,Northeastern University,Northern Arizona University,Northern Illinois University,Northern Kentucky University,Northern Michigan University,Northern State University,Northland College,Northwest Christian University,Northwest Missouri State University,Northwest Nazarene University,Northwest University,Northwestern College - 2,University of Northwestern - St Paul,Northwestern Oklahoma State University,Northwestern State University of Louisiana,Northwestern University,Norwich University,Notre Dame College,Notre Dame de Namur University,Nova Southeastern University,Nyack College,Oakland City University,Oakland University,Oakwood University,Oberlin College,Occidental College,Oglethorpe University,Ohio Christian University,Ohio Dominican University,Ohio Northern University,Ohio State University - Lima Campus,Ohio State University - Main Campus,Ohio State University - Newark Campus,Ohio University - Main Campus,Ohio Valley University,Ohio Wesleyan University,Oklahoma Baptist University,Oklahoma Christian University,Oklahoma City University,Oklahoma Panhandle State University,Oklahoma State University - Main Campus,Oklahoma Wesleyan University,Old Dominion University,Olivet College,Olivet Nazarene University,Oral Roberts University,Oregon Institute of Technology,Oregon State University,Ottawa University - Online,Ottawa University - Ottawa,Otterbein University,Ouachita Baptist University,University of Holy Cross,Our Lady of the Lake University,Pace University - New York,Pacific Lutheran University,Pacific Union College,Pacific University,Paine College,Palm Beach Atlantic University,Park University,Paul Quinn College,Paul Smiths College of Arts and Science,William Peace University,Peirce College,Pennsylvania State University - Brandywine,Pennsylvania State University - University Park,Pennsylvania State University - Abington,Pennsylvania State University - Altoona,Pennsylvania State University - Beaver,Pennsylvania State University - Berks,Pennsylvania State University - Erie - Behrend College,Pennsylvania State University - Greater Allegheny,Pennsylvania State University - Harrisburg,Pennsylvania State University - Lehigh Valley,Pennsylvania State University - New Kensington,Pennsylvania State University - Schuylkill,Pennsylvania State University - Shenango,Pennsylvania State University - Wilkes - Barre,Pennsylvania State University - Worthington Scranton,Pennsylvania State University - York,Pepperdine University,Peru State College,Pfeiffer University,Cairn University,Thomas Jefferson University,Philander Smith College,Piedmont College,University of Pikeville,Pine Manor College,Pittsburg State University,Pitzer College,Platt College - Aurora,Plymouth State University,Point Loma Nazarene University,Point Park University,Pomona College,Portland State University,Post University,University of the Potomac - VA Campus,Prairie View A & M University,Pratt Institute - Main,Presbyterian College,Prescott College,Presentation College,Princeton University,Principia College,Providence Christian College,Providence College,Purdue University - Main Campus,Queens University of Charlotte,Quincy University,Quinnipiac University,Radford University,Ramapo College of New Jersey,Randolph College,Randolph - Macon College,Reed College,Regent University,Regis University,Reinhardt University,
Minnesota,6.0,0,13.0,0,23.0,0,0,5.0,0,0,4.0,8.0,0,31.0,0,0,5.0,0,0,0,19.0,4.0,453.0,14.0,0,830.0,0,0,0,31.0,0,335.0,0,0,0,0,0,0,0,0,36.0,7.0,5.0,0,5.0,457.0,0,0,109.0,0,0,4.0,4.0,6.0,0,9.0,0,0,74.0,0,122.0,0,0,0,0,4.0,0,0,0,0,8.0,0,22.0,5.0,4.0,4.0,0,0,7317.0,147.0,116.0,296.0,0,0,23.0,10.0,46.0,44.0,0,7.0,0,0,8.0,4.0,0,91.0,10956.0,3524.0,48.0,0,0,7.0,0,0,24.0,21.0,15.0,0,4.0,0,0,3.0,0,569.0,0,6.0,11.0,0,0,0,0,13.0,5.0,55.0,0,0,33.0,21.0,0,0,0,0,0,0,0,20.0,0,0,47.0,0,0,5.0,4.0,0,0,0,0,0,0,0,0,5.0,0,175.0,0,0,14.0,0,0,5.0,0,0,16.0,10.0,5.0,594.0,6989.0,0,50.0,0,0,0,113.0,20.0,20.0,5.0,136.0,442.0,134.0,0,4.0,0,0,157.0,2276.0,9.0,0,344.0,5.0,0,0,6.0,4.0,0,0,0,54.0,47.0,6.0,31.0,0,4.0,0,74.0,0,12.0,6.0,9.0,5.0,5.0,4.0,0,0,0,0,0,5.0,9.0,18.0,36.0,0,0,4.0,3.0,0,0,10.0,37.0,0,0,0,41.0,0,0,0,0,0,0,37.0,0,2.0,0,0,4.0,0,0,0,0,0,0,0,0,0,25.0,0,0,0,0,0,0,0,0,0,20.0,0,0,5.0,6.0,32.0,46.0,22.0,0,9.0,25.0,0,0,284.0,70.0,8.0,0,22.0,303.0,15.0,4.0,18.0,0,0,0,0,25.0,18.0,25.0,0,
Mississippi,0,0,34.0,0,61.0,0,0,9.0,0,0,0,0,0,0,0,20.0,288.0,8.0,64.0,0,0,0,6.0,43.0,0,0,0,0,0,0,0,0,12.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,4.0,0,5.0,9.0,0,0,5.0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,6.0,0,5.0,0,0,15.0,10.0,0,2.0,0,6.0,0,0,0,302.0,0,0,0,0,0,2071.0,12037.0,2030.0,1532.0,0,0,8.0,0,0,0,0,0,0,6.0,0,0,11.0,0,0,0,0,17.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0,0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,84.0,4.0,0,0,0,306.0,0,0,7.0,20.0,0,0,0,10.0,0,0,0,0,0,6.0,0,0,0,5.0,4.0,4.0,6.0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,152.0,0,14.0,6.0,3.0,0,0,14.0,0,0,0,6.0,0,0,0,0,0,0,0,0,18.0,0,0,
Missouri,11.0,0,1789.0,16.0,4893.0,7.0,0,41.0,0,3.0,0,0,0,7.0,0,0,28.0,0,29.0,0,53.0,8.0,380.0,64.0,0,10.0,0,0,0,16.0,17.0,34.0,0,15.0,4.0,0,0,0,0,0,14.0,0,5.0,0,5.0,151.0,5.0,15.0,0,0,0,0,9.0,0,5.0,2398.0,0,0,49.0,0,0,0,164.0,0,0,17.0,0,0,15.0,0,5.0,0,0,19.0,0,0,0,0,0,147.0,23.0,5.0,5.0,0,238.0,25.0,31.0,29.0,2.0,0,6.0,0,67.0,0,4.0,0,11.0,0,7.0,0,0,171.0,0,0,3701.0,5126.0,18536.0,1351.0,4948.0,0,0,9.0,0,17.0,0,0,0,8.0,7.0,0,33.0,22.0,11.0,16.0,0,0,22.0,21.0,0,0,0,0,0,0,5.0,0,520.0,4.0,0,0,23.0,0,8.0,0,0,0,0,0,0,0,0,0,4.0,113.0,4.0,103.0,5.0,9.0,0,0,0,0,5.0,0,14.0,19.0,20.0,0,28.0,3.0,0,6.0,45.0,7.0,20.0,22.0,4.0,8.0,0,0,4048.0,0,5.0,6.0,7.0,18.0,0,141.0,5.0,0,0,0,0,22.0,0,0,27.0,4.0,0,10.0,0,0,0,89.0,0,12.0,6.0,31.0,32.0,33.0,48.0,17.0,258.0,25.0,0,0,32.0,77.0,0,15.0,0,120.0,11.0,28.0,0,0,10.0,8.0,0,0,0,21.0,8133.0,0,2.0,0,0,0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,149.0,0,0,0,67.0,0,0,0,1050.0,0,0,0,0,12.0,14.0,46.0,80.0,0,46.0,18.0,0,5.0,15.0,47.0,60.0,0,0,298.0,0,155.0,9.0,5.0,0,5.0,0,17.0,18.0,190.0,0,
Montana,6.0,0,0,0,23.0,0,18.0,0,0,0,4.0,0,0,0,0,0,5.0,0,7.0,0,19.0,4.0,6.0,0,0,0,0,0,0,8.0,0,5.0,0,0,0,0,3.0,0,0,0,5.0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,9.0,0,0,4.0,0,0,0,6.0,8.0,0,0,0,0,9.0,0,0,0,0,0,5.0,0,0,11.0,0,6.0,0,31.0,0,0,7.0,0,0,0,0,0,5.0,0,17.0,173.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8839.0,3634.0,1019.0,1362.0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,4.0,0,0,0,0,9.0,0,12.0,0,0,0,0,5.0,0,0,0,6.0,4.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,0,0,0,0,0,0,27.0,0,0,0,16.0,0,0,0,44.0,49.0,0,15.0,0,0,4.0,0,0,0,0,0,0,0,0,8.0,0,0,0,0,0,0,0,0,0,0,3.0,0,9.0,0,0,0,0,0,0,0,26.0,36.0,66.0,0,0,0,0,0,0,0,90.0,0,28.0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0,22.0,0,0,6.0,0,5.0,0,19.0,0,0,0,6.0,0,0,0,0,0,0,0,8.0,0,8.0,0,
Nebraska,0,0,4.0,0,15.0,0,0,14.0,0,0,0,0,0,0,0,0,24.0,0,0,0,15.0,0,123.0,11.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,5.0,7.0,0,3.0,0,58.0,0,0,11.0,0,0,0,4.0,0,0,0,0,0,15.0,0,0,0,0,0,5.0,4.0,0,0,0,0,0,0,0,43.0,4.0,0,0,8.0,0,15.0,6.0,0,0,0,47.0,0,5.0,1084.0,0,0,0,0,0,4.0,0,5.0,53.0,4.0,0,0,0,7.0,0,5.0,0,7.0,69.0,0,64.0,0,0,0,5.0,11.0,0,0,0,0,0,0,8.0,0,0,304.0,0,0,0,178.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,0,1522.0,0,0,0,0,0,9.0,0,4.0,10.0,0,13.0,0,0,0,0,0,5.0,0,0,10.0,0,5.0,22.0,20.0,0,17.0,0,0,6.0,6.0,0,5.0,0,0,16.0,0,0,458.0,0,0,57.0,75.0,9.0,0,31.0,5.0,0,0,0,0,0,0,4.0,0,4.0,0,10.0,0,0,0,15.0,0,0,0,0,21.0,14.0,0,0,72.0,6.0,0,0,9.0,9.0,0,7.0,0,4.0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516.0,0,0,0,0,0,0,0,33.0,0,0,0,5.0,0,5.0,46.0,0,0,5.0,0,0,5.0,15.0,5.0,0,0,0,0,5.0,0,0,0,0,0,0,4.0,0,83.0,0,
Nevada,6.0,0,17.0,0,15.0,0,6.0,5.0,0,0,0,0,0,0,0,0,24.0,0,7.0,0,169.0,0,17.0,7.0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,6.0,5.0,0,9.0,0,0,3.0,0,0,0,5.0,0,0,0,0,4.0,0,0,0,0,0,5.0,0,17.0,0,0,0,0,9.0,0,11.0,0,0,0,0,0,38.0,0,4.0,0,8.0,0,0,0,0,0,0,0,0,5.0,7.0,0,0,0,0,4.0,4.0,0,5.0,0,0,0,0,7.0,14.0,0,0,0,0,8.0,0,0,0,0,0,0,74.0,7.0,0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,10.0,0,0,0,0,4.0,0,0,256.0,0,0,0,4169.0,0,0,0,0,25.0,4.0,40.0,0,81.0,0,15.0,5.0,0,0,0,10.0,0,16.0,0,0,0,0,5.0,0,0,0,0,11.0,473.0,0,0,4.0,16.0,0,24.0,4.0,6.0,5.0,0,0,0,0,26.0,0,0,6.0,0,0,0,0,0,0,14.0,0,0,4.0,0,0,44.0,0,6.0,6.0,0,0,0,9.0,0,6.0,0,0,0,5.0,17.0,54.0,153.0,0,0,0,3.0,0,0,0,21.0,11.0,12.0,0,0,0,0,0,0,0,0,31.0,0,0,0,0,4.0,0,0,0,0,0,0,0,0,3.0,37.0,0,4.0,0,0,0,0,0,0,0,0,0,0,16.0,6.0,14.0,92.0,51.0,0,23.0,6.0,0,0,0,14.0,0,0,4.0,69.0,5.0,0,0,0,0,5.0,0,0,53.0,33.0,0,
New Hampshire,6.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,5.0,0,0,0,5.0,23.0,17.0,18.0,0,3.0,4.0,14.0,103.0,39.0,0,10.0,0,0,37.0,0,0,11.0,5.0,0,5.0,0,0,3.0,26.0,13.0,5.0,0,0,0,0,0,17.0,0,0,0,0,4.0,69.0,36.0,0,4.0,0,0,5.0,4.0,0,0,0,6.0,8.0,0,254.0,5.0,35.0,15.0,0,0,0,20.0,12.0,11.0,0,8.0,0,0,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,10.0,57.0,0,0,0,15.0,0,0,0,0,0,0,0,0,39.0,0,0,0,0,0,0,4.0,0,12.0,0,0,0,0,0,5.0,0,0,0,0,636.0,0,0,0,4.0,10.0,4.0,131.0,0,0,0,0,43.0,0,5.0,0,21.0,0,0,0,0,5.0,11.0,0,0,0,567.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,319.0,5.0,0,18.0,9.0,0,0,0,19.0,7.0,6.0,0,0,0,0,7.0,0,0,0,6.0,0,0,0,0,0,0,15.0,0,5.0,26.0,0,7.0,0,0,4.0,0,0,0,40.0,0,4.0,0,0,7.0,0,0,41.0,0,0,0,74.0,0,2.0,2.0,3.0,4.0,0,26.0,0,0,0,0,0,0,0,6.0,0,0,11.0,20.0,0,0,0,3.0,0,8.0,0,2150.0,0,6.0,18.0,0,51.0,0,0,25.0,0,10.0,0,28.0,4.0,0,105.0,23.0,5.0,0,239.0,5.0,0,0,0,13.0,0,8.0,0,
New Jersey,6.0,0,0,278.0,0,0,0,9.0,44.0,157.0,230.0,217.0,9.0,0,0,0,57.0,0,0,0,77.0,1077.0,73.0,21.0,0,0,156.0,97.0,3.0,212.0,0,38.0,0,8.0,11.0,4.0,0,612.0,81.0,9.0,9.0,0,0,19.0,1004.0,44.0,9.0,54.0,0,4.0,0,4.0,247.0,69.0,0,0,285.0,12.0,197.0,54.0,9.0,16.0,0,0,5.0,4.0,4.0,0,0,262.0,27.0,5.0,149.0,5.0,295.0,57.0,12.0,0,0,230.0,233.0,0,0,0,0,25.0,149.0,0,5.0,7.0,6.0,185.0,0,0,0,5.0,5.0,0,0,288.0,0,34.0,0,0,0,0,8.0,0,0,46.0,9.0,0,3885.0,40.0,0,0,0,16404.0,0,683.0,33.0,56.0,294.0,0,30.0,9.0,61.0,0,0,0,27.0,178.0,0,234.0,0,840.0,13.0,4.0,9.0,0,12.0,5.0,4.0,422.0,0,9.0,7.0,6467.0,8080.0,6.0,0,5.0,224.0,3801.0,8.0,0,41.0,0,21.0,61.0,81.0,42.0,125.0,0,0,11.0,5.0,5.0,6.0,0,0,6.0,1343.0,41.0,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,326.0,230.0,0,0,136.0,178.0,0,0,68.0,185.0,25.0,0,0,0,0,0,445.0,0,142.0,0,31.0,0,5.0,13.0,4.0,60.0,0,193.0,0,5.0,26.0,0,7.0,0,0,0,0,0,0,1199.0,0,0,0,6.0,103.0,102.0,0,32.0,6.0,36.0,23.0,4886.0,136.0,309.0,7.0,142.0,48.0,7.0,344.0,10.0,0,38.0,0,9.0,3.0,3.0,37.0,0,8.0,121.0,656.0,0,0,4.0,3.0,0,28.0,0,48.0,0,123.0,41.0,15.0,160.0,0,5.0,534.0,14.0,10.0,0,844.0,12.0,0,382.0,401.0,10.0,0,1224.0,41.0,5479.0,10.0,17.0,33.0,53.0,8.0,6.0,
New Mexico,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,24.0,0,7.0,0,15.0,0,17.0,4.0,57.0,0,0,0,0,0,10.0,24.0,0,0,4.0,0,0,0,0,0,0,0,0,0,0,18.0,0,0,0,0,0,0,0,6.0,0,9.0,0,0,0,0,0,0,0,24.0,0,4.0,0,0,8.0,0,0,0,0,80.0,0,4.0,0,24.0,0,0,17.0,0,5.0,0,0,0,5.0,0,0,7.0,0,0,0,12.0,0,11.0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,11.0,0,0,0,0,7.0,0,0,0,0,0,0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,5.0,0,0,0,1204.0,1179.0,9173.0,0,44.0,0,0,0,9.0,0,0,0,0,5.0,0,0,0,5.0,0,0,0,0,0,6.0,209.0,5.0,0,4.0,0,0,0,0,0,0,0,0,9.0,8.0,4.0,0,0,0,6.0,0,0,7.0,0,23.0,25.0,0,0,0,0,0,30.0,0,0,0,6.0,11.0,9.0,9.0,8.0,60.0,0,0,0,0,9.0,0,29.0,0,0,0,0,0,0,5.0,0,7.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,12.0,0,4.0,0,0,0,0,0,0,6.0,12.0,0,0,5.0,0,18.0,31.0,7.0,0,9.0,0,0,16.0,0,19.0,0,0,4.0,17.0,0,0,0,0,0,0,0,25.0,0,83.0,0,
New York,0,0,9.0,305.0,45.0,0,0,5.0,12.0,61.0,3167.0,5650.0,13.0,0,0,10.0,94.0,16.0,21.0,0,39.0,804.0,95.0,103.0,0,3.0,96.0,90.0,16.0,259.0,0,192.0,0,8.0,15.0,11.0,0,2543.0,973.0,264.0,9.0,0,0,31.0,2976.0,155.0,14.0,20.0,5.0,0,0,8.0,750.0,57.0,9.0,0,302.0,223.0,399.0,6.0,0,8.0,6.0,0,0,0,1489.0,0,31.0,6278.0,424.0,10.0,89.0,5.0,157.0,53.0,765.0,16.0,0,308.0,256.0,22.0,5.0,0,0,5.0,443.0,0,0,15.0,0,10.0,4.0,4.0,0,0,11.0,0,0,215.0,0,27.0,13.0,0,24.0,7.0,8.0,0,0,111.0,3525.0,0,367.0,51.0,0,0,0,147.0,0,56.0,0,121.0,557.0,0,16.0,23.0,372.0,0,0,0,18.0,1616.0,0,100.0,5.0,450.0,6.0,7.0,28.0,0,12.0,2064.0,0,0,0,14.0,159.0,33.0,183.0,6.0,4.0,5.0,3246.0,7808.0,4.0,29.0,2684.0,5.0,39.0,147.0,56.0,63.0,145.0,21.0,10.0,4.0,5.0,5.0,0,0,0,0,2137.0,34.0,5.0,16.0,9.0,0,10.0,0,0,6.0,0,0,0,0,8.0,714.0,314.0,0,6.0,130.0,905.0,0,0,224.0,393.0,90.0,0,10.0,4.0,31.0,0,697.0,0,160.0,6.0,59.0,5.0,5.0,13.0,0,18.0,0,69.0,0,14.0,51.0,0,51.0,0,0,11.0,0,0,5.0,5349.0,0,0,4.0,8.0,124.0,0,0,479.0,11.0,0,0,2795.0,48.0,151.0,22.0,53.0,170.0,2.0,194.0,6.0,0,98.0,0,11.0,6.0,28.0,68.0,0,21.0,55.0,259.0,0,0,8.0,15.0,0,106.0,0,133.0,11.0,105.0,100.0,15.0,617.0,0,5.0,982.0,0,10.0,0,525.0,4.0,10.0,607.0,275.0,66.0,0,1796.0,0,76.0,34.0,13.0,96.0,141.0,8.0,0,
North Carolina,17.0,0,4.0,5.0,8.0,4.0,0,36.0,700.0,6.0,9.0,8.0,13.0,0,0,0,76.0,0,7.0,0,5.0,12.0,6.0,14.0,4.0,3.0,0,36.0,0,0,0,10.0,0,15.0,0,7.0,0,6.0,0,0,0,0,0,0,21.0,0,825.0,73.0,5.0,0,0,50.0,22.0,19.0,27.0,0,0,0,89.0,0,0,0,6.0,0,5.0,4.0,0,0,54.0,0,3.0,1492.0,0,5.0,20.0,1158.0,0,0,0,44.0,35.0,5.0,11.0,115.0,0,15.0,26.0,7.0,2.0,0,0,0,8.0,0,8.0,5.0,5.0,4.0,0,0,7.0,41.0,0,0,0,0,8.0,9.0,0,0,0,0,0,11.0,0,0,0,0,543.0,0,8.0,78.0,11.0,0,23.0,0,50.0,0,0,0,2845.0,0,0,4.0,9.0,0,25.0,4.0,0,0,12.0,0,0,0,0,5.0,0,0,9.0,0,4.0,10.0,0,232.0,34.0,0,14.0,5.0,0,86.0,8927.0,5295.0,21820.0,1235.0,0,0,0,221.0,0,0,0,0,62.0,14.0,10.0,0,4.0,0,0,0,0,0,0,0,0,0,0,75.0,33.0,0,0,18.0,9.0,0,0,0,62.0,22.0,28.0,51.0,13.0,4.0,0,133.0,0,6.0,0,28.0,0,0,13.0,0,18.0,0,116.0,0,9.0,51.0,0,7.0,0,0,8.0,0,0,0,25.0,0,0,0,4.0,69.0,0,0,2.0,862.0,0,0,117.0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,3.0,6.0,17.0,593.0,0,16.0,0,12.0,24.0,0,0,0,0,0,0,19.0,5.0,0,167.0,0,0,31.0,58.0,10.0,0,89.0,12.0,10.0,7.0,52.0,1048.0,0,5.0,55.0,0,38.0,52.0,13.0,158.0,0,11.0,
North Dakota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,7.0,0,0,0,0,0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,0,731.0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,5.0,0,17.0,0,0,0,0,0,0,0,0,0,0,0,37.0,1135.0,2458.0,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,85.0,7.0,0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,37.0,4273.0,0,0,0,0,0,0,0,0,0,4.0,181.0,0,0,0,0,0,3.0,7.0,0,0,13.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,0,0,0,4.0,0,0,0,0,0,5.0,17.0,0,22.0,0,0,0,0,0,0,5.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,0,0,6.0,0,0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Ohio,17.0,0,4.0,16.0,53.0,39.0,0,90.0,6.0,3.0,17.0,0,0,0,0,0,57.0,8.0,0,908.0,34.0,43.0,665.0,11.0,0,3.0,4.0,7.0,3.0,39.0,0,34.0,0,23.0,4.0,1131.0,57.0,11.0,5.0,3.0,63.0,78.0,0,692.0,21.0,213.0,5.0,1031.0,0,0,0,0,13.0,25.0,9.0,26.0,0,0,108.0,6.0,0,0,0,0,0,0,4.0,0,23.0,6.0,351.0,0,0,5.0,31.0,19.0,0,0,0,11728.0,338.0,16.0,27.0,0,0,56.0,10.0,0,25.0,0,0,0,0,0,0,5.0,11.0,0,7.0,0,0,55.0,0,5.0,0,0,8.0,4.0,0,0,0,0,0,34.0,0,0,0,15.0,0,0,1104.0,43.0,21.0,0,0,0,22.0,0,0,0,9.0,0,0,4.0,1608.0,4.0,38.0,1399.0,19.0,0,0,0,4.0,0,0,5.0,14.0,0,18.0,12.0,4.0,5.0,9.0,326.0,4.0,0,32.0,0,0,25.0,56.0,5.0,62.0,10.0,5.0,19.0,5.0,5.0,33.0,3.0,0,0,96.0,34.0,25.0,3446.0,30.0,0,5.0,0,4.0,0,0,3.0,0,0,8.0,397.0,42.0,1696.0,0,12.0,22.0,0,35.0,76.0,204.0,22.0,6.0,3087.0,1065.0,1840.0,1003.0,38746.0,2586.0,20988.0,143.0,765.0,0,19.0,9.0,0,48.0,6.0,46.0,10.0,87.0,26.0,0,0,0,4.0,2243.0,0,0,0,30.0,4.0,7.0,0,6.0,34.0,0,0,5.0,6.0,0,4.0,321.0,0,7.0,12.0,0,35.0,0,0,0,3.0,0,60.0,0,0,0,37.0,0,0,11.0,8.0,0,0,60.0,0,0,4.0,0,4.0,0,167.0,18.0,31.0,160.0,0,9.0,80.0,10.0,5.0,0,108.0,0,0,22.0,795.0,36.0,11.0,14.0,5.0,0,0,9.0,8.0,141.0,41.0,0,
